alnA	alnB	A	B	YNL093W_04	YNL093W_29	YNL093W_05	YNL093W_38	YNL093W_18	YNL093W_17	YNL093W_31	YNL093W_52	YNL093W_40	YNL093W_62	YNL093W_65	YNL093W_32	YNL093W_33	YNL093W_41	YNL093W_16	YNL093W_51	YNL093W_14	YNL093W_39	YNL093W_28	YNL093W_35	YNL093W_10	YNL093W_02	YNL093W_64	YNL093W_70	YNL093W_09	YNL093W_01	YNL093W_06	YNL093W_15	YNL093W_23	YNL093W_61	YNL093W_08	YNL093W_67	YNL093W_37	YNL093W_63	YNL093W_44	YNL093W_48	YNL093W_25	YNL093W_69	YNL093W_56	YNL093W_54	YNL093W_68	YNL093W_24	YNL093W_34	YNL093W_22	YNL093W_27	YNL093W_07	YNL093W_12	YNL093W_36	YNL093W_57	YNL093W_49	YNL093W_11	YNL093W_53	YNL093W_03	YNL093W_47	YNL093W_58
61	137	30	48	6142.0	2490.0	1177.0	3601.0	6638.0	1995.0	3948.0	214.0	2007.0	5932.0	6123.0	6185.0	3593.0	3248.0	5767.0	1200.0	4174.0	973.0	1471.0	2253.0	5571.0	737.0	201.0	4483.0	394.0	953.0	2910.0	2207.0	6673.0	7719.0	5330.0	1180.0	3268.0	7717.0	5415.0	6320.0	3623.0	5902.0	8491.0	481.0	1317.0	5422.0	9497.0	694.0	4910.0	3087.0	1212.0	3699.0	3487.0	8520.0	2641.0	3187.0	2219.0	3032.0	968.0
63	140	32	50	5960.0	2489.0	1107.0	3549.0	6622.0	1944.0	3907.0	210.0	1975.0	5833.0	6113.0	6184.0	3570.0	3248.0	5759.0	1201.0	4133.0	969.0	1461.0	2203.0	5565.0	736.0	193.0	4449.0	393.0	834.0	2811.0	2200.0	6660.0	7713.0	5290.0	1174.0	3260.0	7705.0	5378.0	6316.0	3621.0	5903.0	8469.0	424.0	1305.0	5418.0	9497.0	690.0	4903.0	3081.0	1205.0	3673.0	3487.0	8519.0	2633.0	3177.0	2209.0	3025.0	966.0
63	135	32	46	6178.0	2488.0	1174.0	3687.0	6635.0	1995.0	3948.0	214.0	2014.0	5773.0	6125.0	6203.0	3594.0	3246.0	5964.0	1349.0	4177.0	975.0	1481.0	2219.0	5563.0	737.0	262.0	4492.0	394.0	876.0	2886.0	2241.0	6788.0	7719.0	5331.0	1184.0	3453.0	7727.0	5415.0	6455.0	3629.0	5902.0	8490.0	352.0	1423.0	5491.0	9503.0	700.0	5058.0	3105.0	1210.0	3690.0	3484.0	8519.0	2569.0	3195.0	2260.0	3035.0	897.0
119	132	42	44	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0
119	134	42	45	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0
134	190	45	75	5910.0	2539.0	1085.0	3617.0	6721.0	1944.0	3942.0	186.0	2054.0	5845.0	6365.0	6160.0	3578.0	3231.0	5740.0	1259.0	4090.0	991.0	1493.0	2216.0	5687.0	718.0	178.0	4450.0	590.0	837.0	2968.0	2238.0	6775.0	7757.0	5316.0	1185.0	3316.0	20000.0	5424.0	6315.0	3653.0	5917.0	8439.0	339.0	1314.0	5453.0	9527.0	759.0	5037.0	3049.0	1232.0	3368.0	3510.0	8600.0	2663.0	3166.0	2245.0	3287.0	887.0
136	194	47	79	5910.0	2524.0	1124.0	3562.0	6625.0	1944.0	3932.0	189.0	2049.0	5840.0	6220.0	6159.0	3619.0	3231.0	5742.0	1190.0	4090.0	1014.0	1490.0	2213.0	5686.0	713.0	177.0	4450.0	455.0	876.0	2793.0	2257.0	6668.0	7770.0	5284.0	1118.0	3288.0	7769.0	5417.0	6304.0	3648.0	5953.0	8363.0	342.0	1320.0	5449.0	9515.0	680.0	5043.0	3055.0	1197.0	3395.0	3472.0	8627.0	2622.0	3221.0	2216.0	3080.0	886.0
140	169	50	62	6072.0	2739.0	20000.0	20000.0	20000.0	20000.0	4061.0	20000.0	2353.0	6110.0	20000.0	20000.0	3883.0	20000.0	5911.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	4601.0	649.0	20000.0	3069.0	20000.0	20000.0	20000.0	20000.0	1337.0	20000.0	20000.0	5535.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	5686.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	2686.0	20000.0	20000.0	3309.0	981.0
173	230	66	108	5914.0	2460.0	1117.0	3558.0	6597.0	1951.0	3896.0	206.0	1981.0	5830.0	6126.0	6174.0	3615.0	3275.0	5736.0	1185.0	4095.0	934.0	1547.0	2218.0	5553.0	708.0	176.0	4452.0	382.0	838.0	2766.0	2221.0	6656.0	7735.0	5268.0	1117.0	3253.0	7705.0	5354.0	6317.0	3616.0	5896.0	8361.0	355.0	1325.0	5374.0	9497.0	677.0	4927.0	3069.0	1197.0	3315.0	3389.0	8530.0	2536.0	3199.0	2207.0	3039.0	886.0
173	195	66	80	5975.0	2523.0	1145.0	3628.0	6630.0	2061.0	3945.0	301.0	2010.0	5844.0	6187.0	6192.0	3632.0	3382.0	5903.0	1196.0	4261.0	1138.0	1520.0	2250.0	5744.0	721.0	217.0	4473.0	455.0	995.0	2830.0	2370.0	6733.0	7842.0	5286.0	1173.0	3271.0	7767.0	5424.0	6414.0	3829.0	6100.0	8549.0	484.0	1399.0	5451.0	9542.0	740.0	5129.0	3328.0	1323.0	3747.0	3480.0	8708.0	2653.0	3268.0	2268.0	3081.0	1006.0
177	230	68	108	5998.0	2460.0	1121.0	3590.0	6610.0	1951.0	3899.0	214.0	2063.0	5832.0	6112.0	6174.0	3634.0	3321.0	5736.0	1187.0	4226.0	902.0	1545.0	2242.0	5553.0	710.0	185.0	4457.0	384.0	904.0	2754.0	2224.0	6659.0	7737.0	5268.0	1124.0	3308.0	7706.0	5354.0	6325.0	3618.0	5897.0	8363.0	365.0	1327.0	5385.0	9497.0	683.0	4925.0	3072.0	1198.0	3322.0	3394.0	8531.0	2547.0	3200.0	2229.0	3040.0	884.0
177	207	68	88	5962.0	2488.0	1113.0	3619.0	6627.0	1949.0	3949.0	207.0	1993.0	5835.0	6129.0	6186.0	3667.0	3341.0	5763.0	1193.0	4280.0	1040.0	1519.0	2252.0	5567.0	722.0	270.0	4469.0	383.0	915.0	2825.0	2197.0	6702.0	7782.0	5265.0	1167.0	3318.0	7731.0	5369.0	6327.0	3632.0	5897.0	8459.0	406.0	1349.0	5428.0	9499.0	690.0	4948.0	3297.0	1211.0	3331.0	3495.0	8545.0	2560.0	3224.0	2215.0	3040.0	916.0
177	221	68	100	5970.0	2477.0	1118.0	3562.0	6598.0	1948.0	3907.0	196.0	1982.0	5829.0	6121.0	6174.0	3668.0	3248.0	5741.0	1189.0	4222.0	1050.0	1540.0	2254.0	5559.0	709.0	200.0	4459.0	370.0	923.0	2757.0	2202.0	6676.0	7733.0	5258.0	1126.0	3305.0	7707.0	5351.0	6310.0	3618.0	5891.0	8378.0	371.0	1320.0	5392.0	9490.0	683.0	4917.0	3067.0	1200.0	3322.0	3459.0	8527.0	2547.0	3195.0	2211.0	3034.0	884.0
188	192	74	77	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0
191	230	76	108	6034.0	2464.0	1166.0	3600.0	6635.0	1988.0	4003.0	264.0	2160.0	5840.0	6143.0	6176.0	3780.0	3317.0	5768.0	1274.0	4327.0	1059.0	1551.0	2305.0	5559.0	733.0	278.0	4479.0	424.0	925.0	2768.0	2231.0	6691.0	7838.0	5288.0	1201.0	3326.0	7708.0	5422.0	6329.0	3649.0	5949.0	8384.0	375.0	1345.0	5454.0	9547.0	742.0	5049.0	3351.0	1250.0	3650.0	3497.0	8553.0	2611.0	3242.0	2290.0	3083.0	943.0
192	241	77	113	6025.0	2465.0	1167.0	3596.0	6627.0	1961.0	4017.0	237.0	2235.0	5839.0	6145.0	6180.0	3790.0	3309.0	5775.0	1287.0	4332.0	953.0	1580.0	2305.0	5560.0	740.0	345.0	4576.0	418.0	923.0	2765.0	2240.0	6692.0	7841.0	5290.0	1199.0	3346.0	7705.0	5424.0	6362.0	3684.0	6199.0	8382.0	375.0	1365.0	5469.0	9632.0	829.0	5103.0	3352.0	1286.0	3654.0	3497.0	8586.0	2607.0	3246.0	2299.0	3089.0	918.0
192	198	77	82	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0
195	251	80	118	5995.0	2466.0	1172.0	3620.0	6635.0	1991.0	4038.0	242.0	2223.0	5868.0	6159.0	6221.0	3797.0	3313.0	5815.0	1292.0	4333.0	1058.0	1584.0	2335.0	5560.0	774.0	350.0	4579.0	413.0	925.0	2925.0	2248.0	6720.0	7858.0	5354.0	1198.0	3342.0	7706.0	5455.0	6370.0	3685.0	6257.0	8387.0	373.0	1361.0	5471.0	9638.0	967.0	5134.0	3355.0	1318.0	3682.0	3503.0	8584.0	2614.0	3315.0	2304.0	3162.0	950.0
206	250	87	117	5995.0	2472.0	1177.0	3637.0	6651.0	2008.0	4041.0	260.0	2238.0	5871.0	6172.0	6229.0	3805.0	3423.0	5818.0	1297.0	4342.0	1062.0	1621.0	2337.0	5572.0	782.0	430.0	4626.0	426.0	934.0	2935.0	2260.0	6728.0	7861.0	5365.0	1204.0	3347.0	7710.0	5460.0	6457.0	3692.0	6311.0	8394.0	378.0	1359.0	5480.0	9647.0	969.0	5160.0	3382.0	1331.0	3695.0	3508.0	8586.0	2683.0	3268.0	2322.0	3170.0	965.0
207	256	88	123	5996.0	2471.0	1192.0	3626.0	6656.0	2007.0	3999.0	243.0	2201.0	5870.0	6165.0	6228.0	3798.0	3427.0	5887.0	1290.0	4336.0	1058.0	1594.0	2332.0	5717.0	781.0	430.0	4638.0	418.0	953.0	2958.0	2257.0	6716.0	7864.0	5361.0	1198.0	3351.0	7709.0	5463.0	6408.0	3678.0	6260.0	8470.0	377.0	1325.0	5476.0	9659.0	968.0	5144.0	3389.0	1318.0	3669.0	3510.0	8581.0	2686.0	3268.0	2380.0	3208.0	1012.0
208	213	89	94	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0
211	295	92	144	5943.0	2454.0	1213.0	3613.0	6638.0	2004.0	3935.0	225.0	2155.0	5829.0	6153.0	6211.0	3786.0	3426.0	5757.0	1280.0	4328.0	1052.0	1593.0	2323.0	5745.0	763.0	386.0	4620.0	423.0	944.0	2947.0	2254.0	6699.0	7825.0	5286.0	1177.0	3350.0	7730.0	5331.0	6332.0	3610.0	6249.0	8409.0	389.0	1283.0	5453.0	9558.0	866.0	5131.0	3382.0	1222.0	3585.0	3446.0	8560.0	2635.0	3246.0	2314.0	3099.0	963.0
214	283	95	137	5993.0	2468.0	1183.0	3626.0	6651.0	2006.0	3986.0	244.0	2162.0	5848.0	6152.0	6209.0	3789.0	3432.0	5814.0	1282.0	4331.0	1057.0	1593.0	2328.0	5708.0	770.0	427.0	4633.0	421.0	939.0	2976.0	2254.0	6667.0	7835.0	5291.0	1178.0	3409.0	7735.0	5334.0	6341.0	3662.0	6231.0	8411.0	391.0	1317.0	5454.0	9609.0	871.0	5133.0	3391.0	1319.0	3598.0	3504.0	8575.0	2661.0	3255.0	2325.0	3112.0	968.0
254	381	121	166	5969.0	2428.0	1164.0	3590.0	6631.0	2028.0	3911.0	211.0	2172.0	5662.0	6133.0	6220.0	3770.0	3297.0	5795.0	1284.0	3996.0	983.0	1602.0	2334.0	5607.0	757.0	487.0	4597.0	439.0	963.0	2965.0	2286.0	6697.0	7804.0	5293.0	1229.0	3340.0	7727.0	5306.0	6337.0	3673.0	6231.0	8552.0	391.0	1269.0	5603.0	9599.0	970.0	5093.0	3353.0	1294.0	3426.0	3397.0	8327.0	2616.0	3300.0	2282.0	3033.0	1014.0
254	378	121	165	5969.0	2436.0	1165.0	3592.0	6633.0	2031.0	3909.0	214.0	2173.0	5816.0	6134.0	6218.0	3814.0	3430.0	5805.0	1288.0	4225.0	1068.0	1601.0	2335.0	5650.0	761.0	556.0	4598.0	432.0	965.0	2964.0	2288.0	6699.0	7805.0	5297.0	1232.0	3341.0	7729.0	5451.0	6338.0	3671.0	6230.0	8552.0	391.0	1266.0	5583.0	9600.0	971.0	5151.0	3351.0	1291.0	3561.0	3397.0	8425.0	2617.0	3306.0	2281.0	3107.0	1016.0
254	385	121	170	5892.0	2418.0	1107.0	3533.0	6558.0	2021.0	3911.0	203.0	2166.0	5650.0	6123.0	6221.0	3516.0	3275.0	5764.0	1275.0	3986.0	948.0	1564.0	2333.0	5581.0	724.0	481.0	4592.0	442.0	958.0	2799.0	2246.0	6686.0	7744.0	5218.0	1175.0	3338.0	7700.0	5294.0	6333.0	3675.0	6091.0	8410.0	388.0	1200.0	5602.0	9554.0	617.0	5077.0	3357.0	1268.0	3391.0	3393.0	8314.0	2615.0	3237.0	2279.0	2992.0	985.0
254	389	121	173	5888.0	2409.0	1101.0	3508.0	6551.0	2014.0	3912.0	176.0	2039.0	5648.0	6121.0	6220.0	3509.0	3266.0	5758.0	1272.0	3982.0	940.0	1555.0	2330.0	5575.0	719.0	377.0	4544.0	430.0	958.0	2796.0	2243.0	6647.0	7742.0	5213.0	1169.0	3334.0	7700.0	5290.0	6329.0	3676.0	6081.0	8393.0	380.0	1191.0	5492.0	9555.0	536.0	5070.0	3357.0	1265.0	3387.0	3388.0	8304.0	2611.0	3142.0	2222.0	2984.0	984.0
255	295	122	144	5993.0	2429.0	1185.0	3657.0	6675.0	2047.0	4046.0	282.0	2172.0	5823.0	6169.0	6233.0	3787.0	3490.0	5761.0	1296.0	4330.0	1063.0	1608.0	2315.0	5662.0	778.0	488.0	4626.0	452.0	996.0	2956.0	2423.0	6727.0	7837.0	5290.0	1182.0	3383.0	7655.0	5455.0	6334.0	3611.0	6274.0	8415.0	450.0	1282.0	5517.0	9559.0	992.0	5172.0	3391.0	1223.0	3587.0	3447.0	8610.0	2640.0	3249.0	2290.0	3106.0	992.0
256	283	123	137	6271.0	2675.0	1394.0	3811.0	6885.0	20000.0	20000.0	307.0	20000.0	20000.0	6390.0	6411.0	20000.0	3510.0	20000.0	1391.0	4547.0	20000.0	1685.0	2359.0	20000.0	1004.0	567.0	4676.0	462.0	20000.0	3143.0	20000.0	20000.0	7923.0	20000.0	1450.0	3404.0	7878.0	5648.0	20000.0	20000.0	6360.0	8669.0	20000.0	20000.0	20000.0	9907.0	1010.0	20000.0	20000.0	20000.0	3740.0	3544.0	8716.0	2681.0	20000.0	2370.0	20000.0	1054.0
258	290	125	139	6254.0	2509.0	1330.0	3672.0	6686.0	20000.0	20000.0	494.0	2342.0	5848.0	6281.0	20000.0	20000.0	3511.0	20000.0	1392.0	4355.0	1327.0	1681.0	2326.0	20000.0	1004.0	568.0	4674.0	462.0	20000.0	3140.0	2388.0	20000.0	7911.0	5585.0	20000.0	3404.0	20000.0	5648.0	20000.0	3693.0	6362.0	8668.0	20000.0	1466.0	20000.0	9698.0	1005.0	20000.0	3437.0	1365.0	3735.0	3541.0	8675.0	2680.0	20000.0	2373.0	20000.0	1054.0
258	291	125	140	6016.0	2497.0	1328.0	3670.0	6684.0	2144.0	4057.0	305.0	2202.0	5835.0	6269.0	6244.0	3794.0	3507.0	20000.0	1314.0	4346.0	1098.0	1677.0	2326.0	20000.0	1001.0	564.0	4672.0	459.0	20000.0	3085.0	2387.0	6734.0	7904.0	5339.0	1449.0	3401.0	7850.0	5337.0	6483.0	3678.0	6282.0	8665.0	621.0	1456.0	5624.0	9633.0	1004.0	20000.0	3430.0	1362.0	3732.0	3503.0	8672.0	2677.0	20000.0	2370.0	3219.0	1052.0
258	292	125	141	6010.0	2487.0	1247.0	3669.0	6683.0	2138.0	4054.0	301.0	2198.0	5832.0	6216.0	6241.0	3792.0	3505.0	5761.0	1301.0	4343.0	1093.0	1672.0	2325.0	20000.0	937.0	512.0	4669.0	458.0	1087.0	3082.0	2386.0	6732.0	7900.0	5331.0	1443.0	3397.0	7779.0	5336.0	6408.0	3674.0	6281.0	8663.0	455.0	1448.0	5616.0	9631.0	1002.0	20000.0	3427.0	1358.0	3597.0	3502.0	8615.0	2675.0	20000.0	2369.0	3217.0	1024.0
258	295	125	144	5946.0	2459.0	1231.0	3662.0	6673.0	2074.0	4050.0	284.0	2184.0	5742.0	6214.0	6238.0	3790.0	3500.0	5758.0	1293.0	4339.0	1081.0	1616.0	2320.0	5663.0	816.0	460.0	4639.0	455.0	1000.0	3003.0	2323.0	6729.0	7894.0	5294.0	1237.0	3388.0	7721.0	5333.0	6340.0	3621.0	6276.0	8414.0	448.0	1304.0	5538.0	9560.0	999.0	5175.0	3414.0	1319.0	3591.0	3501.0	8609.0	2673.0	20000.0	2296.0	3106.0	999.0
259	373	126	160	5965.0	2438.0	1178.0	3611.0	6636.0	2024.0	3905.0	207.0	2195.0	5828.0	6154.0	6208.0	3817.0	3434.0	5815.0	1294.0	4323.0	1065.0	1605.0	2340.0	5643.0	760.0	350.0	4606.0	458.0	966.0	2968.0	2291.0	6732.0	7801.0	5321.0	1234.0	3379.0	7695.0	5448.0	6341.0	3669.0	6224.0	8472.0	383.0	1274.0	5481.0	9592.0	978.0	5144.0	3353.0	1281.0	3584.0	3400.0	8596.0	2634.0	3340.0	2292.0	3107.0	945.0
283	294	137	143	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0
295	302	144	147	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0
369	377	156	164	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0
369	381	156	166	20000.0	20000.0	20000.0	3846.0	20000.0	20000.0	20000.0	20000.0	20000.0	5680.0	20000.0	20000.0	20000.0	3300.0	20000.0	20000.0	3997.0	983.0	20000.0	20000.0	5813.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	2301.0	20000.0	20000.0	20000.0	20000.0	20000.0	7864.0	5306.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	3483.0	20000.0	8353.0	20000.0	3452.0	20000.0	20000.0	20000.0
375	382	162	167	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0
37	168	10	61	5927.0	2477.0	1109.0	3588.0	6608.0	1984.0	3907.0	199.0	1973.0	5880.0	6120.0	6196.0	3592.0	3347.0	5813.0	1194.0	4093.0	1009.0	1468.0	2205.0	5604.0	732.0	187.0	4449.0	409.0	845.0	2782.0	2234.0	6708.0	7740.0	5284.0	1120.0	3255.0	7743.0	5381.0	6383.0	3640.0	6008.0	8352.0	470.0	1471.0	5374.0	9500.0	678.0	4905.0	3080.0	1214.0	3325.0	3466.0	8626.0	2545.0	3197.0	2208.0	3101.0	914.0
38	198	11	82	5939.0	2472.0	1153.0	3646.0	6645.0	1992.0	3982.0	229.0	2136.0	5833.0	6164.0	6343.0	3705.0	3328.0	5822.0	1275.0	4304.0	1134.0	1600.0	2303.0	5583.0	825.0	350.0	4538.0	400.0	925.0	2782.0	2256.0	6720.0	7788.0	5430.0	1177.0	3321.0	7713.0	5386.0	6381.0	3636.0	6181.0	8360.0	354.0	1321.0	5451.0	9547.0	757.0	4941.0	3372.0	1197.0	3645.0	3472.0	8614.0	2598.0	3217.0	2357.0	3054.0	967.0
38	202	11	83	5935.0	2473.0	1153.0	3619.0	6646.0	1993.0	3983.0	228.0	2137.0	5832.0	6163.0	6345.0	3705.0	3329.0	5822.0	1273.0	4307.0	1135.0	1600.0	2304.0	5583.0	826.0	351.0	4538.0	402.0	926.0	2782.0	2255.0	6720.0	7787.0	5431.0	1178.0	3322.0	7714.0	5387.0	6382.0	3637.0	6183.0	8357.0	354.0	1321.0	5452.0	9546.0	758.0	5064.0	3372.0	1198.0	3645.0	3473.0	8612.0	2600.0	3218.0	2357.0	3054.0	966.0
43	192	12	77	5989.0	2469.0	1153.0	3647.0	6644.0	1992.0	3985.0	194.0	2149.0	5835.0	6171.0	6341.0	3703.0	3331.0	5814.0	1278.0	4298.0	1143.0	1600.0	2300.0	5583.0	823.0	346.0	4541.0	393.0	924.0	2794.0	2231.0	6710.0	7795.0	5378.0	1176.0	3329.0	7727.0	5384.0	6384.0	3636.0	6183.0	8448.0	390.0	1323.0	5453.0	9563.0	793.0	4937.0	3372.0	1293.0	3640.0	3473.0	8525.0	2593.0	3209.0	2368.0	3056.0	968.0
57	384	26	169	5923.0	2409.0	1163.0	3537.0	6706.0	1937.0	3907.0	176.0	2172.0	5788.0	6138.0	6181.0	3581.0	3327.0	5728.0	1225.0	4032.0	987.0	1496.0	2271.0	5590.0	731.0	341.0	4504.0	376.0	924.0	2763.0	2199.0	6706.0	7713.0	5329.0	1159.0	3349.0	7664.0	5326.0	6324.0	3621.0	5931.0	8435.0	364.0	1243.0	5499.0	9551.0	759.0	5023.0	3275.0	1222.0	3575.0	3387.0	8316.0	2603.0	3221.0	2206.0	3022.0	927.0
57	377	26	164	5927.0	2422.0	1206.0	3574.0	6656.0	1940.0	3908.0	178.0	2174.0	5805.0	6142.0	6187.0	3661.0	3322.0	5732.0	1231.0	4042.0	997.0	1506.0	2282.0	5581.0	738.0	344.0	4503.0	399.0	955.0	2832.0	2200.0	6702.0	7718.0	5346.0	1159.0	3350.0	7627.0	5419.0	6311.0	3626.0	6122.0	8431.0	367.0	1229.0	5500.0	9553.0	777.0	5070.0	3279.0	1219.0	3578.0	3393.0	8560.0	2602.0	3223.0	2217.0	3026.0	929.0
60	140	29	50	5970.0	2491.0	1121.0	3562.0	6626.0	1993.0	4027.0	212.0	1982.0	5921.0	6117.0	6180.0	3576.0	3249.0	5759.0	1198.0	4172.0	971.0	1464.0	2206.0	5571.0	735.0	198.0	4455.0	392.0	871.0	2824.0	2199.0	6666.0	7715.0	5289.0	1177.0	3266.0	7706.0	5362.0	6316.0	3619.0	5902.0	8468.0	427.0	1307.0	5418.0	9495.0	689.0	4905.0	3079.0	1208.0	3696.0	3487.0	8519.0	2634.0	3180.0	2211.0	3025.0	965.0
142	168	51	61	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	4090.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	4627.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	5552.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	5705.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0
173	226	66	104	5972.0	2475.0	1118.0	3558.0	6606.0	1950.0	3900.0	196.0	1981.0	5832.0	6127.0	6175.0	3619.0	3277.0	5763.0	1187.0	4121.0	941.0	1544.0	2244.0	5555.0	709.0	183.0	4454.0	376.0	860.0	2769.0	2206.0	6667.0	7736.0	5263.0	1123.0	3257.0	7706.0	5353.0	6313.0	3617.0	5894.0	8377.0	362.0	1317.0	5379.0	9493.0	678.0	4920.0	3067.0	1199.0	3320.0	3448.0	8527.0	2543.0	3199.0	2210.0	3037.0	900.0
