alnA	alnB	A	B	YBR164C_13	YBR164C_53	YBR164C_52	YBR164C_43	YBR164C_04	YBR164C_03	YBR164C_46	YBR164C_10	YBR164C_01	YBR164C_47	YBR164C_59	YBR164C_49	YBR164C_28	YBR164C_37	YBR164C_44	YBR164C_11	YBR164C_27	YBR164C_56	YBR164C_38	YBR164C_06	YBR164C_15	YBR164C_33	YBR164C_51	YBR164C_14	YBR164C_08	YBR164C_48	YBR164C_57	YBR164C_62	YBR164C_70
49	207	24	89	6527.0	343.0	2055.0	395.0	1254.0	5345.0	3503.0	1435.0	1213.0	6471.0	718.0	7559.0	3098.0	4067.0	8415.0	1640.0	8271.0	4445.0	1404.0	1147.0	7331.0	4579.0	8986.0	5579.0	6448.0	9282.0	6614.0	3448.0	9568.0
50	176	25	66	6525.0	362.0	2156.0	495.0	1090.0	5281.0	3589.0	1451.0	1273.0	6425.0	685.0	7558.0	3096.0	4094.0	8495.0	1641.0	8364.0	4476.0	1370.0	1148.0	7299.0	4473.0	8881.0	5575.0	6334.0	9283.0	6548.0	3573.0	9560.0
53	210	28	92	6526.0	338.0	1907.0	381.0	1243.0	5342.0	3419.0	1430.0	1211.0	6470.0	661.0	7562.0	3094.0	4052.0	8403.0	1638.0	8271.0	4446.0	1399.0	1146.0	7327.0	4576.0	8976.0	5575.0	6399.0	9273.0	6589.0	3443.0	9566.0
53	58	28	33	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0
55	60	30	35	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0
57	170	32	62	6526.0	333.0	2059.0	522.0	1117.0	5428.0	3717.0	1506.0	1219.0	6435.0	679.0	7613.0	3011.0	4316.0	8363.0	1753.0	8447.0	4478.0	1436.0	1149.0	7323.0	4510.0	8899.0	5565.0	6363.0	9377.0	6555.0	3417.0	9613.0
57	206	32	88	6526.0	338.0	1909.0	384.0	1194.0	5348.0	3433.0	1408.0	1215.0	6465.0	661.0	7555.0	3011.0	4052.0	8406.0	1633.0	8251.0	4442.0	1344.0	1138.0	7315.0	4465.0	8853.0	5576.0	6404.0	9280.0	6584.0	3379.0	9560.0
61	137	36	55	6551.0	347.0	2060.0	606.0	1116.0	5506.0	3720.0	1506.0	1223.0	6543.0	675.0	7665.0	3018.0	20000.0	8550.0	1812.0	8462.0	4525.0	1440.0	1270.0	7324.0	4551.0	8895.0	5567.0	6374.0	9393.0	6562.0	3421.0	9781.0
63	140	38	57	6540.0	344.0	2030.0	524.0	1236.0	5439.0	3714.0	1506.0	1216.0	6526.0	674.0	7670.0	3009.0	20000.0	8360.0	1811.0	8453.0	4524.0	1438.0	1269.0	7325.0	4551.0	8895.0	5560.0	6371.0	9394.0	6563.0	3409.0	9777.0
63	135	38	53	6552.0	350.0	2055.0	606.0	1243.0	5510.0	20000.0	1507.0	1228.0	6560.0	675.0	7668.0	3014.0	20000.0	8554.0	1822.0	8500.0	4530.0	1441.0	1280.0	7325.0	4552.0	8895.0	5569.0	6383.0	9396.0	6780.0	20000.0	9784.0
119	132	43	51	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0
119	134	43	52	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0
134	190	52	76	6454.0	325.0	2108.0	535.0	1047.0	5336.0	3518.0	1446.0	1199.0	6493.0	754.0	7661.0	3070.0	4325.0	8364.0	1806.0	8319.0	4408.0	1405.0	1383.0	7373.0	4538.0	8970.0	5646.0	6389.0	9407.0	6644.0	3522.0	9630.0
136	194	54	80	6479.0	327.0	2063.0	533.0	1048.0	5515.0	3506.0	1435.0	1193.0	6488.0	758.0	7561.0	3039.0	4147.0	8369.0	1652.0	8303.0	4412.0	1403.0	1166.0	7304.0	4540.0	8922.0	5642.0	6367.0	9320.0	6580.0	3518.0	9625.0
140	169	57	61	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0
173	230	65	109	6478.0	330.0	1900.0	272.0	1060.0	5249.0	3405.0	1408.0	1165.0	6414.0	679.0	7506.0	3050.0	4073.0	8359.0	1576.0	8212.0	4388.0	1361.0	1099.0	7266.0	4436.0	8829.0	5546.0	6232.0	9318.0	6529.0	3354.0	9466.0
173	195	65	81	6548.0	376.0	2062.0	545.0	1150.0	5517.0	3510.0	1439.0	1263.0	6491.0	763.0	7655.0	3047.0	4147.0	8422.0	1665.0	8303.0	4440.0	1409.0	1150.0	7443.0	4560.0	9009.0	5638.0	6364.0	9323.0	6647.0	3606.0	9629.0
177	230	67	109	6510.0	330.0	1899.0	272.0	1062.0	5254.0	3408.0	1409.0	1165.0	6413.0	680.0	7506.0	3053.0	4073.0	8358.0	1585.0	8215.0	4441.0	1362.0	1103.0	7266.0	4439.0	8830.0	5545.0	6235.0	9320.0	6529.0	3355.0	9471.0
177	207	67	89	6527.0	332.0	1918.0	391.0	1084.0	5272.0	3428.0	1434.0	1204.0	6420.0	686.0	7561.0	3064.0	4057.0	8400.0	1671.0	8270.0	4450.0	1358.0	1141.0	7326.0	4471.0	8870.0	5572.0	6360.0	9294.0	6535.0	3448.0	9572.0
177	221	67	101	6515.0	315.0	1902.0	370.0	1058.0	5251.0	3410.0	1426.0	1170.0	6404.0	684.0	7546.0	3067.0	4054.0	8361.0	1623.0	8254.0	4437.0	1359.0	1139.0	7276.0	4450.0	8855.0	5544.0	6166.0	9273.0	6525.0	3380.0	9484.0
188	192	74	78	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0
191	230	77	109	6510.0	333.0	1900.0	275.0	1112.0	5262.0	3413.0	1427.0	1162.0	6411.0	690.0	7506.0	3065.0	4081.0	8370.0	1573.0	8218.0	4371.0	1375.0	1100.0	7264.0	4444.0	8833.0	5556.0	6231.0	9314.0	6575.0	3350.0	9472.0
192	241	78	115	6513.0	340.0	1896.0	269.0	1182.0	5265.0	3400.0	1393.0	1154.0	6413.0	697.0	7557.0	3063.0	4079.0	8371.0	1557.0	8211.0	4396.0	1398.0	1101.0	7264.0	4445.0	8828.0	5557.0	6230.0	9311.0	6578.0	3353.0	9476.0
192	198	78	83	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0
195	251	81	120	6511.0	365.0	1901.0	277.0	1182.0	5270.0	3401.0	1381.0	1145.0	6412.0	691.0	7524.0	3094.0	4078.0	8370.0	1554.0	8209.0	4374.0	1408.0	1099.0	7268.0	4441.0	8833.0	5561.0	6231.0	9313.0	6579.0	3352.0	9511.0
206	250	88	119	6527.0	390.0	1907.0	366.0	1186.0	5276.0	3413.0	1395.0	1145.0	6421.0	693.0	7558.0	3108.0	4085.0	8385.0	1646.0	8216.0	4389.0	1458.0	1104.0	7274.0	4457.0	8867.0	5566.0	6237.0	9294.0	6592.0	3358.0	9507.0
207	256	89	125	6529.0	386.0	1913.0	350.0	1183.0	5271.0	3405.0	1385.0	1105.0	6426.0	693.0	7555.0	3141.0	4094.0	8365.0	1647.0	8230.0	4364.0	1425.0	1106.0	7271.0	4446.0	8867.0	5587.0	6245.0	9320.0	6637.0	3352.0	9494.0
208	213	90	95	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0
211	295	93	138	6507.0	383.0	1904.0	351.0	1148.0	5268.0	3392.0	1404.0	1072.0	6422.0	668.0	7552.0	3091.0	4094.0	8364.0	1644.0	8222.0	4341.0	1314.0	1116.0	7262.0	4454.0	8857.0	5547.0	6275.0	9318.0	6630.0	3340.0	9467.0
214	283	96	132	6531.0	332.0	1907.0	348.0	1147.0	5270.0	3385.0	1385.0	1067.0	6428.0	663.0	7556.0	3089.0	4106.0	8360.0	1605.0	8228.0	4359.0	1317.0	1158.0	7258.0	4456.0	8862.0	5549.0	6337.0	9319.0	6632.0	3346.0	9468.0
254	381	123	165	6541.0	372.0	1913.0	283.0	1180.0	5381.0	3444.0	1614.0	996.0	6387.0	686.0	7565.0	3086.0	4063.0	8358.0	1551.0	8237.0	4330.0	1322.0	1115.0	7309.0	4463.0	8856.0	5539.0	6293.0	9275.0	6594.0	3403.0	9523.0
254	378	123	164	6541.0	357.0	1913.0	279.0	1180.0	5382.0	3444.0	1612.0	997.0	6389.0	685.0	7589.0	3085.0	4065.0	8357.0	1546.0	8238.0	4331.0	1324.0	1115.0	7308.0	4465.0	8856.0	5542.0	6219.0	9305.0	6593.0	3362.0	9550.0
254	385	123	169	6534.0	374.0	1914.0	374.0	1180.0	5324.0	3446.0	1496.0	993.0	6371.0	648.0	7560.0	3084.0	4060.0	8357.0	1574.0	8234.0	4324.0	1271.0	1115.0	7308.0	4463.0	8657.0	5494.0	6294.0	9272.0	6598.0	3392.0	9474.0
254	389	123	172	6531.0	375.0	1916.0	376.0	1180.0	5319.0	3446.0	1430.0	991.0	6364.0	642.0	7480.0	3085.0	4058.0	8354.0	1575.0	8233.0	4321.0	1263.0	1094.0	7307.0	4461.0	8652.0	5479.0	6232.0	9269.0	6601.0	3377.0	9470.0
255	295	124	138	20000.0	476.0	20000.0	678.0	1327.0	20000.0	3399.0	20000.0	20000.0	6581.0	897.0	7706.0	3334.0	4197.0	20000.0	1913.0	8450.0	4422.0	1401.0	1370.0	7455.0	4668.0	8806.0	20000.0	20000.0	20000.0	20000.0	3356.0	20000.0
256	283	125	132	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0
258	290	127	133	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0
258	291	127	134	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0
258	292	127	135	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0
258	295	127	138	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0
259	373	128	159	6542.0	336.0	1915.0	276.0	1181.0	5388.0	3438.0	1576.0	994.0	6396.0	688.0	7591.0	3088.0	4066.0	8357.0	1545.0	8238.0	4398.0	1434.0	1113.0	7272.0	4466.0	8890.0	5554.0	6217.0	9304.0	6591.0	3359.0	9556.0
283	294	132	137	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0
295	302	138	143	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0
369	377	155	163	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0
369	381	155	165	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0
375	382	161	166	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0
37	168	16	60	6471.0	389.0	2070.0	494.0	1104.0	5377.0	3597.0	1443.0	1274.0	6436.0	705.0	7577.0	3032.0	4109.0	8399.0	1647.0	8308.0	4470.0	1418.0	1158.0	7300.0	4476.0	8917.0	5573.0	6339.0	9288.0	6566.0	3511.0	9585.0
38	198	17	83	6533.0	345.0	2042.0	456.0	1190.0	5350.0	3505.0	1436.0	1264.0	6465.0	679.0	7552.0	3076.0	4108.0	8412.0	1647.0	8258.0	4434.0	1497.0	1152.0	7330.0	4562.0	9029.0	5578.0	6395.0	9283.0	6647.0	3472.0	9596.0
38	202	17	84	6531.0	341.0	2046.0	456.0	1191.0	5350.0	3504.0	1436.0	1264.0	6466.0	680.0	7553.0	3087.0	4109.0	8411.0	1647.0	8258.0	4433.0	1495.0	1152.0	7331.0	4563.0	8982.0	5580.0	6397.0	9282.0	6646.0	3537.0	9597.0
43	192	18	78	6525.0	350.0	2044.0	457.0	1193.0	5278.0	3519.0	1439.0	1265.0	6465.0	673.0	7551.0	3074.0	4103.0	8411.0	1643.0	8256.0	4435.0	1491.0	1151.0	7324.0	4526.0	9035.0	5561.0	6344.0	9272.0	6645.0	3538.0	9570.0
57	384	32	168	6517.0	343.0	1954.0	319.0	1171.0	5273.0	3410.0	1355.0	988.0	6390.0	642.0	7520.0	3011.0	4032.0	8352.0	1522.0	8213.0	4326.0	1289.0	1079.0	7260.0	4470.0	8839.0	5585.0	6207.0	9255.0	6572.0	3343.0	9453.0
57	377	32	163	6522.0	343.0	1956.0	317.0	1177.0	5274.0	3411.0	1354.0	992.0	6394.0	647.0	7523.0	3020.0	4035.0	8356.0	1530.0	8237.0	4331.0	1298.0	1079.0	7264.0	4465.0	8838.0	5589.0	6207.0	9256.0	6574.0	3333.0	9454.0
60	140	35	57	6538.0	344.0	2060.0	525.0	1239.0	5428.0	3717.0	1507.0	1218.0	6461.0	675.0	7665.0	3011.0	20000.0	8361.0	1811.0	8452.0	4523.0	1438.0	1194.0	7324.0	4550.0	8896.0	5564.0	6367.0	9392.0	6561.0	3409.0	9777.0
142	168	58	60	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0
173	226	65	105	6477.0	327.0	1900.0	274.0	1057.0	5246.0	3403.0	1423.0	1169.0	6414.0	683.0	7502.0	3026.0	4055.0	8357.0	1589.0	8212.0	4390.0	1360.0	1099.0	7274.0	4431.0	8830.0	5546.0	6163.0	9274.0	6525.0	3359.0	9469.0
176	191	66	77	6620.0	20000.0	2145.0	20000.0	1454.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	7833.0	20000.0	20000.0	8434.0	1906.0	20000.0	20000.0	20000.0	20000.0	7568.0	4569.0	20000.0	20000.0	6390.0	20000.0	6658.0	20000.0	9636.0
198	241	83	115	6519.0	356.0	1900.0	271.0	1186.0	5269.0	3403.0	1394.0	1152.0	6414.0	700.0	7559.0	3096.0	4081.0	8377.0	1562.0	8211.0	4387.0	1405.0	1101.0	7266.0	4447.0	8836.0	5561.0	6230.0	9313.0	6587.0	3354.0	9471.0
208	226	90	105	6525.0	549.0	1916.0	388.0	1219.0	5355.0	20000.0	1683.0	1178.0	6441.0	881.0	7630.0	3204.0	4299.0	8446.0	1654.0	8253.0	4402.0	1648.0	1199.0	20000.0	4538.0	8891.0	5694.0	6244.0	9458.0	6710.0	3514.0	9628.0
213	220	95	100	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0
214	294	96	137	6504.0	342.0	1903.0	276.0	1150.0	5269.0	3390.0	1406.0	1068.0	6421.0	662.0	7551.0	3088.0	4096.0	8362.0	1594.0	8216.0	4339.0	1315.0	1115.0	7263.0	4455.0	8859.0	5547.0	6281.0	9317.0	6628.0	3341.0	9463.0
225	234	104	111	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0
228	236	107	112	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0
250	354	119	149	6529.0	432.0	1910.0	288.0	1199.0	5330.0	3369.0	1484.0	1123.0	6362.0	687.0	7566.0	3097.0	4071.0	8371.0	1582.0	8226.0	4316.0	1390.0	1060.0	7282.0	4471.0	8753.0	5540.0	6307.0	9305.0	6606.0	3341.0	9483.0
250	366	119	152	6529.0	432.0	1911.0	289.0	1199.0	5331.0	3369.0	1488.0	1122.0	6365.0	687.0	7570.0	3077.0	4073.0	8374.0	1578.0	8228.0	4319.0	1393.0	1064.0	7259.0	4471.0	8758.0	5541.0	6308.0	9306.0	6605.0	3342.0	9486.0
252	368	121	154	6537.0	438.0	1916.0	327.0	1195.0	5334.0	3374.0	1496.0	1124.0	6388.0	687.0	7626.0	3085.0	4073.0	8439.0	1579.0	8234.0	4327.0	1395.0	1069.0	7283.0	4472.0	8795.0	5545.0	6309.0	9311.0	6611.0	3348.0	9493.0
252	383	121	167	6536.0	374.0	1911.0	339.0	1179.0	5329.0	3443.0	1496.0	997.0	6367.0	648.0	7547.0	3084.0	4062.0	8360.0	1546.0	8235.0	4325.0	1268.0	1112.0	7305.0	4465.0	8652.0	5472.0	6295.0	9271.0	6597.0	3363.0	9473.0
294	342	137	144	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0
370	384	156	168	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	1705.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	8674.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0
377	384	163	168	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0
38	250	17	119	6517.0	330.0	1902.0	273.0	1196.0	5281.0	3402.0	1380.0	1141.0	6411.0	674.0	7523.0	3078.0	4071.0	8383.0	1555.0	8206.0	4365.0	1313.0	1097.0	7277.0	4432.0	8834.0	5560.0	6228.0	9279.0	6584.0	3353.0	9468.0
45	191	20	77	6525.0	351.0	2056.0	486.0	1293.0	5279.0	3529.0	1444.0	1264.0	6465.0	669.0	7552.0	3075.0	4101.0	8417.0	1642.0	8263.0	4439.0	1494.0	1151.0	7323.0	4519.0	9034.0	5567.0	6344.0	9275.0	6638.0	3544.0	9565.0
49	173	24	65	6525.0	363.0	2157.0	497.0	1091.0	5281.0	3638.0	1452.0	1275.0	6428.0	686.0	7561.0	3092.0	4094.0	8498.0	1647.0	8365.0	4476.0	1443.0	1149.0	7321.0	4475.0	8895.0	5574.0	6353.0	9285.0	6554.0	3576.0	9564.0
49	176	24	66	6525.0	362.0	2157.0	496.0	1091.0	5279.0	3588.0	1451.0	1274.0	6426.0	685.0	7559.0	3093.0	4094.0	8496.0	1643.0	8366.0	4477.0	1444.0	1149.0	7322.0	4474.0	8891.0	5576.0	6336.0	9282.0	6552.0	3574.0	9562.0
50	173	25	65	6524.0	363.0	2156.0	496.0	1090.0	5282.0	3638.0	1452.0	1275.0	6426.0	685.0	7560.0	3096.0	4095.0	8498.0	1646.0	8364.0	4476.0	1441.0	1148.0	7300.0	4474.0	8883.0	5574.0	6359.0	9286.0	6551.0	3575.0	9562.0
58	381	33	165	6523.0	343.0	1954.0	322.0	1176.0	5274.0	3411.0	1359.0	993.0	6392.0	645.0	7522.0	3019.0	4035.0	8355.0	1529.0	8222.0	4329.0	1291.0	1086.0	7264.0	4469.0	8838.0	5586.0	6208.0	9257.0	6574.0	3342.0	9453.0
132	194	51	80	6477.0	315.0	2012.0	532.0	1045.0	5251.0	3509.0	1431.0	1191.0	6487.0	716.0	7553.0	3066.0	4320.0	8364.0	1792.0	8308.0	4406.0	1401.0	1210.0	7368.0	4533.0	8920.0	5643.0	6373.0	9325.0	6578.0	3389.0	9621.0
168	204	60	86	6468.0	335.0	2014.0	420.0	1085.0	5353.0	3495.0	1430.0	1194.0	6433.0	747.0	7555.0	3030.0	4078.0	8398.0	1646.0	8259.0	4413.0	1362.0	1145.0	7301.0	4471.0	8906.0	5567.0	6345.0	9317.0	6557.0	3379.0	9578.0
171	202	63	84	6475.0	354.0	2026.0	458.0	1099.0	5357.0	3502.0	1435.0	1260.0	6483.0	752.0	7557.0	3037.0	4118.0	8413.0	1651.0	8266.0	4416.0	1405.0	1149.0	7304.0	4555.0	8916.0	5572.0	6355.0	9319.0	6562.0	3517.0	9625.0
208	221	90	101	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0
211	292	93	135	6514.0	382.0	1905.0	350.0	1148.0	5270.0	3394.0	1393.0	1074.0	6426.0	676.0	7553.0	3133.0	4101.0	8362.0	1644.0	8240.0	4360.0	1315.0	1115.0	7261.0	4455.0	8862.0	5548.0	6282.0	9319.0	6632.0	3344.0	9468.0
219	291	99	134	6533.0	331.0	1905.0	276.0	1148.0	5271.0	3382.0	1392.0	1064.0	6422.0	663.0	7553.0	3098.0	4106.0	8360.0	1593.0	8215.0	4344.0	1318.0	1122.0	7269.0	4456.0	8862.0	5547.0	6296.0	9317.0	6630.0	3345.0	9464.0
223	229	103	108	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0
227	252	106	121	6650.0	407.0	1958.0	535.0	1251.0	5446.0	3627.0	1442.0	1104.0	6649.0	865.0	7578.0	3141.0	20000.0	8542.0	1847.0	8444.0	20000.0	20000.0	1199.0	7295.0	4495.0	9072.0	20000.0	6438.0	9505.0	6808.0	3465.0	9739.0
228	302	107	143	6531.0	333.0	1898.0	265.0	1153.0	5272.0	3373.0	1413.0	1072.0	6361.0	653.0	7557.0	3104.0	4054.0	8373.0	1584.0	8210.0	4325.0	1322.0	1062.0	7275.0	4461.0	8752.0	5541.0	6293.0	9313.0	6612.0	3340.0	9521.0
241	249	115	118	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0
252	370	121	156	6538.0	436.0	1913.0	284.0	1189.0	5342.0	3379.0	1498.0	1063.0	6390.0	683.0	7617.0	3086.0	4072.0	8421.0	1577.0	8236.0	4332.0	1395.0	1074.0	7267.0	4470.0	8812.0	5545.0	6306.0	9311.0	6598.0	3349.0	9560.0
252	371	121	157	6538.0	374.0	1912.0	281.0	1185.0	5344.0	3403.0	1499.0	1007.0	6390.0	681.0	7604.0	3085.0	4071.0	8394.0	1576.0	8236.0	4334.0	1394.0	1117.0	7267.0	4470.0	8865.0	5544.0	6305.0	9311.0	6595.0	3349.0	9558.0
258	373	127	159	6541.0	336.0	1916.0	278.0	1181.0	5389.0	3439.0	1576.0	994.0	6396.0	686.0	7591.0	3087.0	4065.0	8357.0	1546.0	8238.0	4399.0	1434.0	1114.0	7273.0	4467.0	8889.0	5553.0	6217.0	9305.0	6591.0	3359.0	9556.0
295	370	138	156	6593.0	376.0	2014.0	284.0	1191.0	5479.0	3508.0	1631.0	997.0	6402.0	674.0	7604.0	3112.0	4080.0	8357.0	1543.0	8248.0	4411.0	1445.0	1110.0	7354.0	4482.0	8948.0	5578.0	6225.0	9316.0	6629.0	3412.0	9594.0
368	388	154	171	6621.0	446.0	2028.0	330.0	1250.0	5347.0	3375.0	1427.0	997.0	6370.0	647.0	7486.0	3080.0	4061.0	8361.0	1685.0	8242.0	4464.0	1264.0	1067.0	7287.0	4471.0	8650.0	5474.0	6238.0	9282.0	6616.0	3347.0	9475.0
378	385	164	169	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0
