alnA	alnB	A	B	YOR094W_63	YOR094W_09	YOR094W_48	YOR094W_26	YOR094W_32	YOR094W_02	YOR094W_39	YOR094W_20	YOR094W_22	YOR094W_10	YOR094W_03	YOR094W_56	YOR094W_17	YOR094W_29	YOR094W_49	YOR094W_16	YOR094W_33	YOR094W_47	YOR094W_07	YOR094W_18	YOR094W_37	YOR094W_57	YOR094W_14	YOR094W_59	YOR094W_11	YOR094W_67	YOR094W_13	YOR094W_19	YOR094W_55	YOR094W_12	YOR094W_70	YOR094W_66	YOR094W_15	YOR094W_06	YOR094W_21	YOR094W_62	YOR094W_31	YOR094W_36	YOR094W_51	YOR094W_45	YOR094W_04	YOR094W_23	YOR094W_01	YOR094W_52	YOR094W_64
49	226	23	104	8921.0	7891.0	365.0	4794.0	3253.0	1115.0	3377.0	5394.0	7125.0	6975.0	2273.0	6060.0	1396.0	8077.0	1717.0	2403.0	1972.0	3416.0	3721.0	79.0	384.0	5063.0	4009.0	2053.0	7339.0	7355.0	2301.0	5854.0	2099.0	318.0	3637.0	2155.0	1473.0	1562.0	372.0	8274.0	4266.0	4397.0	2984.0	7412.0	6618.0	4233.0	597.0	7588.0	2405.0
50	54	24	28	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0
52	254	26	122	8915.0	7858.0	360.0	4783.0	3253.0	1030.0	3320.0	5364.0	7092.0	6947.0	2268.0	6023.0	1396.0	8060.0	1717.0	2336.0	1962.0	3427.0	3657.0	60.0	261.0	4989.0	3931.0	2042.0	7330.0	7358.0	2249.0	5832.0	2022.0	268.0	3568.0	2070.0	1376.0	1560.0	364.0	8263.0	4175.0	4388.0	2910.0	7421.0	6620.0	4208.0	601.0	7548.0	2368.0
55	134	29	51	8923.0	7948.0	386.0	4859.0	3234.0	1172.0	3434.0	5315.0	7211.0	7055.0	2146.0	6241.0	1472.0	8109.0	1793.0	2516.0	2109.0	3424.0	3791.0	105.0	446.0	5035.0	4127.0	2121.0	7475.0	7404.0	2511.0	6066.0	2068.0	362.0	3635.0	2205.0	1499.0	1576.0	373.0	8343.0	4320.0	4438.0	3049.0	7456.0	6650.0	4268.0	688.0	7595.0	2460.0
56	256	30	124	8911.0	7839.0	361.0	4783.0	3219.0	1029.0	3318.0	5362.0	7091.0	6958.0	2265.0	6019.0	1397.0	8060.0	1717.0	2331.0	1963.0	3427.0	3654.0	63.0	258.0	4985.0	3933.0	2037.0	7286.0	7358.0	2248.0	5828.0	2017.0	266.0	3567.0	2071.0	1371.0	1556.0	350.0	8260.0	4147.0	4396.0	2910.0	7424.0	6615.0	4204.0	600.0	7546.0	2368.0
56	381	30	165	8868.0	7802.0	355.0	4771.0	3207.0	1027.0	3315.0	5351.0	7088.0	6942.0	2263.0	5936.0	1376.0	8052.0	1705.0	2274.0	1885.0	3336.0	3595.0	35.0	250.0	4917.0	3924.0	1956.0	7276.0	7364.0	2239.0	5833.0	2022.0	247.0	3563.0	2062.0	1322.0	1553.0	329.0	8247.0	4058.0	4356.0	2914.0	7365.0	6541.0	4146.0	543.0	7501.0	2363.0
58	134	32	51	8924.0	7955.0	459.0	4874.0	3236.0	1244.0	3434.0	5318.0	7215.0	7121.0	2150.0	6254.0	1470.0	8112.0	1794.0	2519.0	2113.0	3431.0	3794.0	106.0	449.0	5035.0	4137.0	2135.0	7480.0	7405.0	2509.0	6070.0	2076.0	367.0	3530.0	2209.0	1502.0	1576.0	376.0	8346.0	4322.0	4475.0	3051.0	7459.0	6652.0	4407.0	700.0	7594.0	2462.0
58	135	32	52	8924.0	7993.0	459.0	4883.0	3277.0	1249.0	3439.0	5320.0	7217.0	7120.0	2153.0	6254.0	1473.0	8115.0	1794.0	2524.0	2118.0	3431.0	3796.0	108.0	454.0	5165.0	4139.0	2275.0	7480.0	7404.0	2513.0	20000.0	2131.0	372.0	3635.0	2316.0	1511.0	1579.0	435.0	8379.0	4325.0	4474.0	3050.0	7467.0	6657.0	4306.0	705.0	7595.0	2604.0
58	136	32	53	8926.0	8002.0	460.0	4884.0	3277.0	1255.0	3585.0	5323.0	7232.0	7120.0	2158.0	6255.0	1477.0	8118.0	1794.0	2526.0	2155.0	3431.0	3797.0	160.0	472.0	5165.0	4214.0	2277.0	7480.0	7399.0	2538.0	20000.0	2131.0	375.0	3637.0	2315.0	1517.0	1583.0	437.0	8484.0	4328.0	4474.0	3049.0	7471.0	6664.0	4305.0	709.0	7595.0	2691.0
58	171	32	62	9137.0	7996.0	457.0	4884.0	3269.0	1228.0	3585.0	5436.0	7205.0	7117.0	2353.0	6252.0	1599.0	8117.0	1884.0	2526.0	2147.0	3431.0	3792.0	159.0	463.0	5160.0	4139.0	2242.0	7416.0	7385.0	2593.0	20000.0	2131.0	374.0	3639.0	2312.0	1648.0	1692.0	434.0	8423.0	4390.0	4470.0	3046.0	7460.0	6774.0	4234.0	709.0	7685.0	2658.0
59	137	33	54	9130.0	8008.0	460.0	4886.0	3279.0	1264.0	3421.0	5434.0	7235.0	7121.0	2355.0	6256.0	1612.0	8121.0	1887.0	2528.0	2155.0	3432.0	3798.0	160.0	20000.0	5165.0	4214.0	2278.0	7484.0	7395.0	2594.0	20000.0	2132.0	436.0	3636.0	2314.0	1695.0	1722.0	435.0	20000.0	20000.0	4471.0	3049.0	7482.0	6779.0	4239.0	710.0	7595.0	2689.0
61	387	35	170	8865.0	7810.0	345.0	4776.0	3205.0	1029.0	3316.0	5332.0	7090.0	6944.0	2261.0	5945.0	1372.0	8054.0	1713.0	2273.0	1884.0	3342.0	3590.0	39.0	251.0	4926.0	3919.0	1926.0	7271.0	7363.0	2240.0	5843.0	1987.0	221.0	3567.0	2064.0	1305.0	1550.0	295.0	8254.0	4053.0	4351.0	2915.0	7362.0	6545.0	4147.0	544.0	7487.0	2362.0
63	137	37	54	9130.0	8014.0	463.0	4888.0	3283.0	1379.0	3420.0	5429.0	7244.0	7126.0	2359.0	6260.0	1602.0	8134.0	1790.0	2531.0	2158.0	3436.0	3802.0	159.0	20000.0	5168.0	4213.0	2249.0	7514.0	7394.0	2594.0	5941.0	2263.0	439.0	3640.0	2318.0	1694.0	1731.0	434.0	20000.0	20000.0	4470.0	3051.0	7485.0	6779.0	4234.0	715.0	7597.0	2688.0
135	194	52	79	8925.0	7924.0	353.0	4816.0	3192.0	1119.0	3408.0	5299.0	7159.0	6966.0	2143.0	6069.0	1466.0	8104.0	1762.0	2732.0	2031.0	3415.0	3779.0	126.0	536.0	5276.0	4110.0	2094.0	7409.0	7358.0	2328.0	5891.0	2066.0	345.0	3634.0	2193.0	1516.0	1555.0	413.0	8314.0	4260.0	4403.0	2983.0	7408.0	6644.0	4226.0	820.0	7621.0	2380.0
136	172	53	63	20000.0	20000.0	20000.0	5133.0	20000.0	20000.0	3456.0	20000.0	20000.0	20000.0	2158.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	2225.0	20000.0	7390.0	20000.0	20000.0	2151.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	7835.0	20000.0
140	382	56	166	8861.0	7772.0	393.0	4754.0	3201.0	1009.0	3306.0	5306.0	7087.0	6931.0	2262.0	5923.0	1373.0	8051.0	1692.0	2271.0	1817.0	3272.0	3612.0	32.0	242.0	4915.0	3922.0	1920.0	7273.0	7348.0	2227.0	5833.0	1947.0	219.0	3526.0	2059.0	1304.0	1551.0	292.0	8227.0	4051.0	4352.0	2865.0	7359.0	6535.0	4144.0	588.0	7480.0	2368.0
172	194	63	79	8926.0	7919.0	458.0	4836.0	3271.0	1149.0	3434.0	5328.0	7168.0	7039.0	2293.0	6080.0	1393.0	8218.0	1867.0	2544.0	2099.0	3436.0	3785.0	137.0	580.0	5132.0	4112.0	2084.0	7399.0	7361.0	2423.0	6110.0	2111.0	568.0	3644.0	2268.0	1544.0	1683.0	414.0	8369.0	4259.0	4506.0	2958.0	7428.0	6643.0	4277.0	718.0	7757.0	2434.0
172	176	63	65	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0
173	190	64	75	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0
173	177	64	66	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0
176	190	65	75	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0
176	188	65	73	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0
176	194	65	79	8995.0	8040.0	735.0	4974.0	3278.0	20000.0	20000.0	20000.0	7384.0	20000.0	2303.0	6090.0	1608.0	20000.0	1874.0	2746.0	2161.0	3511.0	3902.0	225.0	20000.0	20000.0	20000.0	2094.0	7537.0	7459.0	2480.0	20000.0	20000.0	578.0	3846.0	2272.0	1692.0	1901.0	466.0	20000.0	4412.0	4576.0	2984.0	7447.0	6733.0	20000.0	943.0	20000.0	20000.0
176	226	65	104	8929.0	7862.0	359.0	4794.0	3183.0	1113.0	3305.0	5322.0	7110.0	6932.0	2242.0	6060.0	1384.0	8068.0	1716.0	2399.0	1955.0	3396.0	3715.0	61.0	336.0	5017.0	4002.0	2049.0	7285.0	7348.0	2266.0	5848.0	2054.0	285.0	3633.0	2150.0	1411.0	1521.0	395.0	8273.0	4235.0	4391.0	2935.0	7405.0	6602.0	4234.0	562.0	7585.0	2360.0
177	190	66	75	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0
177	188	66	73	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0
177	226	66	104	8931.0	7879.0	360.0	4797.0	3185.0	1114.0	3308.0	5324.0	7112.0	6935.0	2247.0	6061.0	1384.0	8070.0	1716.0	2400.0	1958.0	3409.0	3716.0	64.0	338.0	5019.0	4001.0	2050.0	7291.0	7349.0	2269.0	5849.0	2055.0	288.0	3634.0	2152.0	1415.0	1521.0	372.0	8274.0	4237.0	4392.0	2987.0	7409.0	6605.0	4237.0	564.0	7586.0	2359.0
190	226	75	104	8932.0	7855.0	362.0	4803.0	3184.0	1123.0	3308.0	5375.0	7121.0	6975.0	2251.0	6065.0	1383.0	8071.0	1723.0	2398.0	1952.0	3397.0	3600.0	56.0	287.0	5015.0	3994.0	2048.0	7282.0	7351.0	2276.0	5849.0	2072.0	310.0	3643.0	2150.0	1406.0	1525.0	392.0	8360.0	4242.0	4392.0	2985.0	7417.0	6600.0	4277.0	566.0	7583.0	2409.0
190	195	75	80	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0
190	229	75	107	8930.0	7861.0	364.0	4805.0	3186.0	1121.0	3334.0	5379.0	7124.0	6972.0	2286.0	6066.0	1386.0	8069.0	1721.0	2399.0	1954.0	3396.0	3712.0	56.0	285.0	5015.0	3991.0	2051.0	7288.0	7353.0	2275.0	5848.0	2076.0	302.0	3680.0	2149.0	1416.0	1583.0	394.0	8359.0	4242.0	4421.0	2958.0	7420.0	6604.0	4276.0	568.0	7589.0	2408.0
190	236	75	111	8928.0	7865.0	365.0	4806.0	3187.0	1116.0	3341.0	5375.0	7117.0	6969.0	2287.0	6066.0	1389.0	8069.0	1715.0	2400.0	1954.0	3396.0	3711.0	54.0	282.0	5014.0	3986.0	2054.0	7289.0	7354.0	2274.0	5847.0	2078.0	298.0	3761.0	2148.0	1423.0	1585.0	394.0	8359.0	4244.0	4392.0	2955.0	7422.0	6607.0	4274.0	566.0	7599.0	2407.0
191	236	76	111	8926.0	7863.0	365.0	4807.0	3189.0	1116.0	3345.0	5377.0	7130.0	6970.0	2292.0	6067.0	1389.0	8068.0	1715.0	2399.0	1952.0	3394.0	3600.0	53.0	281.0	5013.0	3986.0	2059.0	7287.0	7353.0	2275.0	5847.0	2079.0	299.0	3761.0	2148.0	1462.0	1585.0	394.0	8359.0	4243.0	4471.0	2956.0	7421.0	6606.0	4274.0	566.0	7600.0	2408.0
191	234	76	110	8927.0	7862.0	365.0	4806.0	3306.0	1117.0	3346.0	5381.0	7130.0	6971.0	2293.0	6067.0	1389.0	8068.0	1716.0	2399.0	1952.0	3395.0	3711.0	55.0	281.0	5013.0	3986.0	2058.0	7288.0	7353.0	2275.0	5847.0	2079.0	300.0	3760.0	2148.0	1462.0	1585.0	395.0	8359.0	4242.0	4393.0	2957.0	7419.0	6605.0	4276.0	566.0	7600.0	2408.0
195	205	80	86	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0
203	389	84	172	8865.0	7827.0	435.0	4822.0	3262.0	1028.0	3326.0	5374.0	7095.0	6934.0	2348.0	5961.0	1381.0	8064.0	1711.0	2282.0	1820.0	3268.0	3629.0	76.0	253.0	4927.0	3915.0	1921.0	7342.0	7395.0	2227.0	5876.0	1954.0	252.0	3640.0	2068.0	1306.0	1591.0	299.0	8234.0	4049.0	4344.0	2876.0	7358.0	6631.0	4146.0	537.0	7485.0	2384.0
207	366	88	152	8876.0	7800.0	407.0	4787.0	3261.0	1007.0	3338.0	5368.0	7091.0	6940.0	2380.0	6013.0	1371.0	8065.0	1716.0	2292.0	1919.0	3348.0	3566.0	39.0	253.0	4976.0	3974.0	2022.0	7285.0	7411.0	2233.0	5819.0	2034.0	270.0	3630.0	2070.0	1399.0	1594.0	369.0	8278.0	4100.0	4375.0	2872.0	7385.0	6541.0	4163.0	577.0	7524.0	2381.0
208	371	89	157	8875.0	7811.0	422.0	4797.0	3262.0	1020.0	3335.0	5375.0	7091.0	6939.0	2384.0	5955.0	1392.0	8063.0	1719.0	2296.0	1889.0	3384.0	3641.0	42.0	288.0	4925.0	3959.0	1997.0	7288.0	7412.0	2239.0	5824.0	2030.0	269.0	3637.0	2069.0	1387.0	1615.0	340.0	8276.0	4086.0	4388.0	2881.0	7385.0	6578.0	4160.0	576.0	7521.0	2384.0
211	371	92	157	8875.0	7807.0	410.0	4807.0	3260.0	1056.0	3336.0	5354.0	7091.0	6942.0	2384.0	5950.0	1393.0	8064.0	1714.0	2292.0	1884.0	3403.0	3625.0	37.0	271.0	4922.0	3953.0	1993.0	7287.0	7415.0	2245.0	5823.0	2027.0	275.0	3637.0	2068.0	1383.0	1640.0	325.0	8282.0	4086.0	4397.0	2924.0	7427.0	6556.0	4156.0	562.0	7526.0	2377.0
220	226	99	104	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0
221	227	100	105	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0
222	302	101	142	8922.0	7848.0	346.0	4816.0	3269.0	1019.0	3345.0	5348.0	7092.0	6960.0	2394.0	6025.0	1364.0	8061.0	1712.0	2320.0	1919.0	3347.0	3567.0	57.0	247.0	4982.0	3968.0	2001.0	7291.0	7419.0	2252.0	5809.0	2024.0	321.0	3632.0	2064.0	1376.0	1610.0	394.0	8273.0	4113.0	4394.0	2873.0	7492.0	6516.0	4219.0	571.0	7544.0	2391.0
222	366	101	152	8868.0	7774.0	369.0	4776.0	3152.0	994.0	3340.0	5358.0	7013.0	6927.0	2236.0	5956.0	1357.0	8041.0	1706.0	2301.0	1878.0	3330.0	3550.0	63.0	235.0	4900.0	3952.0	1994.0	7284.0	7357.0	2220.0	5807.0	2000.0	255.0	3628.0	2064.0	1367.0	1516.0	320.0	8226.0	4023.0	4318.0	2867.0	7469.0	6516.0	4150.0	547.0	7519.0	2385.0
226	231	104	109	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0
252	388	120	171	8871.0	7840.0	460.0	4831.0	3265.0	1077.0	3331.0	5451.0	7103.0	6942.0	2412.0	5966.0	1419.0	8073.0	1716.0	2288.0	1910.0	3273.0	3641.0	82.0	301.0	4941.0	3914.0	1940.0	7347.0	7406.0	2235.0	5863.0	2121.0	257.0	3652.0	2075.0	1323.0	1619.0	372.0	8239.0	4060.0	4356.0	2882.0	7363.0	6673.0	4152.0	536.0	7495.0	2386.0
254	370	122	156	8879.0	7936.0	462.0	4994.0	3307.0	1027.0	3369.0	5490.0	7101.0	6945.0	2408.0	6022.0	1536.0	8070.0	1726.0	2308.0	1972.0	3401.0	3665.0	178.0	303.0	4942.0	3973.0	2003.0	7312.0	7416.0	2284.0	5825.0	2129.0	308.0	3653.0	2174.0	1432.0	1617.0	427.0	8337.0	4092.0	4386.0	2930.0	7493.0	6581.0	4168.0	602.0	7528.0	2392.0
256	381	124	165	8874.0	7926.0	458.0	4956.0	3302.0	1065.0	3358.0	5492.0	7099.0	6943.0	2409.0	5953.0	1528.0	8064.0	1718.0	2286.0	1902.0	3406.0	3654.0	176.0	309.0	4940.0	3963.0	1995.0	7351.0	7412.0	2278.0	5826.0	2122.0	301.0	3684.0	2092.0	1438.0	1619.0	332.0	8331.0	4087.0	4401.0	2931.0	7377.0	6590.0	4153.0	543.0	7517.0	2387.0
257	283	125	131	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0
257	370	125	156	8877.0	7808.0	460.0	4997.0	3306.0	1064.0	3364.0	5488.0	7103.0	6952.0	2405.0	5960.0	1542.0	8068.0	1723.0	2293.0	1901.0	3485.0	3669.0	40.0	301.0	4934.0	4005.0	1997.0	7345.0	7444.0	2278.0	5826.0	2129.0	392.0	3688.0	2179.0	1433.0	1619.0	331.0	8330.0	4091.0	4403.0	2932.0	7504.0	6577.0	4163.0	600.0	7530.0	2392.0
292	369	134	155	8885.0	7815.0	456.0	4948.0	3306.0	1089.0	3368.0	5488.0	7098.0	7228.0	2405.0	5960.0	1411.0	8072.0	1725.0	2299.0	1907.0	3484.0	3715.0	48.0	284.0	4961.0	4036.0	1996.0	7371.0	7516.0	2432.0	5834.0	2228.0	396.0	3696.0	2194.0	1438.0	1648.0	336.0	8322.0	4103.0	4406.0	2950.0	7509.0	6576.0	4169.0	605.0	7559.0	2386.0
292	297	134	139	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0
376	383	162	167	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0
382	388	166	171	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0
33	38	12	16	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0
34	168	13	59	8957.0	7898.0	427.0	4797.0	3210.0	1170.0	3473.0	5316.0	7178.0	7077.0	2290.0	6230.0	1387.0	8142.0	1802.0	2524.0	2022.0	3410.0	3762.0	98.0	437.0	5070.0	4140.0	2212.0	7370.0	7354.0	2255.0	5920.0	2074.0	340.0	3625.0	2310.0	1569.0	1557.0	433.0	8317.0	4281.0	4424.0	3023.0	7433.0	6674.0	4239.0	695.0	7632.0	2539.0
37	138	15	55	8956.0	7898.0	428.0	4798.0	3231.0	1162.0	3469.0	5324.0	7175.0	7073.0	2286.0	6230.0	1386.0	8144.0	1814.0	2524.0	2018.0	3410.0	3763.0	93.0	436.0	5061.0	4139.0	2224.0	7374.0	7354.0	2260.0	5923.0	2073.0	339.0	3626.0	2310.0	1570.0	1554.0	429.0	8328.0	4279.0	4420.0	3036.0	7430.0	6682.0	4240.0	695.0	7629.0	2537.0
37	142	15	57	8960.0	7900.0	429.0	4799.0	3214.0	1232.0	3473.0	5319.0	7177.0	7078.0	2289.0	6231.0	1386.0	8142.0	1811.0	2524.0	2021.0	3410.0	3762.0	95.0	437.0	5068.0	4142.0	2216.0	7373.0	7354.0	2258.0	5924.0	2075.0	341.0	3626.0	2311.0	1572.0	1557.0	433.0	8332.0	4279.0	4424.0	3035.0	7435.0	6697.0	4241.0	696.0	7633.0	2540.0
43	136	17	53	8923.0	7901.0	431.0	4798.0	3239.0	1163.0	3339.0	5327.0	7172.0	7066.0	2164.0	6231.0	1389.0	8145.0	1813.0	2523.0	2018.0	3412.0	3764.0	92.0	438.0	5062.0	4127.0	2227.0	7381.0	7356.0	2326.0	5929.0	2071.0	341.0	3626.0	2308.0	1520.0	1553.0	392.0	8326.0	4298.0	4419.0	3040.0	7426.0	6684.0	4245.0	695.0	7627.0	2535.0
43	138	17	55	8959.0	7902.0	432.0	4802.0	3239.0	1231.0	3474.0	5326.0	7177.0	7076.0	2289.0	6233.0	1389.0	8143.0	1820.0	2524.0	2096.0	3411.0	3770.0	94.0	439.0	5069.0	4142.0	2227.0	7378.0	7356.0	2331.0	5928.0	2073.0	343.0	3628.0	2310.0	1574.0	1558.0	481.0	8332.0	4302.0	4423.0	3040.0	7436.0	6698.0	4246.0	697.0	7630.0	2539.0
46	52	20	26	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0
