alnA	alnB	A	B	YKR014C_44	YKR014C_69	YKR014C_10	YKR014C_62	YKR014C_08	YKR014C_49	YKR014C_12	YKR014C_11	YKR014C_06	YKR014C_52	YKR014C_50	YKR014C_70	YKR014C_67	YKR014C_28	YKR014C_61	YKR014C_34	YKR014C_43	YKR014C_01	YKR014C_32	YKR014C_30	YKR014C_21	YKR014C_56	YKR014C_13	YKR014C_64	YKR014C_55	YKR014C_15	YKR014C_36	YKR014C_18	YKR014C_51	YKR014C_05	YKR014C_47	YKR014C_20	YKR014C_31	YKR014C_26	YKR014C_29	YKR014C_33	YKR014C_38	YKR014C_40	YKR014C_66	YKR014C_25	YKR014C_39	YKR014C_58	YKR014C_19	YKR014C_24	YKR014C_42	YKR014C_41	YKR014C_63	YKR014C_37	YKR014C_07	YKR014C_59	YKR014C_54	YKR014C_53	YKR014C_45	YKR014C_27	YKR014C_46	YKR014C_48	YKR014C_14	YKR014C_16	YKR014C_22	YKR014C_68	YKR014C_60	YKR014C_35	YKR014C_09	YKR014C_57	YKR014C_02	YKR014C_04	YKR014C_03
177	226	67	103	6741.0	689.0	1296.0	820.0	474.0	4221.0	4185.0	3927.0	6398.0	1643.0	4591.0	2604.0	3625.0	871.0	658.0	1776.0	6503.0	359.0	777.0	2201.0	1806.0	232.0	388.0	1032.0	321.0	6045.0	135.0	1066.0	168.0	531.0	1610.0	3007.0	2105.0	3476.0	1912.0	6674.0	2410.0	3646.0	1863.0	5429.0	1637.0	2221.0	1296.0	2151.0	3916.0	131.0	911.0	573.0	2931.0	1202.0	2920.0	2253.0	2067.0	1638.0	6751.0	2605.0	801.0	6462.0	6259.0	1935.0	2773.0	502.0	893.0	3491.0	5155.0	1595.0	599.0
190	226	74	103	6752.0	819.0	1308.0	884.0	471.0	4230.0	4194.0	3933.0	6409.0	1647.0	4599.0	2608.0	3680.0	984.0	696.0	1785.0	6537.0	365.0	780.0	2227.0	1813.0	261.0	397.0	1086.0	352.0	6066.0	143.0	1098.0	253.0	543.0	1671.0	3046.0	2113.0	3479.0	1972.0	6682.0	2420.0	3650.0	1872.0	5447.0	1670.0	2315.0	1455.0	2200.0	3996.0	139.0	931.0	580.0	2943.0	1279.0	2972.0	2300.0	2251.0	1674.0	6756.0	2607.0	827.0	6595.0	6266.0	1982.0	2829.0	510.0	1008.0	3545.0	5314.0	1609.0	672.0
190	195	74	79	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0
190	229	74	106	6752.0	771.0	1307.0	885.0	472.0	4228.0	4192.0	3937.0	6447.0	1646.0	4595.0	2606.0	3682.0	987.0	700.0	1792.0	6539.0	363.0	794.0	2228.0	1811.0	273.0	399.0	1085.0	349.0	6064.0	152.0	1098.0	250.0	545.0	1674.0	3046.0	2116.0	3479.0	1974.0	6710.0	2418.0	3665.0	1872.0	5448.0	1674.0	2312.0	1457.0	2202.0	3930.0	141.0	928.0	582.0	2944.0	1270.0	2974.0	2299.0	2253.0	1698.0	6763.0	2611.0	829.0	6590.0	6335.0	2015.0	2828.0	510.0	954.0	3544.0	5353.0	1611.0	635.0
190	236	74	110	6753.0	824.0	1309.0	888.0	472.0	4227.0	4190.0	3938.0	6445.0	1645.0	4591.0	2605.0	3683.0	989.0	732.0	1887.0	6539.0	362.0	825.0	2228.0	1810.0	275.0	403.0	1082.0	348.0	6059.0	157.0	1102.0	249.0	546.0	1675.0	3124.0	2116.0	3481.0	1976.0	6861.0	2415.0	3674.0	1873.0	5455.0	1665.0	2310.0	1456.0	2203.0	3925.0	138.0	926.0	672.0	2942.0	1266.0	3037.0	2298.0	2256.0	1700.0	6839.0	2618.0	831.0	6589.0	6328.0	2016.0	2827.0	513.0	938.0	3475.0	5350.0	1608.0	630.0
191	236	75	110	6884.0	830.0	1338.0	889.0	472.0	4229.0	4192.0	3939.0	6445.0	1646.0	4592.0	2607.0	3683.0	989.0	733.0	1888.0	6545.0	363.0	824.0	2230.0	1813.0	284.0	430.0	1083.0	349.0	6066.0	195.0	1173.0	248.0	548.0	1676.0	3124.0	2118.0	3489.0	1976.0	6862.0	2416.0	3677.0	1959.0	5462.0	1676.0	2311.0	1458.0	2205.0	3927.0	142.0	927.0	671.0	2942.0	1267.0	3037.0	2299.0	2258.0	1701.0	6841.0	2647.0	831.0	6591.0	6329.0	2081.0	2828.0	547.0	931.0	3475.0	5352.0	1608.0	628.0
191	234	75	109	6899.0	832.0	1338.0	888.0	472.0	4230.0	4192.0	3938.0	6445.0	1645.0	4594.0	2608.0	3683.0	989.0	733.0	1888.0	6544.0	364.0	822.0	2230.0	1812.0	285.0	431.0	1083.0	349.0	6070.0	162.0	1174.0	248.0	548.0	1677.0	3123.0	2121.0	3483.0	1976.0	6862.0	2416.0	3879.0	1959.0	5458.0	1676.0	2312.0	1458.0	2205.0	3928.0	144.0	932.0	673.0	2944.0	1267.0	3036.0	2299.0	2258.0	1703.0	6840.0	2646.0	831.0	6592.0	6332.0	2049.0	2828.0	547.0	931.0	3476.0	5354.0	1610.0	631.0
195	205	79	85	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0
203	389	83	187	6880.0	787.0	1286.0	864.0	407.0	4233.0	4231.0	3864.0	6396.0	1640.0	4577.0	2640.0	3691.0	980.0	723.0	1757.0	6518.0	372.0	792.0	2202.0	1770.0	265.0	441.0	1063.0	351.0	6146.0	222.0	1145.0	196.0	580.0	1605.0	3101.0	2142.0	3471.0	1898.0	6762.0	2381.0	3813.0	1911.0	5613.0	1659.0	2289.0	1433.0	2286.0	3996.0	119.0	977.0	550.0	2892.0	1251.0	2977.0	2309.0	2197.0	1669.0	6733.0	2736.0	865.0	6665.0	6241.0	2009.0	2821.0	629.0	886.0	3424.0	5257.0	1674.0	557.0
207	366	87	167	6924.0	903.0	1364.0	896.0	413.0	4330.0	4222.0	3940.0	6456.0	1640.0	4583.0	2640.0	3705.0	996.0	731.0	1880.0	6533.0	380.0	795.0	2234.0	1826.0	315.0	438.0	1072.0	366.0	6146.0	220.0	1167.0	215.0	587.0	1668.0	3104.0	2122.0	3492.0	1972.0	6824.0	2419.0	3917.0	1919.0	5544.0	1682.0	2326.0	1471.0	2293.0	3984.0	138.0	1022.0	621.0	2923.0	1259.0	2980.0	2307.0	2251.0	1827.0	6769.0	2738.0	874.0	6636.0	6330.0	2079.0	2830.0	624.0	876.0	3389.0	5323.0	1712.0	621.0
208	371	88	172	6929.0	900.0	1371.0	1023.0	412.0	4333.0	4239.0	3936.0	6469.0	1642.0	4579.0	2642.0	3749.0	960.0	727.0	1878.0	6532.0	381.0	797.0	2238.0	1939.0	314.0	452.0	1069.0	403.0	6183.0	241.0	1166.0	236.0	589.0	1666.0	3117.0	2152.0	3495.0	1977.0	6867.0	2424.0	3925.0	1964.0	5540.0	1678.0	2331.0	1468.0	2284.0	3992.0	143.0	1030.0	625.0	2930.0	1258.0	2984.0	2314.0	2258.0	1832.0	6768.0	2751.0	879.0	6667.0	6293.0	2082.0	2830.0	623.0	880.0	3448.0	5328.0	1760.0	609.0
211	371	91	172	6928.0	899.0	1370.0	1029.0	415.0	4329.0	4238.0	3938.0	6472.0	1636.0	4581.0	2670.0	3732.0	960.0	729.0	1879.0	6531.0	381.0	800.0	2240.0	1946.0	315.0	457.0	1073.0	404.0	6179.0	242.0	1168.0	237.0	606.0	1667.0	3120.0	2190.0	3504.0	1974.0	6833.0	2428.0	3923.0	1960.0	5539.0	1683.0	2334.0	1466.0	2290.0	3992.0	146.0	1036.0	633.0	2932.0	1258.0	2984.0	2314.0	2260.0	1834.0	6772.0	2792.0	879.0	6667.0	6287.0	2086.0	2830.0	618.0	880.0	3449.0	5326.0	1762.0	607.0
220	226	98	103	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0
221	227	99	104	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0
222	302	100	161	6917.0	896.0	1356.0	1033.0	427.0	4325.0	4252.0	3953.0	6474.0	1638.0	4579.0	2701.0	3754.0	1006.0	911.0	1882.0	6532.0	393.0	812.0	2272.0	1991.0	296.0	439.0	1107.0	386.0	6175.0	204.0	1109.0	261.0	615.0	1679.0	3116.0	2190.0	3316.0	1988.0	6825.0	2477.0	3931.0	1956.0	5519.0	1921.0	2372.0	1471.0	2307.0	3997.0	145.0	1088.0	659.0	2916.0	1255.0	2970.0	2308.0	2248.0	1939.0	6737.0	2806.0	880.0	6675.0	6295.0	2106.0	2821.0	622.0	872.0	3461.0	5321.0	1765.0	621.0
222	366	100	167	6918.0	906.0	1356.0	1084.0	432.0	4326.0	4252.0	3955.0	6470.0	1638.0	4591.0	2704.0	3721.0	1035.0	871.0	1875.0	6530.0	390.0	806.0	2221.0	1990.0	292.0	437.0	1115.0	381.0	6179.0	207.0	1205.0	242.0	613.0	1679.0	3113.0	2188.0	3504.0	1985.0	6822.0	2481.0	3931.0	1952.0	5536.0	1924.0	2376.0	1470.0	2307.0	4001.0	148.0	1015.0	632.0	2912.0	1256.0	2979.0	2309.0	2284.0	1893.0	6729.0	2807.0	881.0	6675.0	6298.0	2026.0	2822.0	617.0	872.0	3465.0	5323.0	1763.0	621.0
226	231	103	108	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0
252	388	119	186	6931.0	895.0	1392.0	994.0	465.0	4335.0	4234.0	3869.0	6491.0	1643.0	4612.0	2697.0	3723.0	990.0	755.0	1793.0	6533.0	408.0	812.0	2203.0	1888.0	271.0	500.0	1144.0	391.0	6156.0	205.0	1180.0	213.0	592.0	1629.0	3147.0	2163.0	3481.0	1906.0	6772.0	2426.0	3821.0	1936.0	5568.0	1676.0	2383.0	1495.0	2323.0	3969.0	129.0	1033.0	632.0	2894.0	1276.0	2984.0	2310.0	2239.0	1976.0	6736.0	2850.0	882.0	6636.0	6246.0	2011.0	2839.0	630.0	907.0	3495.0	5340.0	1772.0	566.0
254	370	121	171	6932.0	956.0	1378.0	1082.0	499.0	4409.0	4270.0	3988.0	6484.0	1645.0	4619.0	2739.0	3754.0	1057.0	953.0	1884.0	6540.0	432.0	854.0	2285.0	2010.0	389.0	549.0	1156.0	406.0	6209.0	323.0	1222.0	261.0	603.0	1675.0	3177.0	2252.0	3500.0	2058.0	6947.0	2520.0	3984.0	2025.0	5573.0	1707.0	2438.0	1488.0	2309.0	4004.0	293.0	1043.0	744.0	3064.0	1308.0	2983.0	2317.0	2309.0	1995.0	6834.0	2867.0	1108.0	6686.0	6430.0	2222.0	2849.0	642.0	902.0	3505.0	5351.0	1780.0	632.0
256	381	123	180	7032.0	918.0	1391.0	1074.0	498.0	4401.0	4264.0	3982.0	6485.0	1636.0	4613.0	2730.0	3731.0	1056.0	917.0	1872.0	6536.0	426.0	854.0	2270.0	2002.0	372.0	492.0	1148.0	392.0	6199.0	294.0	1225.0	258.0	595.0	1665.0	3178.0	2205.0	3495.0	2048.0	6814.0	2516.0	4010.0	2017.0	5563.0	1678.0	2433.0	1480.0	2322.0	3977.0	299.0	1034.0	742.0	3056.0	1289.0	2988.0	2317.0	2300.0	1991.0	6825.0	2853.0	1105.0	6657.0	6425.0	2113.0	2847.0	640.0	906.0	3484.0	5337.0	1779.0	640.0
257	283	124	147	6754.0	902.0	1458.0	1021.0	450.0	4353.0	4306.0	3939.0	6531.0	1646.0	4754.0	2638.0	3691.0	979.0	754.0	1738.0	6549.0	373.0	845.0	2273.0	1936.0	300.0	431.0	1134.0	426.0	6186.0	357.0	1259.0	153.0	628.0	1684.0	3146.0	2228.0	3312.0	1757.0	6948.0	2490.0	3978.0	1983.0	5805.0	1804.0	2333.0	1510.0	2367.0	3944.0	164.0	997.0	538.0	2932.0	1466.0	2994.0	2325.0	2250.0	1819.0	6765.0	2759.0	1012.0	6659.0	6292.0	20000.0	2848.0	630.0	885.0	3469.0	5291.0	1777.0	620.0
257	370	124	171	7103.0	920.0	1381.0	1081.0	497.0	4406.0	4272.0	3988.0	6486.0	1644.0	4615.0	2740.0	3762.0	1090.0	952.0	1882.0	6544.0	437.0	850.0	2286.0	2008.0	385.0	527.0	1153.0	401.0	6204.0	298.0	1224.0	260.0	602.0	1673.0	3177.0	2252.0	3519.0	2056.0	6857.0	2518.0	3990.0	2024.0	5565.0	1701.0	2438.0	1482.0	2317.0	3995.0	299.0	1042.0	744.0	3062.0	1296.0	2983.0	2317.0	2304.0	1993.0	6838.0	2862.0	1106.0	6686.0	6431.0	2221.0	2858.0	643.0	904.0	3502.0	5437.0	1782.0	634.0
292	369	155	170	7105.0	1092.0	1454.0	1128.0	572.0	20000.0	4261.0	20000.0	20000.0	1671.0	20000.0	2816.0	3737.0	20000.0	858.0	20000.0	6559.0	550.0	913.0	2417.0	20000.0	447.0	20000.0	1161.0	404.0	20000.0	20000.0	1252.0	365.0	20000.0	1688.0	3394.0	2404.0	3573.0	20000.0	6935.0	2570.0	4161.0	20000.0	20000.0	1897.0	2441.0	1597.0	2578.0	3984.0	20000.0	20000.0	20000.0	3225.0	1289.0	3155.0	2476.0	2318.0	20000.0	6973.0	2863.0	20000.0	6929.0	6283.0	2307.0	3050.0	657.0	20000.0	20000.0	5518.0	1863.0	774.0
292	297	155	160	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0
376	383	177	182	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0
382	388	181	186	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0
33	38	233	2	6728.0	493.0	1076.0	725.0	258.0	4113.0	4147.0	3750.0	6156.0	1513.0	4467.0	2465.0	3508.0	777.0	609.0	1625.0	6410.0	223.0	632.0	1978.0	1631.0	194.0	188.0	879.0	172.0	5973.0	36.0	1035.0	44.0	387.0	1483.0	2839.0	1983.0	3180.0	1679.0	6485.0	2248.0	3560.0	1807.0	5313.0	1557.0	2132.0	1155.0	2040.0	3486.0	1.0	828.0	472.0	2781.0	1126.0	2745.0	2119.0	1961.0	1552.0	6543.0	2425.0	629.0	6059.0	6121.0	1814.0	2658.0	366.0	726.0	3182.0	5109.0	1462.0	421.0
34	168	0	60	6742.0	608.0	1144.0	804.0	400.0	4229.0	4156.0	3882.0	6322.0	1641.0	4555.0	2574.0	3612.0	862.0	690.0	1694.0	6475.0	375.0	757.0	2127.0	1725.0	231.0	384.0	949.0	291.0	6071.0	138.0	1079.0	152.0	469.0	1693.0	2951.0	2103.0	3277.0	1787.0	6587.0	2345.0	3673.0	1857.0	5442.0	1631.0	2197.0	1288.0	2158.0	3541.0	80.0	943.0	599.0	2944.0	1170.0	2892.0	2247.0	2044.0	1637.0	6665.0	2572.0	807.0	6209.0	6233.0	1866.0	2786.0	520.0	851.0	3356.0	5138.0	1634.0	484.0
37	138	1	40	6744.0	599.0	1115.0	798.0	362.0	4232.0	4160.0	3870.0	6185.0	1566.0	4499.0	2511.0	3591.0	812.0	673.0	1692.0	6469.0	308.0	684.0	2123.0	1689.0	226.0	262.0	939.0	224.0	6075.0	93.0	1035.0	105.0	504.0	1578.0	2907.0	2106.0	3282.0	1781.0	6574.0	2338.0	3653.0	1846.0	5415.0	1631.0	2169.0	1302.0	2128.0	3530.0	21.0	941.0	570.0	2942.0	1165.0	2895.0	2206.0	2012.0	1630.0	6688.0	2504.0	701.0	6178.0	6221.0	1854.0	2789.0	480.0	831.0	3333.0	5160.0	1561.0	461.0
37	142	1	42	6743.0	604.0	1144.0	801.0	365.0	4229.0	4157.0	3876.0	6192.0	1573.0	4502.0	2518.0	3597.0	854.0	687.0	1693.0	6468.0	310.0	759.0	2123.0	1718.0	230.0	265.0	944.0	277.0	6075.0	101.0	1035.0	143.0	506.0	1604.0	2906.0	2104.0	3303.0	1784.0	6574.0	2340.0	3654.0	1849.0	5418.0	1628.0	2172.0	1295.0	2142.0	3546.0	29.0	943.0	574.0	2944.0	1166.0	2892.0	2212.0	2015.0	1630.0	6682.0	2504.0	729.0	6183.0	6236.0	1857.0	2789.0	483.0	870.0	3333.0	5142.0	1619.0	465.0
43	136	3	38	6747.0	593.0	1104.0	797.0	359.0	4241.0	4166.0	3853.0	6181.0	1563.0	4499.0	2508.0	3591.0	809.0	664.0	1688.0	6472.0	307.0	684.0	2120.0	1690.0	223.0	257.0	937.0	215.0	6078.0	89.0	1035.0	101.0	504.0	1578.0	2908.0	2067.0	3279.0	1781.0	6575.0	2339.0	3653.0	1848.0	5413.0	1660.0	2166.0	1304.0	2127.0	3551.0	21.0	939.0	569.0	2942.0	1168.0	2852.0	2196.0	2012.0	1633.0	6625.0	2479.0	696.0	6175.0	6219.0	1852.0	2789.0	481.0	827.0	3334.0	5161.0	1510.0	453.0
43	138	3	40	6746.0	675.0	1148.0	801.0	399.0	4236.0	4164.0	3875.0	6186.0	1571.0	4502.0	2512.0	3620.0	860.0	680.0	1692.0	6469.0	310.0	765.0	2125.0	1717.0	228.0	263.0	940.0	219.0	6076.0	95.0	1035.0	144.0	507.0	1598.0	2906.0	2106.0	3285.0	1785.0	6575.0	2344.0	3659.0	1850.0	5417.0	1663.0	2170.0	1301.0	2141.0	3550.0	23.0	941.0	575.0	2945.0	1169.0	2898.0	2205.0	2015.0	1634.0	6688.0	2508.0	713.0	6181.0	6242.0	1854.0	2790.0	483.0	835.0	3334.0	5188.0	1563.0	461.0
46	52	6	12	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0
47	176	7	66	6769.0	833.0	1246.0	822.0	412.0	4242.0	4226.0	3969.0	6371.0	1653.0	4585.0	2674.0	3627.0	910.0	668.0	1795.0	6521.0	367.0	808.0	2291.0	1815.0	251.0	393.0	1030.0	387.0	6074.0	142.0	1083.0	206.0	538.0	1700.0	3016.0	2107.0	3291.0	1984.0	6725.0	2383.0	3725.0	1874.0	5445.0	1646.0	2265.0	1301.0	2160.0	3883.0	204.0	948.0	617.0	2990.0	1243.0	2954.0	2301.0	2095.0	1665.0	6755.0	2616.0	805.0	6246.0	6225.0	1965.0	2837.0	543.0	861.0	3386.0	5306.0	1641.0	546.0
47	251	7	118	6846.0	834.0	1267.0	822.0	418.0	4221.0	4200.0	3930.0	6444.0	1656.0	4582.0	2634.0	3703.0	917.0	709.0	1784.0	6523.0	385.0	818.0	2234.0	1867.0	290.0	419.0	1065.0	355.0	6054.0	205.0	1114.0	176.0	604.0	1707.0	3035.0	2109.0	3488.0	1977.0	6730.0	2381.0	3747.0	1905.0	5538.0	1642.0	2223.0	1446.0	2179.0	3958.0	130.0	950.0	616.0	2948.0	1270.0	2899.0	2317.0	2133.0	1665.0	6762.0	2721.0	820.0	6595.0	6222.0	1941.0	2855.0	555.0	862.0	3431.0	5291.0	1613.0	599.0
48	176	8	66	6771.0	735.0	1293.0	825.0	412.0	4243.0	4225.0	3970.0	6375.0	1652.0	4586.0	2674.0	3627.0	911.0	666.0	1794.0	6520.0	366.0	808.0	2288.0	1814.0	251.0	393.0	1032.0	386.0	6073.0	140.0	1080.0	201.0	538.0	1696.0	3015.0	2106.0	3467.0	1984.0	6722.0	2383.0	3724.0	1872.0	5443.0	1645.0	2264.0	1300.0	2158.0	3992.0	204.0	949.0	617.0	2993.0	1244.0	2953.0	2300.0	2177.0	1665.0	6755.0	2616.0	804.0	6633.0	6224.0	1964.0	2837.0	513.0	861.0	3392.0	5319.0	1641.0	547.0
49	222	9	100	6879.0	834.0	1268.0	833.0	408.0	4221.0	4217.0	3918.0	6443.0	1650.0	4591.0	2635.0	3729.0	920.0	710.0	1768.0	6496.0	374.0	800.0	2272.0	1892.0	261.0	423.0	1065.0	356.0	6055.0	227.0	1118.0	174.0	602.0	1837.0	3038.0	2113.0	3470.0	1957.0	6721.0	2395.0	3748.0	1915.0	5569.0	1671.0	2226.0	1443.0	2192.0	3956.0	131.0	938.0	579.0	2930.0	1260.0	2911.0	2319.0	2161.0	1664.0	6755.0	2722.0	851.0	6600.0	6217.0	1944.0	2842.0	561.0	865.0	3425.0	5299.0	1609.0	624.0
49	207	9	87	6873.0	844.0	1277.0	832.0	443.0	4225.0	4228.0	3919.0	6460.0	1656.0	4595.0	2670.0	3737.0	930.0	712.0	1778.0	6499.0	378.0	801.0	2275.0	1885.0	351.0	426.0	1072.0	364.0	6068.0	236.0	1128.0	178.0	602.0	1835.0	3048.0	2116.0	3486.0	1972.0	6730.0	2386.0	3772.0	1924.0	5571.0	1719.0	2238.0	1448.0	2188.0	3964.0	136.0	955.0	601.0	2976.0	1267.0	2910.0	2316.0	2167.0	1667.0	6758.0	2731.0	850.0	6608.0	6223.0	1943.0	2864.0	559.0	867.0	3433.0	5299.0	1620.0	623.0
50	176	10	66	6758.0	730.0	1303.0	827.0	411.0	4243.0	4225.0	3970.0	6373.0	1650.0	4589.0	2673.0	3624.0	911.0	660.0	1794.0	6521.0	364.0	769.0	2229.0	1811.0	249.0	392.0	1032.0	385.0	6072.0	138.0	1073.0	195.0	537.0	1695.0	3016.0	2106.0	3466.0	1956.0	6676.0	2383.0	3649.0	1871.0	5439.0	1642.0	2218.0	1296.0	2154.0	3993.0	206.0	954.0	617.0	2953.0	1244.0	2952.0	2302.0	2175.0	1664.0	6755.0	2610.0	800.0	6573.0	6222.0	1963.0	2836.0	510.0	862.0	3418.0	5322.0	1639.0	548.0
53	210	13	90	6877.0	848.0	1280.0	825.0	414.0	4220.0	4217.0	3912.0	6442.0	1653.0	4595.0	2677.0	3730.0	925.0	710.0	1770.0	6492.0	377.0	799.0	2277.0	1885.0	262.0	457.0	1074.0	365.0	6065.0	235.0	1126.0	171.0	608.0	1836.0	3045.0	2187.0	3475.0	1962.0	6723.0	2390.0	3777.0	1924.0	5571.0	1726.0	2237.0	1448.0	2193.0	3962.0	139.0	943.0	577.0	2922.0	1263.0	2918.0	2314.0	2167.0	1665.0	6757.0	2729.0	856.0	6613.0	6220.0	1942.0	2854.0	558.0	870.0	3438.0	5294.0	1615.0	609.0
