alnA	alnB	A	B	YBR264C_51	YBR264C_41	YBR264C_67	YBR264C_56	YBR264C_53	YBR264C_48	YBR264C_21	YBR264C_29	YBR264C_35	YBR264C_49	YBR264C_26	YBR264C_33	YBR264C_27	YBR264C_66	YBR264C_05	YBR264C_25	YBR264C_22	YBR264C_69	YBR264C_11	YBR264C_52	YBR264C_20	YBR264C_23	YBR264C_18	YBR264C_09	YBR264C_42	YBR264C_40	YBR264C_13	YBR264C_31	YBR264C_19	YBR264C_50	YBR264C_38	YBR264C_28	YBR264C_16	YBR264C_01	YBR264C_59	YBR264C_61	YBR264C_06	YBR264C_60	YBR264C_44	YBR264C_64	YBR264C_34	YBR264C_30	YBR264C_68	YBR264C_43	YBR264C_12	YBR264C_70	YBR264C_54	YBR264C_37	YBR264C_15	YBR264C_47	YBR264C_10	YBR264C_62	YBR264C_17	YBR264C_07	YBR264C_39	YBR264C_65	YBR264C_63	YBR264C_24	YBR264C_14	YBR264C_02	YBR264C_58	YBR264C_08	YBR264C_03	YBR264C_46	YBR264C_04
209	214	88	93	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0
210	214	89	93	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0
211	368	90	144	2926.0	1845.0	2084.0	3101.0	6181.0	3379.0	7643.0	4219.0	7758.0	3777.0	1515.0	628.0	3625.0	9628.0	434.0	1242.0	1198.0	885.0	3154.0	2583.0	8833.0	3633.0	3227.0	2036.0	5205.0	1215.0	7681.0	1961.0	886.0	1486.0	1601.0	4998.0	1342.0	7943.0	1788.0	7836.0	500.0	1619.0	5892.0	1456.0	2953.0	4559.0	6427.0	6333.0	907.0	3525.0	3177.0	2467.0	1512.0	2419.0	562.0	680.0	2098.0	7534.0	2040.0	6614.0	4729.0	2213.0	1269.0	8774.0	547.0	4612.0	6372.0	2279.0	1549.0
212	256	91	120	2931.0	1862.0	2093.0	3114.0	6211.0	3424.0	7628.0	4242.0	7743.0	3796.0	1529.0	628.0	3741.0	9655.0	425.0	1250.0	1207.0	886.0	3253.0	2592.0	8874.0	3614.0	3294.0	2074.0	5211.0	1248.0	7680.0	1970.0	887.0	1517.0	1597.0	5003.0	1354.0	7945.0	1841.0	7884.0	550.0	1649.0	5896.0	1474.0	2992.0	4581.0	6430.0	6344.0	911.0	3530.0	3174.0	2619.0	1515.0	2420.0	573.0	743.0	2099.0	7532.0	2042.0	6612.0	4730.0	2216.0	1250.0	8770.0	546.0	4617.0	6370.0	2266.0	1579.0
212	283	91	129	2937.0	1857.0	2081.0	3103.0	6208.0	3388.0	7633.0	4235.0	7736.0	3802.0	1525.0	625.0	3629.0	9645.0	426.0	1251.0	1208.0	877.0	3245.0	2589.0	8866.0	3606.0	3227.0	2073.0	5192.0	1226.0	7675.0	1963.0	887.0	1518.0	1582.0	5000.0	1275.0	7926.0	1834.0	7881.0	532.0	1620.0	5917.0	1471.0	2975.0	4568.0	6432.0	6334.0	906.0	3539.0	3174.0	2465.0	1506.0	2382.0	559.0	704.0	2095.0	7530.0	2028.0	6615.0	4726.0	2213.0	1239.0	8769.0	540.0	4617.0	6360.0	2274.0	1554.0
212	290	91	131	2935.0	1855.0	2083.0	3102.0	6206.0	3387.0	7654.0	4235.0	7738.0	3799.0	1463.0	628.0	3631.0	9646.0	426.0	1251.0	1208.0	877.0	3247.0	2591.0	8863.0	3606.0	3227.0	2071.0	5193.0	1224.0	7674.0	1958.0	888.0	1519.0	1583.0	5001.0	1276.0	7938.0	1834.0	7869.0	531.0	1618.0	5921.0	1470.0	2973.0	4567.0	6433.0	6335.0	906.0	3539.0	3176.0	2561.0	1509.0	2383.0	559.0	696.0	2096.0	7531.0	2030.0	6615.0	4727.0	2214.0	1241.0	8772.0	540.0	4620.0	6360.0	2277.0	1554.0
214	291	93	132	2935.0	1855.0	2083.0	3102.0	6205.0	3384.0	7649.0	4232.0	7741.0	3800.0	1457.0	631.0	3611.0	9645.0	426.0	1252.0	1207.0	875.0	3245.0	2592.0	8863.0	3607.0	3225.0	2072.0	5192.0	1223.0	7672.0	1958.0	889.0	1489.0	1581.0	5001.0	1275.0	7922.0	1833.0	7855.0	532.0	1614.0	5922.0	1470.0	2972.0	4565.0	6432.0	6334.0	906.0	3538.0	3174.0	2558.0	1509.0	2383.0	557.0	692.0	2096.0	7531.0	2030.0	6616.0	4727.0	2216.0	1245.0	8771.0	544.0	4622.0	6359.0	2318.0	1551.0
219	368	96	144	2930.0	1840.0	2085.0	3109.0	6170.0	3354.0	7640.0	4209.0	7763.0	3774.0	1456.0	633.0	3526.0	9623.0	405.0	1241.0	1196.0	868.0	3217.0	2544.0	8829.0	3700.0	3228.0	1966.0	5199.0	1210.0	7677.0	1960.0	849.0	1480.0	1589.0	5002.0	1262.0	7943.0	1779.0	7825.0	495.0	1619.0	5918.0	1457.0	2955.0	4561.0	6427.0	6331.0	911.0	3525.0	3175.0	2466.0	1518.0	2418.0	561.0	685.0	2099.0	7532.0	2054.0	6616.0	4727.0	2217.0	1273.0	8773.0	550.0	4613.0	6367.0	2279.0	1551.0
222	228	99	104	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0
225	230	101	106	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0
231	249	107	113	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0
231	241	107	111	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0
253	342	117	140	2963.0	1861.0	2089.0	3108.0	6282.0	3358.0	7627.0	4290.0	7797.0	3774.0	1486.0	661.0	3629.0	9697.0	458.0	1266.0	1195.0	925.0	3157.0	2547.0	8863.0	3640.0	3245.0	2030.0	5226.0	1200.0	7690.0	2009.0	858.0	1489.0	1600.0	5032.0	1350.0	7983.0	1784.0	7872.0	492.0	1779.0	5923.0	1544.0	2951.0	4559.0	6446.0	6340.0	928.0	3632.0	3238.0	2585.0	1568.0	2434.0	561.0	701.0	2127.0	7545.0	2067.0	6616.0	4755.0	2357.0	1292.0	8781.0	562.0	4630.0	6409.0	2273.0	1564.0
254	368	118	144	2992.0	1856.0	2121.0	3145.0	6276.0	3365.0	7627.0	4237.0	7787.0	3772.0	1486.0	659.0	3627.0	9672.0	465.0	1273.0	1195.0	967.0	3157.0	2552.0	8844.0	3635.0	3251.0	2028.0	5225.0	1210.0	7691.0	2013.0	861.0	1495.0	1607.0	5037.0	1348.0	7990.0	1791.0	7867.0	501.0	1807.0	5976.0	1466.0	2953.0	4654.0	6446.0	6341.0	968.0	3642.0	3245.0	2586.0	1563.0	2430.0	601.0	707.0	2121.0	7600.0	2064.0	6616.0	4757.0	2409.0	1293.0	8778.0	557.0	4631.0	6414.0	2271.0	1557.0
259	371	123	147	3029.0	1849.0	2117.0	3129.0	6179.0	3381.0	7627.0	4213.0	7806.0	3779.0	1484.0	656.0	3634.0	9634.0	470.0	1327.0	1200.0	933.0	3155.0	2634.0	8845.0	3632.0	3257.0	1969.0	5215.0	1223.0	7688.0	2016.0	920.0	1504.0	1658.0	5090.0	1342.0	8023.0	1805.0	7863.0	517.0	1690.0	5994.0	1455.0	2959.0	4648.0	6450.0	6333.0	958.0	3540.0	3247.0	2573.0	1505.0	2432.0	624.0	715.0	2115.0	7598.0	2061.0	6617.0	4766.0	2415.0	1436.0	8855.0	545.0	4630.0	6446.0	2275.0	1557.0
290	368	131	144	20000.0	20000.0	2361.0	3266.0	20000.0	20000.0	7753.0	4357.0	20000.0	20000.0	20000.0	747.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	1729.0	20000.0	1397.0	20000.0	20000.0	7952.0	20000.0	1701.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	1130.0	20000.0	20000.0	20000.0	20000.0	20000.0	725.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0
293	302	134	139	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0
342	367	140	143	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0
373	381	149	155	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0
377	383	153	157	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0
383	389	157	162	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0
43	196	4	79	2893.0	1809.0	2076.0	3208.0	6225.0	3437.0	7644.0	4253.0	7639.0	3713.0	1405.0	630.0	3596.0	9641.0	429.0	1254.0	1186.0	904.0	3103.0	2633.0	8841.0	3582.0	3220.0	2045.0	5123.0	1145.0	7633.0	1936.0	808.0	1461.0	1657.0	5039.0	1175.0	7934.0	1830.0	7939.0	638.0	1655.0	5921.0	1497.0	2993.0	4587.0	6412.0	6336.0	914.0	3530.0	3247.0	2507.0	1570.0	2413.0	530.0	735.0	2089.0	7577.0	2225.0	6626.0	4740.0	2241.0	1273.0	8819.0	542.0	4589.0	6396.0	2256.0	1547.0
43	193	4	76	2892.0	1808.0	2074.0	3211.0	6226.0	3437.0	7640.0	4252.0	7637.0	3711.0	1401.0	629.0	3595.0	9639.0	429.0	1252.0	1183.0	865.0	3114.0	2634.0	8846.0	3584.0	3216.0	2045.0	5123.0	1150.0	7633.0	1931.0	805.0	1461.0	1658.0	5035.0	1176.0	7937.0	1829.0	7936.0	636.0	1700.0	5921.0	1494.0	2990.0	4585.0	6412.0	6336.0	913.0	3529.0	3245.0	2442.0	1547.0	2412.0	531.0	647.0	2088.0	7579.0	2203.0	6625.0	4740.0	2246.0	1270.0	8821.0	543.0	4590.0	6393.0	2262.0	1537.0
43	194	4	77	2893.0	1809.0	2074.0	3211.0	6225.0	3437.0	7645.0	4253.0	7638.0	3713.0	1402.0	629.0	3595.0	9640.0	429.0	1253.0	1184.0	865.0	3114.0	2634.0	8841.0	3584.0	3219.0	2045.0	5124.0	1148.0	7633.0	1933.0	806.0	1462.0	1658.0	5036.0	1176.0	7936.0	1829.0	7937.0	637.0	1700.0	5923.0	1496.0	2991.0	4585.0	6412.0	6336.0	914.0	3530.0	3245.0	2444.0	1569.0	2412.0	533.0	651.0	2088.0	7578.0	2225.0	6626.0	4740.0	2243.0	1271.0	8819.0	542.0	4590.0	6393.0	2262.0	1537.0
43	195	4	78	2893.0	1809.0	2075.0	3208.0	6225.0	3437.0	7644.0	4253.0	7638.0	3714.0	1403.0	629.0	3596.0	9641.0	429.0	1254.0	1186.0	866.0	3112.0	2634.0	8847.0	3584.0	3220.0	2046.0	5124.0	1147.0	7633.0	1935.0	807.0	1461.0	1657.0	5037.0	1176.0	7935.0	1830.0	7937.0	637.0	1659.0	5923.0	1496.0	2993.0	4585.0	6412.0	6337.0	913.0	3530.0	3246.0	2442.0	1570.0	2412.0	541.0	735.0	2089.0	7576.0	2225.0	6626.0	4740.0	2242.0	1271.0	8819.0	544.0	4589.0	6395.0	2261.0	1544.0
44	203	5	82	2895.0	1810.0	2075.0	3205.0	6226.0	3436.0	7646.0	4253.0	7641.0	3714.0	1445.0	632.0	3596.0	9640.0	427.0	1256.0	1187.0	899.0	3100.0	2635.0	8839.0	3563.0	3220.0	2045.0	5122.0	1144.0	7633.0	1924.0	810.0	1461.0	1660.0	5039.0	1175.0	7931.0	1833.0	7942.0	639.0	1654.0	5920.0	1502.0	3057.0	4590.0	6413.0	6335.0	913.0	3530.0	3246.0	2498.0	1574.0	2415.0	530.0	733.0	2089.0	7578.0	2225.0	6601.0	4719.0	2241.0	1277.0	8818.0	540.0	4587.0	6399.0	2255.0	1558.0
44	390	5	163	2826.0	1791.0	2022.0	3088.0	6154.0	3308.0	7601.0	4224.0	7642.0	3708.0	1394.0	600.0	3545.0	9599.0	403.0	1162.0	1172.0	853.0	3078.0	2547.0	8827.0	3376.0	3192.0	1969.0	5116.0	1140.0	7586.0	1918.0	807.0	1438.0	1569.0	4965.0	1100.0	7923.0	1791.0	7865.0	480.0	1611.0	5883.0	1032.0	2906.0	4539.0	6386.0	6295.0	873.0	3479.0	3055.0	2448.0	1479.0	2346.0	524.0	564.0	2077.0	7535.0	2029.0	6590.0	4725.0	2199.0	1180.0	8754.0	497.0	4580.0	5935.0	2262.0	1535.0
44	194	5	77	2894.0	1810.0	2076.0	3211.0	6227.0	3437.0	7647.0	4255.0	7637.0	3716.0	1401.0	628.0	3595.0	9641.0	429.0	1256.0	1186.0	869.0	3122.0	2636.0	8842.0	3587.0	3220.0	2046.0	5123.0	1150.0	7634.0	1936.0	807.0	1464.0	1659.0	5039.0	1178.0	7936.0	1829.0	7936.0	637.0	1700.0	5925.0	1497.0	2992.0	4587.0	6414.0	6337.0	914.0	3529.0	3245.0	2445.0	1570.0	2414.0	540.0	736.0	2089.0	7579.0	2225.0	6627.0	4739.0	2243.0	1272.0	8821.0	540.0	4589.0	6394.0	2262.0	1545.0
46	194	7	77	2896.0	1809.0	2080.0	3207.0	6228.0	3439.0	7676.0	4261.0	7635.0	3720.0	1399.0	624.0	3593.0	9645.0	426.0	1261.0	1196.0	918.0	3191.0	2638.0	8842.0	3588.0	3223.0	2047.0	5122.0	1181.0	7635.0	1952.0	809.0	1468.0	1659.0	5048.0	1181.0	7939.0	1829.0	7935.0	638.0	1697.0	6016.0	1498.0	3064.0	4563.0	6418.0	6339.0	916.0	3528.0	3246.0	2509.0	1574.0	2417.0	580.0	683.0	2091.0	7580.0	2226.0	6628.0	4725.0	2240.0	1275.0	8824.0	538.0	4586.0	6367.0	2264.0	1558.0
46	55	7	16	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0
46	385	7	159	2824.0	1794.0	2031.0	3088.0	6153.0	3313.0	7602.0	4222.0	7640.0	3724.0	1265.0	601.0	3545.0	9593.0	401.0	1171.0	1182.0	849.0	3079.0	2545.0	8826.0	3506.0	3186.0	1962.0	5118.0	1145.0	7586.0	1921.0	807.0	1440.0	1600.0	4969.0	1106.0	7920.0	1787.0	7848.0	485.0	1624.0	5881.0	1380.0	2933.0	4540.0	6396.0	6291.0	875.0	3489.0	3072.0	2440.0	1480.0	2348.0	529.0	572.0	2072.0	7525.0	2029.0	6592.0	4729.0	2197.0	1176.0	8756.0	520.0	4578.0	6304.0	2259.0	1533.0
46	190	7	73	2892.0	1795.0	2045.0	3219.0	6232.0	3439.0	7652.0	4252.0	7629.0	3784.0	1350.0	622.0	3572.0	9642.0	424.0	1286.0	1159.0	923.0	3188.0	2693.0	8849.0	3589.0	3223.0	2047.0	5124.0	1179.0	7638.0	1936.0	805.0	1464.0	1661.0	4999.0	1178.0	7946.0	1826.0	7931.0	634.0	1695.0	6020.0	1495.0	2991.0	4558.0	6426.0	6336.0	915.0	3518.0	3242.0	2436.0	1569.0	2415.0	583.0	671.0	2092.0	7580.0	2198.0	6630.0	4728.0	2248.0	1266.0	8823.0	555.0	4586.0	6330.0	2268.0	1537.0
47	194	8	77	2898.0	1807.0	2080.0	3204.0	6228.0	3439.0	7676.0	4261.0	7633.0	3733.0	1398.0	622.0	3590.0	9647.0	424.0	1282.0	1198.0	920.0	3192.0	2638.0	8842.0	3587.0	3224.0	2047.0	5120.0	1180.0	7633.0	1953.0	809.0	1470.0	1659.0	5052.0	1182.0	7941.0	1828.0	7934.0	637.0	1695.0	6019.0	1499.0	3065.0	4562.0	6420.0	6340.0	916.0	3527.0	3246.0	2508.0	1576.0	2417.0	580.0	681.0	2092.0	7581.0	2226.0	6629.0	4721.0	2238.0	1276.0	8825.0	537.0	4584.0	6366.0	2266.0	1559.0
47	177	8	68	2534.0	1772.0	2033.0	3225.0	6236.0	3416.0	7674.0	4244.0	7623.0	3807.0	1338.0	618.0	3575.0	9530.0	420.0	1316.0	1146.0	869.0	3143.0	2700.0	8853.0	3516.0	3241.0	2020.0	4752.0	1060.0	7641.0	1939.0	319.0	1465.0	1713.0	4999.0	1091.0	7915.0	1830.0	7931.0	631.0	1690.0	6023.0	1495.0	3007.0	4521.0	6377.0	6314.0	883.0	3513.0	3243.0	2435.0	1399.0	2363.0	586.0	668.0	1992.0	7683.0	2016.0	6635.0	4632.0	2163.0	1226.0	8795.0	579.0	4533.0	6312.0	2271.0	1537.0
47	190	8	73	2893.0	1782.0	2047.0	3221.0	6232.0	3440.0	7675.0	4252.0	7626.0	3784.0	1341.0	621.0	3578.0	9645.0	422.0	1288.0	1154.0	878.0	3200.0	2692.0	8849.0	3589.0	3225.0	2027.0	5124.0	1178.0	7638.0	1940.0	806.0	1465.0	1661.0	4997.0	1093.0	7948.0	1826.0	7930.0	632.0	1692.0	6021.0	1496.0	2984.0	4559.0	6427.0	6336.0	916.0	3517.0	3242.0	2437.0	1570.0	2415.0	584.0	671.0	2093.0	7580.0	2199.0	6632.0	4725.0	2246.0	1238.0	8823.0	580.0	4584.0	6325.0	2269.0	1541.0
48	173	9	64	2531.0	1769.0	2030.0	3165.0	6238.0	3412.0	7673.0	4242.0	7622.0	3807.0	1338.0	556.0	3574.0	9524.0	418.0	1317.0	1138.0	835.0	2994.0	2703.0	8850.0	3514.0	3247.0	2019.0	4739.0	1059.0	7642.0	1906.0	315.0	1464.0	1712.0	5015.0	1092.0	7911.0	1836.0	7932.0	634.0	1692.0	6027.0	1108.0	3008.0	4512.0	6376.0	6327.0	888.0	3506.0	3079.0	2394.0	1394.0	2361.0	591.0	669.0	1979.0	7534.0	2079.0	6637.0	4630.0	2140.0	1226.0	8791.0	587.0	4513.0	6122.0	2182.0	1500.0
48	207	9	86	2904.0	1812.0	2042.0	3188.0	6232.0	3427.0	7641.0	4230.0	7638.0	3715.0	1450.0	632.0	3570.0	9601.0	418.0	1265.0	1196.0	866.0	3134.0	2636.0	8838.0	3550.0	3194.0	2045.0	5120.0	1173.0	7617.0	1926.0	810.0	1464.0	1645.0	5036.0	1173.0	7930.0	1834.0	7943.0	639.0	1679.0	5887.0	1510.0	3026.0	4593.0	6409.0	6335.0	925.0	3527.0	3247.0	2481.0	1582.0	2412.0	572.0	734.0	2090.0	7579.0	2209.0	6597.0	4724.0	2239.0	1284.0	8815.0	538.0	4583.0	6359.0	2269.0	1565.0
49	213	10	92	2908.0	1848.0	2032.0	3141.0	6236.0	3392.0	7624.0	4222.0	7633.0	3707.0	1434.0	637.0	3565.0	9591.0	413.0	1260.0	1188.0	849.0	3133.0	2614.0	8830.0	3540.0	3191.0	2034.0	5111.0	1164.0	7601.0	1917.0	800.0	1442.0	1632.0	5007.0	1121.0	7927.0	1825.0	7910.0	563.0	1668.0	5872.0	1519.0	2982.0	4558.0	6397.0	6298.0	939.0	3519.0	3242.0	2433.0	1581.0	2400.0	562.0	683.0	2071.0	7529.0	2158.0	6584.0	4723.0	2234.0	1283.0	8775.0	548.0	4579.0	6345.0	2267.0	1535.0
49	226	10	102	2902.0	1810.0	2031.0	3122.0	6234.0	3390.0	7662.0	4227.0	7631.0	3708.0	1442.0	640.0	3560.0	9593.0	413.0	1266.0	1190.0	849.0	3127.0	2601.0	8840.0	3538.0	3196.0	2028.0	5106.0	1158.0	7610.0	1919.0	806.0	1444.0	1634.0	5004.0	1122.0	7927.0	1800.0	7908.0	606.0	1642.0	5872.0	1520.0	2982.0	4533.0	6347.0	6314.0	887.0	3517.0	3236.0	2435.0	1525.0	2401.0	562.0	671.0	2076.0	7533.0	2050.0	6586.0	4717.0	2244.0	1200.0	8775.0	504.0	4583.0	6336.0	2249.0	1539.0
50	54	11	15	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0
52	254	13	118	2905.0	1808.0	2040.0	3099.0	6204.0	3400.0	7626.0	4235.0	7630.0	3709.0	1412.0	614.0	3562.0	9586.0	402.0	1231.0	1204.0	839.0	3153.0	2586.0	8828.0	3538.0	3185.0	2045.0	5111.0	1173.0	7591.0	1930.0	798.0	1438.0	1612.0	4993.0	1160.0	7917.0	1781.0	7878.0	516.0	1620.0	5869.0	1477.0	2982.0	4546.0	6384.0	6294.0	886.0	3512.0	3180.0	2438.0	1520.0	2391.0	553.0	673.0	2070.0	7520.0	2031.0	6608.0	4719.0	2212.0	1215.0	8764.0	510.0	4574.0	6282.0	2249.0	1563.0
