alnA	alnB	A	B	YLR293C_13	YLR293C_32	YLR293C_09	YLR293C_29	YLR293C_27	YLR293C_39	YLR293C_69	YLR293C_56	YLR293C_65	YLR293C_52	YLR293C_44	YLR293C_03	YLR293C_24	YLR293C_68	YLR293C_22	YLR293C_02	YLR293C_63	YLR293C_05	YLR293C_06	YLR293C_67	YLR293C_17	YLR293C_40	YLR293C_55	YLR293C_23	YLR293C_11	YLR293C_14	YLR293C_36	YLR293C_10	YLR293C_31	YLR293C_42	YLR293C_15	YLR293C_66	YLR293C_30	YLR293C_34	YLR293C_50	YLR293C_28	YLR293C_38	YLR293C_45	YLR293C_04	YLR293C_59	YLR293C_26	YLR293C_57	YLR293C_61	YLR293C_53	YLR293C_33	YLR293C_18	YLR293C_62	YLR293C_01	YLR293C_20	YLR293C_60	YLR293C_48	YLR293C_47	YLR293C_37	YLR293C_43	YLR293C_46	YLR293C_41
222	302	101	138	6444.0	1033.0	7946.0	567.0	3549.0	1070.0	2271.0	802.0	7717.0	2693.0	2494.0	326.0	2741.0	8895.0	1576.0	1505.0	3193.0	4460.0	8041.0	1908.0	1660.0	2946.0	8437.0	2032.0	1289.0	1491.0	3999.0	464.0	9650.0	1476.0	9175.0	2367.0	1436.0	2788.0	559.0	1568.0	4179.0	4264.0	8123.0	8942.0	3127.0	1736.0	969.0	9926.0	3247.0	1218.0	1680.0	4977.0	2329.0	8841.0	7463.0	9871.0	776.0	7507.0	5259.0	1508.0
222	366	101	144	6437.0	1022.0	7944.0	562.0	3543.0	1070.0	2266.0	761.0	7710.0	2576.0	2495.0	324.0	2738.0	8841.0	1575.0	1503.0	3182.0	4454.0	7882.0	1910.0	1677.0	2970.0	8435.0	1941.0	1288.0	1482.0	4001.0	428.0	9647.0	1477.0	9217.0	2367.0	1435.0	2791.0	453.0	1563.0	4180.0	4268.0	8008.0	8963.0	3118.0	1722.0	967.0	9931.0	3240.0	1182.0	1684.0	4979.0	2326.0	8964.0	7468.0	9855.0	778.0	7474.0	5254.0	1441.0
226	231	104	109	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0
252	388	118	163	6429.0	997.0	7955.0	561.0	3575.0	1066.0	2292.0	789.0	7696.0	2659.0	2490.0	309.0	2710.0	8819.0	1599.0	1566.0	3052.0	4463.0	7971.0	2021.0	1677.0	2922.0	8449.0	1965.0	1281.0	1496.0	3965.0	327.0	9633.0	1514.0	9172.0	2400.0	1444.0	2758.0	529.0	1557.0	4186.0	4229.0	8055.0	8946.0	3057.0	1719.0	931.0	9918.0	3255.0	1175.0	1729.0	4981.0	2338.0	8965.0	7441.0	9872.0	777.0	7504.0	5242.0	1530.0
254	370	120	148	6477.0	1027.0	7985.0	588.0	3603.0	1073.0	2289.0	809.0	7715.0	2707.0	2496.0	325.0	2742.0	8925.0	1610.0	1561.0	3226.0	4480.0	8010.0	2072.0	1753.0	3068.0	8457.0	2034.0	1286.0	1531.0	3972.0	459.0	9671.0	1516.0	9235.0	2431.0	1453.0	2790.0	541.0	1570.0	4234.0	4293.0	8121.0	8978.0	3123.0	1727.0	1072.0	9970.0	3263.0	1279.0	1730.0	4993.0	2332.0	9003.0	7471.0	9890.0	785.0	7487.0	5242.0	1526.0
256	381	122	157	6484.0	1001.0	7986.0	572.0	3595.0	1064.0	2302.0	818.0	7711.0	2711.0	2489.0	316.0	2731.0	8917.0	1597.0	1535.0	3216.0	4476.0	7992.0	2050.0	1630.0	2920.0	8453.0	2031.0	1268.0	1496.0	3964.0	452.0	9618.0	1527.0	9226.0	2400.0	1442.0	2776.0	534.0	1564.0	4190.0	4262.0	8118.0	8947.0	3089.0	1727.0	974.0	9900.0	3264.0	1266.0	1725.0	4982.0	2322.0	8992.0	7475.0	9884.0	775.0	7470.0	5231.0	1515.0
257	283	123	129	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0
257	370	123	148	6487.0	1026.0	7985.0	587.0	3604.0	1064.0	2315.0	816.0	7719.0	2716.0	2495.0	423.0	2741.0	8925.0	1607.0	1558.0	3223.0	4498.0	8011.0	2070.0	1636.0	3066.0	8455.0	2037.0	1272.0	1533.0	3968.0	459.0	9626.0	1527.0	9235.0	2403.0	1448.0	2790.0	541.0	1571.0	4237.0	4299.0	8128.0	8972.0	3098.0	1740.0	1075.0	9903.0	3265.0	1278.0	1700.0	4990.0	2325.0	9004.0	7478.0	9890.0	789.0	7476.0	5250.0	1519.0
292	369	133	147	6505.0	20000.0	20000.0	783.0	20000.0	20000.0	20000.0	20000.0	7811.0	20000.0	2497.0	20000.0	3063.0	8990.0	1710.0	20000.0	3251.0	20000.0	20000.0	2111.0	1775.0	20000.0	8468.0	2063.0	1451.0	20000.0	3980.0	513.0	20000.0	20000.0	9243.0	2646.0	1570.0	3023.0	585.0	1783.0	4321.0	4346.0	8405.0	9142.0	3337.0	1911.0	1164.0	20000.0	20000.0	1280.0	1792.0	20000.0	2349.0	9022.0	20000.0	20000.0	989.0	7628.0	5297.0	1527.0
292	297	133	137	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0
376	383	154	159	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0
382	388	158	163	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0
33	38	8	11	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0
34	168	9	61	6337.0	946.0	7862.0	475.0	3597.0	946.0	2167.0	705.0	7656.0	2446.0	2453.0	356.0	2781.0	8890.0	1539.0	1436.0	3097.0	4506.0	7890.0	1939.0	1588.0	2837.0	8307.0	2009.0	1257.0	1414.0	3926.0	195.0	9212.0	1376.0	9069.0	2404.0	1313.0	2726.0	491.0	1590.0	4186.0	4241.0	8083.0	8969.0	2906.0	1507.0	947.0	9846.0	3133.0	1155.0	1639.0	4992.0	2286.0	8657.0	7482.0	9905.0	694.0	7439.0	5255.0	1495.0
37	138	10	49	6341.0	944.0	7870.0	467.0	3552.0	943.0	2148.0	651.0	7647.0	2411.0	2449.0	346.0	2758.0	8851.0	1581.0	1438.0	3091.0	4500.0	7877.0	1903.0	1590.0	2841.0	8317.0	2010.0	1252.0	1420.0	3930.0	194.0	9206.0	1378.0	9047.0	2286.0	1309.0	2719.0	481.0	1595.0	4193.0	4246.0	8077.0	8974.0	2917.0	1509.0	941.0	9847.0	3104.0	1151.0	1643.0	4983.0	2216.0	8731.0	7476.0	9902.0	689.0	7445.0	5243.0	1494.0
37	142	10	51	6341.0	945.0	7865.0	467.0	3558.0	946.0	2153.0	692.0	7650.0	2413.0	2452.0	349.0	2784.0	8873.0	1583.0	1435.0	3096.0	4504.0	7883.0	1907.0	1590.0	2841.0	8314.0	2009.0	1251.0	1418.0	3929.0	194.0	9212.0	1379.0	9051.0	2297.0	1305.0	2722.0	483.0	1591.0	4192.0	4245.0	8082.0	8973.0	2916.0	1508.0	941.0	9849.0	3132.0	1153.0	1642.0	5035.0	2222.0	8724.0	7480.0	9904.0	693.0	7442.0	5259.0	1495.0
43	136	12	47	6347.0	945.0	7870.0	469.0	3547.0	944.0	2078.0	645.0	7652.0	2421.0	2416.0	344.0	2755.0	8861.0	1578.0	1438.0	3091.0	4495.0	7877.0	1903.0	1590.0	2841.0	8353.0	2013.0	1254.0	1426.0	3942.0	204.0	9203.0	1378.0	9047.0	2284.0	1294.0	2718.0	479.0	1601.0	4195.0	4249.0	8077.0	8966.0	2920.0	1511.0	943.0	9843.0	3098.0	1140.0	1708.0	5071.0	2216.0	8742.0	7479.0	9896.0	686.0	7453.0	5242.0	1495.0
43	138	12	49	6346.0	946.0	7866.0	469.0	3555.0	948.0	2151.0	651.0	7651.0	2420.0	2451.0	358.0	2787.0	8872.0	1583.0	1434.0	3096.0	4501.0	7879.0	1910.0	1598.0	2843.0	8345.0	2013.0	1251.0	1422.0	3932.0	196.0	9207.0	1378.0	9050.0	2288.0	1305.0	2721.0	482.0	1600.0	4194.0	4246.0	8081.0	8976.0	2919.0	1511.0	942.0	9850.0	3132.0	1144.0	1644.0	5044.0	2218.0	8733.0	7490.0	9904.0	691.0	7444.0	5259.0	1496.0
46	52	15	21	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0
47	176	16	67	6375.0	1008.0	7857.0	527.0	3600.0	964.0	2207.0	778.0	7710.0	2446.0	2452.0	415.0	2776.0	8893.0	1543.0	1437.0	3111.0	4496.0	7885.0	1933.0	1613.0	2847.0	8389.0	2211.0	1230.0	1416.0	3932.0	390.0	9275.0	1347.0	9095.0	2343.0	1404.0	2729.0	567.0	1595.0	4186.0	4244.0	8088.0	8986.0	2902.0	1547.0	944.0	9852.0	3145.0	1139.0	1645.0	5026.0	2317.0	8727.0	7500.0	9921.0	698.0	7430.0	5264.0	1497.0
47	251	16	117	6393.0	1011.0	7932.0	493.0	3581.0	1020.0	2278.0	807.0	7703.0	2566.0	2472.0	332.0	2781.0	8844.0	1566.0	1476.0	3200.0	4466.0	7991.0	1921.0	1632.0	2839.0	8374.0	2034.0	1301.0	1448.0	3968.0	486.0	9520.0	1435.0	9114.0	2340.0	1382.0	2795.0	512.0	1605.0	4191.0	4231.0	8146.0	8945.0	3027.0	1702.0	961.0	9933.0	3225.0	1126.0	1728.0	4943.0	2311.0	8798.0	7497.0	9885.0	740.0	7451.0	5266.0	1475.0
48	176	17	67	6376.0	1010.0	7856.0	529.0	3600.0	965.0	2204.0	778.0	7711.0	2445.0	2452.0	416.0	2775.0	8830.0	1543.0	1435.0	3114.0	4496.0	7922.0	1933.0	1610.0	2850.0	8393.0	2211.0	1226.0	1413.0	3932.0	205.0	9278.0	1340.0	9094.0	2341.0	1405.0	2731.0	486.0	1594.0	4186.0	4244.0	8088.0	8985.0	2900.0	1547.0	945.0	9853.0	3145.0	1137.0	1643.0	5025.0	2318.0	8674.0	7501.0	9923.0	694.0	7421.0	5265.0	1496.0
49	222	18	101	6389.0	1005.0	7955.0	502.0	3591.0	1004.0	2279.0	776.0	7696.0	2559.0	2451.0	324.0	2842.0	8844.0	1562.0	1474.0	3099.0	4506.0	7968.0	1923.0	1622.0	2843.0	8378.0	1987.0	1275.0	1433.0	3938.0	502.0	9531.0	1419.0	9096.0	2336.0	1344.0	2778.0	506.0	1605.0	4177.0	4243.0	8108.0	8951.0	3046.0	1697.0	953.0	9852.0	3220.0	1114.0	1747.0	4948.0	2306.0	8788.0	7517.0	9877.0	740.0	7446.0	5253.0	1499.0
49	207	18	88	6397.0	1012.0	7968.0	598.0	3613.0	1026.0	2290.0	809.0	7707.0	2580.0	2455.0	331.0	2817.0	8854.0	1569.0	1483.0	3207.0	4504.0	7981.0	1937.0	1630.0	2849.0	8385.0	2060.0	1277.0	1446.0	3966.0	496.0	9524.0	1436.0	9114.0	2345.0	1414.0	2824.0	561.0	1611.0	4187.0	4243.0	8209.0	8955.0	3046.0	1705.0	976.0	9934.0	3228.0	1125.0	1746.0	4986.0	2315.0	8798.0	7516.0	9888.0	745.0	7455.0	5272.0	1525.0
50	176	19	67	6374.0	1011.0	7853.0	557.0	3599.0	966.0	2198.0	729.0	7672.0	2441.0	2419.0	420.0	2771.0	8814.0	1540.0	1431.0	3123.0	4420.0	7884.0	1936.0	1606.0	2854.0	8393.0	2160.0	1220.0	1412.0	3930.0	192.0	9309.0	1335.0	9092.0	2218.0	1298.0	2758.0	478.0	1592.0	4186.0	4243.0	8086.0	8919.0	2894.0	1552.0	944.0	9859.0	3137.0	1131.0	1640.0	5021.0	2249.0	8667.0	7502.0	9885.0	685.0	7412.0	5259.0	1491.0
53	210	22	91	6392.0	1009.0	7963.0	595.0	3613.0	1003.0	2287.0	808.0	7705.0	2579.0	2454.0	327.0	2824.0	8848.0	1564.0	1485.0	3205.0	4503.0	7985.0	1939.0	1628.0	2852.0	8378.0	2038.0	1273.0	1438.0	3940.0	507.0	9515.0	1424.0	9096.0	2343.0	1417.0	2781.0	559.0	1608.0	4176.0	4244.0	8166.0	8949.0	3045.0	1701.0	967.0	9924.0	3224.0	1118.0	1737.0	4978.0	2305.0	8796.0	7523.0	9880.0	744.0	7452.0	5265.0	1528.0
53	58	22	27	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0
55	60	24	29	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0
57	170	26	63	6348.0	1009.0	7849.0	475.0	3588.0	955.0	2195.0	788.0	7657.0	2436.0	2450.0	426.0	2772.0	8810.0	1534.0	1429.0	3145.0	4421.0	7917.0	1959.0	1599.0	2861.0	8318.0	2049.0	1219.0	1410.0	3937.0	195.0	9229.0	1331.0	9079.0	2219.0	1302.0	2734.0	451.0	1535.0	4143.0	4240.0	8090.0	8988.0	2886.0	1512.0	943.0	9864.0	3134.0	1133.0	1639.0	5020.0	2261.0	8672.0	7507.0	9927.0	691.0	7415.0	5292.0	1489.0
57	206	26	87	6387.0	987.0	7973.0	599.0	3576.0	930.0	2296.0	809.0	7708.0	2591.0	2456.0	338.0	2778.0	8847.0	1565.0	1490.0	3095.0	4458.0	7994.0	1945.0	1635.0	2843.0	8368.0	2054.0	1272.0	1439.0	3943.0	482.0	9502.0	1433.0	9111.0	2336.0	1418.0	2750.0	511.0	1552.0	4145.0	4233.0	8169.0	8948.0	3044.0	1696.0	978.0	9877.0	3226.0	1164.0	1714.0	4986.0	2329.0	8804.0	7446.0	9877.0	744.0	7493.0	5263.0	1534.0
61	137	30	48	6347.0	953.0	7853.0	468.0	3558.0	954.0	2191.0	797.0	7665.0	2440.0	2443.0	415.0	2774.0	8877.0	1590.0	1430.0	3208.0	4427.0	7921.0	1986.0	1605.0	2869.0	8338.0	2002.0	1239.0	1429.0	4015.0	191.0	9216.0	1316.0	9078.0	2326.0	1302.0	2733.0	457.0	1558.0	4144.0	4267.0	8086.0	8987.0	2890.0	1504.0	954.0	9875.0	3145.0	1107.0	1643.0	5028.0	2326.0	8676.0	7528.0	9887.0	696.0	7420.0	5297.0	1504.0
63	140	32	50	6345.0	943.0	7852.0	464.0	3559.0	926.0	2192.0	762.0	7665.0	2414.0	2438.0	319.0	2768.0	8816.0	1587.0	1430.0	3151.0	4426.0	7921.0	1906.0	1603.0	2830.0	8301.0	1946.0	1238.0	1428.0	3966.0	192.0	9214.0	1318.0	9072.0	2186.0	1298.0	2731.0	453.0	1535.0	4139.0	4245.0	8088.0	8985.0	2880.0	1507.0	946.0	9867.0	3123.0	1103.0	1641.0	4885.0	2324.0	8675.0	7444.0	9861.0	697.0	7420.0	5291.0	1474.0
63	135	32	46	6347.0	955.0	7855.0	482.0	3647.0	957.0	2193.0	798.0	7670.0	2444.0	2444.0	414.0	2776.0	8875.0	1594.0	1431.0	3155.0	4436.0	7880.0	1957.0	1607.0	2830.0	8342.0	2060.0	1246.0	1434.0	4021.0	195.0	9226.0	1319.0	9079.0	2350.0	1366.0	2746.0	456.0	1557.0	4179.0	4265.0	8095.0	8973.0	2904.0	1528.0	982.0	9936.0	3119.0	1109.0	1651.0	4915.0	2329.0	8750.0	7530.0	9816.0	699.0	7427.0	5296.0	1516.0
119	132	42	44	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0
119	134	42	45	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0
134	190	45	75	6376.0	948.0	7985.0	448.0	3570.0	1006.0	2061.0	630.0	7651.0	2424.0	2340.0	268.0	2703.0	8844.0	1501.0	1499.0	3096.0	4443.0	7889.0	2026.0	1577.0	2902.0	8322.0	2024.0	1322.0	1489.0	3956.0	276.0	9197.0	1423.0	9051.0	2246.0	1278.0	2716.0	428.0	1593.0	4183.0	4214.0	8066.0	8916.0	3101.0	1442.0	942.0	20000.0	3093.0	1230.0	1614.0	4980.0	2213.0	8784.0	7459.0	9884.0	779.0	7458.0	5213.0	1536.0
136	194	47	79	6378.0	949.0	7872.0	446.0	3544.0	977.0	2064.0	633.0	7643.0	2424.0	2342.0	272.0	2705.0	8846.0	1546.0	1436.0	3094.0	4443.0	7875.0	1952.0	1578.0	2902.0	8356.0	1996.0	1299.0	1396.0	3959.0	219.0	9199.0	1423.0	9046.0	2245.0	1279.0	2721.0	437.0	1594.0	4172.0	4211.0	8077.0	8917.0	2989.0	1445.0	939.0	9835.0	3092.0	1227.0	1672.0	4940.0	2215.0	8760.0	7457.0	9876.0	688.0	7457.0	5207.0	1533.0
140	169	50	62	20000.0	1124.0	20000.0	730.0	3741.0	20000.0	20000.0	20000.0	20000.0	20000.0	2778.0	20000.0	20000.0	8876.0	1637.0	20000.0	20000.0	4494.0	20000.0	2107.0	20000.0	2929.0	20000.0	20000.0	20000.0	20000.0	4133.0	20000.0	9755.0	20000.0	9359.0	20000.0	1397.0	2852.0	725.0	1665.0	4229.0	4268.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	1725.0	20000.0	20000.0	20000.0	20000.0	20000.0	1061.0	7665.0	20000.0	20000.0
173	230	66	108	6392.0	960.0	7855.0	475.0	3549.0	968.0	2199.0	689.0	7646.0	2438.0	2418.0	297.0	2757.0	8817.0	1544.0	1426.0	3092.0	4467.0	7869.0	1892.0	1593.0	2902.0	8351.0	1981.0	1211.0	1402.0	3923.0	190.0	9217.0	1338.0	9093.0	2214.0	1305.0	2726.0	446.0	1528.0	4166.0	4224.0	8085.0	8925.0	2999.0	1535.0	943.0	9838.0	3120.0	1113.0	1637.0	4934.0	2300.0	8665.0	7489.0	9865.0	679.0	7426.0	5213.0	1470.0
173	195	66	80	6630.0	20000.0	7871.0	485.0	3645.0	1053.0	20000.0	830.0	7670.0	2553.0	2484.0	400.0	3072.0	8952.0	1677.0	1456.0	3451.0	4544.0	7975.0	1954.0	1718.0	20000.0	8471.0	2194.0	1419.0	1409.0	4066.0	412.0	9277.0	1459.0	20000.0	20000.0	1420.0	2740.0	518.0	1717.0	4236.0	4294.0	8270.0	9000.0	3025.0	1541.0	1228.0	9856.0	3137.0	1171.0	1828.0	5130.0	2309.0	8716.0	7595.0	9894.0	719.0	20000.0	5339.0	1589.0
177	230	68	108	6397.0	1008.0	7859.0	555.0	3547.0	975.0	2201.0	716.0	7650.0	2445.0	2415.0	293.0	2754.0	8814.0	1547.0	1435.0	3094.0	4467.0	7870.0	1893.0	1596.0	2905.0	8374.0	1980.0	1213.0	1407.0	3925.0	190.0	9261.0	1350.0	9097.0	2217.0	1304.0	2728.0	470.0	1530.0	4167.0	4227.0	8094.0	8961.0	3021.0	1541.0	943.0	9840.0	3123.0	1109.0	1642.0	4938.0	2304.0	8665.0	7494.0	9808.0	678.0	7430.0	5214.0	1461.0
177	207	68	88	6367.0	1046.0	7853.0	554.0	3550.0	962.0	2193.0	728.0	7658.0	2438.0	2415.0	322.0	2767.0	8816.0	1539.0	1432.0	3099.0	4418.0	7874.0	1922.0	1598.0	2877.0	8375.0	1990.0	1222.0	1412.0	3929.0	188.0	9258.0	1337.0	9092.0	2396.0	1302.0	2725.0	470.0	1535.0	4166.0	4246.0	8079.0	8928.0	2892.0	1502.0	943.0	9847.0	3128.0	1117.0	1639.0	4947.0	2228.0	8662.0	7499.0	9876.0	681.0	7411.0	5300.0	1533.0
177	221	68	100	6394.0	900.0	7847.0	468.0	3545.0	963.0	2189.0	700.0	7644.0	2435.0	2410.0	253.0	2750.0	8807.0	1535.0	1408.0	3091.0	4408.0	7871.0	1896.0	1591.0	2784.0	8376.0	1953.0	1200.0	1404.0	3924.0	184.0	9252.0	1326.0	9061.0	2200.0	1289.0	2715.0	445.0	1529.0	4156.0	4234.0	8064.0	8912.0	2884.0	1491.0	935.0	9837.0	3115.0	1101.0	1604.0	4933.0	2236.0	8652.0	7492.0	9797.0	658.0	7402.0	5207.0	1474.0
188	192	74	77	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0
191	230	76	108	6499.0	1023.0	7919.0	560.0	3588.0	1061.0	2243.0	773.0	7670.0	2626.0	2462.0	318.0	2757.0	8843.0	1581.0	1463.0	3101.0	4472.0	7876.0	1896.0	1633.0	2904.0	8405.0	1986.0	1306.0	1541.0	3935.0	525.0	9578.0	1445.0	9119.0	2394.0	1385.0	2792.0	495.0	1570.0	4200.0	4284.0	8142.0	9005.0	3099.0	1752.0	949.0	9952.0	3226.0	1174.0	1669.0	5082.0	2386.0	8815.0	7499.0	9912.0	796.0	7491.0	5239.0	1458.0
192	241	77	112	6491.0	1025.0	7940.0	561.0	3590.0	1061.0	2272.0	789.0	7703.0	2624.0	2460.0	351.0	2756.0	8843.0	1574.0	1468.0	3104.0	4483.0	7876.0	1898.0	1635.0	2907.0	8448.0	2029.0	1306.0	1542.0	3939.0	520.0	9576.0	1448.0	9120.0	2397.0	1377.0	2789.0	495.0	1573.0	4198.0	4281.0	8144.0	9002.0	3097.0	1752.0	952.0	9946.0	3227.0	1212.0	1697.0	4987.0	2384.0	8818.0	7496.0	9912.0	766.0	7493.0	5238.0	1461.0
192	198	77	82	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0
