alnA	alnB	A	B	YMR138W_22	YMR138W_66	YMR138W_24	YMR138W_46	YMR138W_42	YMR138W_49	YMR138W_11	YMR138W_17	YMR138W_37	YMR138W_19	YMR138W_31	YMR138W_21	YMR138W_62	YMR138W_35	YMR138W_18	YMR138W_03	YMR138W_07	YMR138W_53	YMR138W_69	YMR138W_15	YMR138W_67	YMR138W_41	YMR138W_43	YMR138W_55	YMR138W_12	YMR138W_44	YMR138W_23	YMR138W_64	YMR138W_05	YMR138W_51	YMR138W_08	YMR138W_45	YMR138W_10	YMR138W_38	YMR138W_65	YMR138W_56	YMR138W_04	YMR138W_09	YMR138W_48	YMR138W_34	YMR138W_33	YMR138W_29	YMR138W_26	YMR138W_58	YMR138W_30	YMR138W_06	YMR138W_59	YMR138W_54	YMR138W_63	YMR138W_02	YMR138W_27	YMR138W_36	YMR138W_68	YMR138W_32	YMR138W_39	YMR138W_60	YMR138W_52	YMR138W_28	YMR138W_16	YMR138W_70	YMR138W_25	YMR138W_57	YMR138W_14	YMR138W_61	YMR138W_50	YMR138W_01
61	387	34	179	1252.0	3024.0	738.0	1429.0	2378.0	1250.0	4352.0	8219.0	7287.0	1831.0	9137.0	9166.0	6602.0	578.0	575.0	6439.0	253.0	6694.0	4208.0	6744.0	985.0	4636.0	1149.0	4077.0	3531.0	4037.0	2206.0	4820.0	1972.0	6862.0	1307.0	2830.0	4026.0	3254.0	1627.0	4046.0	828.0	3466.0	3383.0	5906.0	3131.0	1361.0	5288.0	3192.0	2421.0	8981.0	606.0	7705.0	1535.0	463.0	1738.0	2600.0	1503.0	185.0	5735.0	8421.0	1393.0	194.0	3771.0	6271.0	3471.0	702.0	2500.0	7608.0	3324.0	8121.0
63	137	36	56	20000.0	3115.0	834.0	1649.0	2433.0	1250.0	4382.0	8278.0	7379.0	1990.0	9226.0	20000.0	6899.0	653.0	732.0	6829.0	262.0	6715.0	4211.0	6961.0	1088.0	4755.0	1199.0	4326.0	3628.0	4149.0	2229.0	5086.0	2453.0	7305.0	1415.0	3071.0	4278.0	3534.0	1612.0	4130.0	1008.0	3513.0	3452.0	6045.0	3303.0	1381.0	5530.0	3499.0	2499.0	9094.0	759.0	7852.0	1596.0	514.0	2012.0	2940.0	1526.0	262.0	5885.0	8551.0	1545.0	239.0	3945.0	6498.0	3497.0	908.0	20000.0	20000.0	3408.0	8217.0
135	194	54	81	1340.0	3102.0	837.0	1499.0	2352.0	1250.0	4361.0	8248.0	7407.0	1667.0	9266.0	9164.0	6670.0	651.0	687.0	6533.0	260.0	6686.0	4183.0	6796.0	1099.0	4794.0	1189.0	4147.0	3596.0	4072.0	2204.0	4801.0	2206.0	7322.0	1349.0	3057.0	4163.0	3317.0	1831.0	4004.0	1035.0	3586.0	3459.0	6025.0	3091.0	1519.0	5366.0	3370.0	2540.0	9029.0	646.0	7858.0	1466.0	478.0	1771.0	2779.0	1501.0	263.0	5935.0	8498.0	1409.0	168.0	3834.0	6317.0	3590.0	786.0	2757.0	7623.0	3480.0	8235.0
136	172	55	65	20000.0	20000.0	20000.0	1513.0	20000.0	1250.0	20000.0	20000.0	20000.0	1707.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	6803.0	20000.0	20000.0	20000.0	20000.0	3669.0	4087.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	3569.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	9148.0	876.0	20000.0	20000.0	20000.0	20000.0	20000.0	1783.0	515.0	20000.0	8723.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0
140	382	58	175	1225.0	3017.0	732.0	1426.0	2354.0	1250.0	4343.0	8217.0	7269.0	1746.0	9135.0	9159.0	6602.0	577.0	517.0	6426.0	253.0	6685.0	4194.0	6722.0	880.0	4570.0	1061.0	4047.0	3526.0	4035.0	2055.0	4819.0	1957.0	6859.0	1275.0	2818.0	4029.0	3217.0	1591.0	3997.0	817.0	3468.0	3376.0	5901.0	3114.0	1383.0	5277.0	3182.0	2408.0	8956.0	611.0	7703.0	1471.0	456.0	1721.0	2599.0	1481.0	105.0	5721.0	8350.0	1370.0	176.0	3757.0	6266.0	3386.0	700.0	2434.0	7575.0	3322.0	8108.0
172	194	65	81	1381.0	3193.0	861.0	1538.0	20000.0	1250.0	4332.0	8261.0	7380.0	1975.0	9226.0	9288.0	6893.0	649.0	692.0	6917.0	263.0	6745.0	4280.0	6753.0	992.0	4694.0	1187.0	4328.0	3684.0	4081.0	2256.0	5028.0	2360.0	7217.0	1442.0	3131.0	4221.0	3326.0	1635.0	4158.0	1027.0	3573.0	3516.0	6153.0	3143.0	1456.0	5359.0	3336.0	2554.0	9085.0	703.0	7917.0	1585.0	623.0	1775.0	2790.0	1519.0	237.0	5826.0	8528.0	1579.0	206.0	3860.0	6454.0	3613.0	823.0	2787.0	7699.0	3434.0	8300.0
172	176	65	67	20000.0	20000.0	20000.0	20000.0	20000.0	1251.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0
173	190	66	77	20000.0	20000.0	20000.0	20000.0	20000.0	1250.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	895.0	7083.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	4089.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	3366.0	20000.0	20000.0	1038.0	3598.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	872.0	20000.0	20000.0	796.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0
173	177	66	68	20000.0	20000.0	20000.0	20000.0	20000.0	1251.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0
176	190	67	77	20000.0	20000.0	20000.0	20000.0	20000.0	1250.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0
176	188	67	75	20000.0	20000.0	20000.0	20000.0	20000.0	1250.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0
176	194	67	81	1647.0	3225.0	20000.0	1658.0	20000.0	1250.0	4606.0	20000.0	20000.0	2007.0	9490.0	9419.0	6901.0	20000.0	775.0	7081.0	269.0	20000.0	20000.0	20000.0	20000.0	20000.0	1198.0	20000.0	20000.0	4087.0	2265.0	20000.0	2700.0	7326.0	1554.0	20000.0	20000.0	3362.0	20000.0	4163.0	1029.0	3587.0	20000.0	6161.0	20000.0	1629.0	20000.0	3346.0	2779.0	20000.0	869.0	7926.0	1737.0	640.0	20000.0	20000.0	1547.0	512.0	20000.0	8756.0	20000.0	358.0	20000.0	6463.0	20000.0	20000.0	2822.0	7705.0	20000.0	8504.0
176	226	67	106	1308.0	3106.0	783.0	1547.0	2365.0	1250.0	4316.0	8204.0	7297.0	1823.0	9139.0	9162.0	6554.0	608.0	543.0	6513.0	261.0	6660.0	4211.0	6691.0	955.0	4631.0	1188.0	4124.0	3589.0	4044.0	2251.0	4841.0	1989.0	6957.0	1315.0	3033.0	4103.0	3261.0	1614.0	3994.0	831.0	3517.0	3397.0	6024.0	3091.0	1372.0	5295.0	3292.0	2411.0	9024.0	631.0	7830.0	1497.0	511.0	1766.0	2674.0	1557.0	242.0	5722.0	8425.0	1427.0	190.0	3801.0	6321.0	3543.0	760.0	2438.0	7566.0	3409.0	8133.0
177	190	68	77	20000.0	20000.0	20000.0	20000.0	20000.0	1250.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0
177	188	68	75	20000.0	20000.0	20000.0	20000.0	20000.0	1250.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0
177	226	68	106	1350.0	3110.0	784.0	1548.0	2367.0	1250.0	4318.0	8278.0	7299.0	1825.0	9140.0	9163.0	6557.0	609.0	545.0	6523.0	298.0	6661.0	4213.0	6694.0	956.0	4636.0	1193.0	4125.0	3589.0	4047.0	2255.0	4844.0	1991.0	6958.0	1315.0	3032.0	4105.0	3262.0	1616.0	3996.0	886.0	3535.0	3452.0	6040.0	3094.0	1374.0	5297.0	3293.0	2413.0	9026.0	633.0	7832.0	1504.0	514.0	1768.0	2674.0	1557.0	243.0	5733.0	8445.0	1509.0	191.0	3802.0	6324.0	3544.0	762.0	2498.0	7568.0	3412.0	8134.0
190	226	77	106	1285.0	3163.0	737.0	1469.0	2397.0	1250.0	4316.0	8220.0	7330.0	1822.0	9132.0	9165.0	6552.0	609.0	537.0	6495.0	300.0	6660.0	4215.0	6696.0	954.0	4630.0	1206.0	4125.0	3596.0	4043.0	2295.0	4842.0	1987.0	6948.0	1314.0	3042.0	4058.0	3280.0	1624.0	4090.0	832.0	3514.0	3389.0	6024.0	3170.0	1373.0	5294.0	3300.0	2413.0	9071.0	629.0	7835.0	1496.0	523.0	1766.0	2651.0	1513.0	183.0	5775.0	8375.0	1404.0	196.0	3800.0	6325.0	3552.0	638.0	2496.0	7533.0	3436.0	8190.0
190	195	77	82	20000.0	20000.0	20000.0	20000.0	20000.0	1250.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0
190	229	77	109	1285.0	3118.0	742.0	1551.0	2395.0	1250.0	4318.0	8208.0	7331.0	1823.0	9133.0	9165.0	6553.0	610.0	538.0	6494.0	300.0	6666.0	4214.0	6697.0	950.0	4632.0	1204.0	4121.0	3596.0	4045.0	2295.0	4844.0	1987.0	6884.0	1317.0	3014.0	4062.0	3291.0	1625.0	4048.0	833.0	3511.0	3389.0	6025.0	3148.0	1374.0	5295.0	3296.0	2419.0	9071.0	630.0	7837.0	1495.0	519.0	1766.0	2677.0	1513.0	227.0	5773.0	8421.0	1428.0	195.0	3799.0	6326.0	3581.0	761.0	2435.0	7531.0	3435.0	8192.0
190	236	77	113	1289.0	3112.0	804.0	1549.0	2391.0	1250.0	4324.0	8210.0	7299.0	1830.0	9136.0	9165.0	6552.0	603.0	539.0	6493.0	261.0	6669.0	4215.0	6709.0	946.0	4635.0	1175.0	4117.0	3597.0	4047.0	2228.0	4842.0	1985.0	6878.0	1319.0	3012.0	4066.0	3287.0	1628.0	4006.0	835.0	3503.0	3390.0	6024.0	3139.0	1373.0	5295.0	3293.0	2490.0	9069.0	631.0	7841.0	1492.0	514.0	1766.0	2683.0	1509.0	192.0	5736.0	8418.0	1425.0	193.0	3798.0	6326.0	3580.0	761.0	2434.0	7528.0	3435.0	8138.0
191	236	78	113	1287.0	3111.0	804.0	1550.0	2391.0	1250.0	4362.0	8206.0	7299.0	1823.0	9136.0	9164.0	6552.0	602.0	538.0	6493.0	261.0	6670.0	4215.0	6710.0	943.0	4634.0	1175.0	4116.0	3597.0	4044.0	2224.0	4843.0	1987.0	6877.0	1319.0	3013.0	4063.0	3287.0	1695.0	4006.0	833.0	3503.0	3390.0	6025.0	3138.0	1372.0	5295.0	3293.0	2492.0	9068.0	630.0	7836.0	1491.0	515.0	1765.0	2687.0	1508.0	188.0	5738.0	8419.0	1425.0	194.0	3797.0	6326.0	3580.0	638.0	2432.0	7527.0	3435.0	8137.0
191	234	78	112	1287.0	3113.0	804.0	1549.0	2392.0	1250.0	4326.0	8205.0	7299.0	1822.0	9136.0	9164.0	6552.0	608.0	538.0	6492.0	260.0	6669.0	4215.0	6710.0	943.0	4633.0	1202.0	4116.0	3596.0	4043.0	2225.0	4846.0	1988.0	6878.0	1318.0	3013.0	4063.0	3287.0	1627.0	4006.0	833.0	3506.0	3390.0	6025.0	3141.0	1372.0	5295.0	3294.0	2490.0	9069.0	629.0	7837.0	1492.0	516.0	1766.0	2686.0	1509.0	190.0	5737.0	8420.0	1426.0	194.0	3798.0	6326.0	3580.0	637.0	2433.0	7528.0	3435.0	8137.0
195	205	82	88	20000.0	20000.0	20000.0	20000.0	20000.0	1250.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0
203	389	86	181	1215.0	3024.0	747.0	1430.0	2382.0	1250.0	4316.0	8235.0	7265.0	1848.0	9184.0	9165.0	6604.0	579.0	501.0	6421.0	253.0	6662.0	4202.0	6728.0	978.0	4563.0	1052.0	4142.0	3520.0	4054.0	2081.0	4818.0	1981.0	6854.0	1317.0	2802.0	4045.0	3224.0	1630.0	4031.0	839.0	3521.0	3382.0	5892.0	3132.0	1350.0	5286.0	3193.0	2435.0	8969.0	552.0	7691.0	1503.0	460.0	1775.0	2660.0	1536.0	194.0	5694.0	8369.0	1462.0	146.0	3768.0	6227.0	3460.0	697.0	2502.0	7591.0	3345.0	8117.0
207	366	90	161	1269.0	3043.0	716.0	1545.0	2383.0	1250.0	4322.0	8230.0	7278.0	1847.0	9226.0	9164.0	6556.0	605.0	539.0	6508.0	246.0	6681.0	4215.0	6720.0	875.0	4673.0	1150.0	4075.0	3579.0	4037.0	2135.0	4836.0	1992.0	6850.0	1316.0	2825.0	4048.0	3255.0	1632.0	4015.0	841.0	3469.0	3344.0	6052.0	3171.0	1437.0	5300.0	3211.0	2489.0	9022.0	629.0	7720.0	1495.0	472.0	1752.0	2711.0	1493.0	210.0	5747.0	8413.0	1414.0	106.0	3775.0	6289.0	3474.0	700.0	2524.0	7570.0	3357.0	8141.0
208	371	91	166	1277.0	3073.0	736.0	1521.0	2395.0	1250.0	4321.0	8227.0	7297.0	1851.0	9234.0	9166.0	6624.0	607.0	546.0	6510.0	253.0	6714.0	4210.0	6734.0	877.0	4676.0	1158.0	4139.0	3578.0	4052.0	2170.0	4834.0	2005.0	6842.0	1311.0	2817.0	4049.0	3253.0	1640.0	4034.0	850.0	3477.0	3351.0	6049.0	3168.0	1437.0	5297.0	3196.0	2484.0	9019.0	633.0	7715.0	1507.0	471.0	1773.0	2724.0	1550.0	209.0	5753.0	8420.0	1428.0	149.0	3771.0	6283.0	3476.0	699.0	2524.0	7581.0	3370.0	8136.0
211	371	94	166	1273.0	3073.0	737.0	1521.0	2395.0	1250.0	4324.0	8222.0	7299.0	1851.0	9189.0	9168.0	6618.0	599.0	537.0	6503.0	250.0	6711.0	4210.0	6735.0	965.0	4673.0	1152.0	4142.0	3581.0	4050.0	2164.0	4823.0	2016.0	6838.0	1309.0	2814.0	4047.0	3252.0	1635.0	4035.0	852.0	3473.0	3348.0	6042.0	3166.0	1439.0	5297.0	3192.0	2482.0	9020.0	620.0	7734.0	1503.0	470.0	1775.0	2654.0	1550.0	186.0	5757.0	8424.0	1421.0	127.0	3772.0	6289.0	3475.0	698.0	2527.0	7583.0	3363.0	8132.0
220	226	101	106	20000.0	20000.0	20000.0	20000.0	20000.0	1250.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0
221	227	102	107	20000.0	20000.0	20000.0	20000.0	20000.0	1250.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0
222	302	103	145	1257.0	3059.0	672.0	1466.0	2372.0	1250.0	4330.0	8201.0	7231.0	1858.0	9184.0	9168.0	6535.0	590.0	535.0	6474.0	196.0	6674.0	4214.0	6705.0	880.0	4476.0	1118.0	4070.0	3525.0	4010.0	2147.0	4852.0	2015.0	6812.0	1363.0	2816.0	4039.0	3234.0	1694.0	4046.0	852.0	3459.0	3343.0	5989.0	3132.0	1409.0	5334.0	3102.0	2462.0	8956.0	573.0	7753.0	1481.0	443.0	1762.0	2715.0	1492.0	191.0	5687.0	8297.0	1396.0	69.0	3775.0	6236.0	3467.0	665.0	2481.0	7542.0	3354.0	8119.0
222	366	103	161	1264.0	3013.0	667.0	1403.0	2336.0	1250.0	4332.0	8213.0	7221.0	1742.0	9052.0	9159.0	6554.0	552.0	476.0	6358.0	180.0	6601.0	4187.0	6649.0	816.0	4469.0	1036.0	4045.0	3435.0	4022.0	2125.0	4806.0	1916.0	6832.0	1288.0	2777.0	4032.0	3228.0	1559.0	3940.0	820.0	3440.0	3323.0	5931.0	3115.0	1255.0	5216.0	3089.0	2401.0	8940.0	502.0	7691.0	1502.0	426.0	1715.0	2546.0	1486.0	99.0	5659.0	8287.0	1376.0	61.0	3768.0	6204.0	3348.0	622.0	2421.0	7474.0	3339.0	8050.0
226	231	106	111	20000.0	20000.0	20000.0	20000.0	20000.0	1250.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0
252	388	125	180	1220.0	3032.0	839.0	1486.0	2420.0	1250.0	4330.0	8238.0	7283.0	1857.0	9201.0	9213.0	6620.0	601.0	514.0	6429.0	252.0	6666.0	4210.0	6745.0	946.0	4595.0	1053.0	4072.0	3526.0	4094.0	2180.0	4831.0	1991.0	6876.0	1315.0	2802.0	4052.0	3233.0	1683.0	4029.0	851.0	3510.0	3409.0	6068.0	3141.0	1338.0	5289.0	3203.0	2439.0	8976.0	555.0	7708.0	1550.0	515.0	1769.0	2715.0	1518.0	191.0	5700.0	8427.0	1412.0	139.0	3774.0	6229.0	3461.0	699.0	2491.0	7554.0	3362.0	8129.0
254	370	127	165	1371.0	3095.0	791.0	1574.0	2484.0	1250.0	4332.0	8237.0	7302.0	1863.0	9227.0	9182.0	6631.0	625.0	578.0	6605.0	260.0	6692.0	4267.0	6882.0	952.0	4716.0	1150.0	4138.0	3620.0	4126.0	2172.0	5026.0	2178.0	6874.0	1321.0	2822.0	4074.0	3258.0	1725.0	4024.0	852.0	3511.0	3366.0	6089.0	3212.0	1337.0	5302.0	3221.0	2499.0	9024.0	649.0	7723.0	1549.0	482.0	1796.0	2749.0	1535.0	213.0	5760.0	8440.0	1496.0	136.0	3775.0	6297.0	3484.0	716.0	2546.0	7557.0	3393.0	8141.0
256	381	129	174	1301.0	3090.0	893.0	1573.0	2409.0	1250.0	4326.0	8230.0	7302.0	1859.0	9220.0	9212.0	6622.0	666.0	540.0	6473.0	259.0	6682.0	4221.0	6882.0	948.0	4707.0	1148.0	4114.0	3628.0	4112.0	2175.0	5024.0	2020.0	6880.0	1309.0	2816.0	4054.0	3253.0	1686.0	4028.0	853.0	3509.0	3412.0	6076.0	3208.0	1336.0	5295.0	3196.0	2494.0	8989.0	638.0	7711.0	1545.0	512.0	1771.0	2743.0	1527.0	194.0	5753.0	8441.0	1489.0	133.0	3774.0	6293.0	3499.0	711.0	2504.0	7554.0	3369.0	8133.0
257	283	130	134	20000.0	20000.0	20000.0	20000.0	20000.0	1250.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0
257	370	130	165	1297.0	3091.0	894.0	1575.0	2450.0	1250.0	4328.0	8235.0	7304.0	1863.0	9227.0	9221.0	6629.0	630.0	625.0	6625.0	260.0	6693.0	4267.0	6881.0	954.0	4693.0	1160.0	4136.0	3656.0	4123.0	2175.0	5027.0	2174.0	6875.0	1319.0	2818.0	4058.0	3258.0	1724.0	4028.0	855.0	3509.0	3356.0	6087.0	3210.0	1335.0	5300.0	3210.0	2504.0	9025.0	642.0	7741.0	1549.0	517.0	1788.0	2751.0	1534.0	208.0	5760.0	8444.0	1499.0	132.0	3776.0	6304.0	3518.0	728.0	2543.0	7557.0	3370.0	8145.0
292	369	137	164	1295.0	3090.0	890.0	1577.0	2395.0	1250.0	4326.0	8234.0	7329.0	1866.0	9229.0	9217.0	6630.0	594.0	640.0	6628.0	318.0	6704.0	4232.0	6882.0	959.0	4682.0	1214.0	4118.0	3658.0	4077.0	2170.0	5028.0	2170.0	6901.0	1353.0	2818.0	4053.0	3257.0	1725.0	4009.0	863.0	3511.0	3413.0	6152.0	3207.0	1335.0	5300.0	3193.0	2510.0	9026.0	634.0	7750.0	1555.0	524.0	1787.0	2757.0	1539.0	182.0	5754.0	8468.0	1502.0	135.0	3777.0	6320.0	3530.0	738.0	2549.0	7559.0	3361.0	8195.0
292	297	137	142	20000.0	20000.0	20000.0	20000.0	20000.0	1250.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0
376	383	171	176	20000.0	20000.0	20000.0	20000.0	20000.0	1250.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0
