alnA	alnB	A	B	YFL005W_28	YFL005W_08	YFL005W_35	YFL005W_43	YFL005W_14	YFL005W_70	YFL005W_16	YFL005W_57	YFL005W_19	YFL005W_34	YFL005W_01	YFL005W_30	YFL005W_10	YFL005W_45	YFL005W_23	YFL005W_13	YFL005W_12	YFL005W_68	YFL005W_26	YFL005W_11	YFL005W_49	YFL005W_17	YFL005W_09	YFL005W_61	YFL005W_54	YFL005W_22	YFL005W_18	YFL005W_41	YFL005W_32	YFL005W_44	YFL005W_38	YFL005W_06	YFL005W_21	YFL005W_46	YFL005W_66	YFL005W_05	YFL005W_31	YFL005W_15	YFL005W_58	YFL005W_56	YFL005W_37	YFL005W_50	YFL005W_51	YFL005W_20	YFL005W_40	YFL005W_42	YFL005W_53	YFL005W_65	YFL005W_24	YFL005W_67	YFL005W_07	YFL005W_27	YFL005W_25	YFL005W_63	YFL005W_55	YFL005W_02	YFL005W_33	YFL005W_59	YFL005W_62	YFL005W_36	YFL005W_29	YFL005W_04	YFL005W_52	YFL005W_69	YFL005W_03	YFL005W_48	YFL005W_39	YFL005W_47	YFL005W_60	YFL005W_64
140	169	58	70	1292.0	2539.0	20000.0	20000.0	20000.0	20000.0	20000.0	500.0	896.0	20000.0	20000.0	20000.0	2768.0	995.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	3993.0	20000.0	675.0	20000.0	20000.0	20000.0	764.0	2563.0	20000.0	20000.0	7974.0	20000.0	632.0	20000.0	20000.0	20000.0	20000.0	2801.0	20000.0	2206.0	20000.0	20000.0	3275.0	20000.0	20000.0	20000.0	3745.0	20000.0	20000.0	20000.0	352.0	20000.0	2043.0	2971.0	20000.0	20000.0	20000.0	20000.0	20000.0	597.0	20000.0	710.0	20000.0
173	230	74	116	946.0	2430.0	8294.0	96.0	1045.0	2648.0	1392.0	123.0	587.0	3919.0	3225.0	2358.0	2697.0	834.0	1211.0	3608.0	104.0	539.0	1526.0	893.0	4804.0	3661.0	2248.0	1398.0	191.0	1167.0	3201.0	3808.0	2722.0	513.0	3182.0	5322.0	1291.0	580.0	2234.0	1634.0	3305.0	7805.0	973.0	326.0	2938.0	924.0	3723.0	809.0	2694.0	1291.0	1809.0	1446.0	744.0	3201.0	3474.0	512.0	2080.0	3555.0	287.0	1082.0	2687.0	140.0	1723.0	1705.0	2902.0	59.0	386.0	1738.0	1661.0	9502.0	364.0	3193.0	627.0	95.0
173	195	74	88	1088.0	2476.0	8555.0	286.0	1153.0	20000.0	1987.0	547.0	674.0	20000.0	3511.0	20000.0	2900.0	20000.0	1524.0	3714.0	241.0	975.0	1718.0	983.0	4963.0	3784.0	20000.0	1445.0	20000.0	1182.0	3247.0	3939.0	20000.0	696.0	20000.0	5346.0	1359.0	908.0	2540.0	1865.0	3358.0	8142.0	1077.0	498.0	3044.0	1088.0	3885.0	970.0	2873.0	1436.0	2042.0	1620.0	877.0	20000.0	20000.0	20000.0	2366.0	3579.0	415.0	1107.0	2703.0	357.0	1819.0	1895.0	2922.0	222.0	20000.0	1813.0	1883.0	9614.0	20000.0	3465.0	781.0	491.0
177	230	78	116	953.0	2463.0	8294.0	100.0	1063.0	2644.0	1404.0	126.0	585.0	3917.0	3235.0	2337.0	2714.0	900.0	1218.0	3733.0	102.0	543.0	1561.0	898.0	4811.0	3664.0	2255.0	1399.0	191.0	1191.0	3206.0	3818.0	2786.0	515.0	3182.0	5339.0	1315.0	577.0	2249.0	1684.0	3344.0	7809.0	971.0	352.0	2942.0	920.0	3735.0	810.0	2694.0	1318.0	1853.0	1447.0	760.0	3233.0	3518.0	546.0	2090.0	3577.0	292.0	1090.0	2691.0	143.0	1725.0	1694.0	2932.0	71.0	406.0	1785.0	1659.0	9506.0	370.0	3206.0	607.0	99.0
177	207	78	96	963.0	2440.0	8296.0	105.0	1061.0	2645.0	1413.0	137.0	632.0	3933.0	3242.0	2337.0	2675.0	871.0	1235.0	3705.0	193.0	628.0	1609.0	922.0	4817.0	3668.0	2262.0	1410.0	194.0	1202.0	3211.0	3851.0	2771.0	504.0	3238.0	5342.0	1273.0	652.0	2265.0	1699.0	3340.0	7815.0	1040.0	362.0	2946.0	913.0	3777.0	842.0	2704.0	1301.0	1789.0	1461.0	776.0	3213.0	3463.0	488.0	2096.0	3586.0	337.0	1117.0	2693.0	159.0	1735.0	1710.0	2927.0	116.0	405.0	1785.0	1744.0	9507.0	438.0	3209.0	671.0	181.0
177	221	78	108	953.0	2432.0	8308.0	95.0	1050.0	2636.0	1401.0	123.0	576.0	3915.0	3218.0	2323.0	2668.0	777.0	1227.0	3659.0	103.0	539.0	1560.0	903.0	4807.0	3651.0	2270.0	1397.0	187.0	1139.0	3204.0	3821.0	2771.0	496.0	3179.0	5216.0	1262.0	620.0	2203.0	1681.0	3301.0	7805.0	970.0	255.0	2938.0	911.0	3754.0	808.0	2694.0	1293.0	1781.0	1421.0	753.0	3173.0	3452.0	462.0	2093.0	3576.0	268.0	1088.0	2686.0	144.0	1717.0	1691.0	2879.0	70.0	394.0	1781.0	1684.0	9492.0	365.0	3188.0	633.0	90.0
188	192	82	85	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0
191	230	84	116	962.0	2540.0	8307.0	105.0	1082.0	2669.0	1737.0	138.0	614.0	3919.0	3241.0	2370.0	2729.0	907.0	1222.0	3780.0	109.0	668.0	1581.0	899.0	4873.0	3738.0	2264.0	1404.0	236.0	1214.0	3208.0	3831.0	2799.0	524.0	3210.0	5371.0	1428.0	581.0	2413.0	1696.0	3421.0	7814.0	975.0	388.0	2954.0	948.0	3735.0	842.0	2701.0	1324.0	1890.0	1450.0	769.0	3244.0	3540.0	577.0	2096.0	3639.0	294.0	1103.0	2752.0	151.0	1733.0	1703.0	2944.0	146.0	441.0	1830.0	1664.0	9528.0	460.0	3313.0	637.0	309.0
192	241	85	121	1075.0	2536.0	8390.0	204.0	1079.0	2672.0	1789.0	147.0	599.0	3919.0	3248.0	2373.0	2730.0	903.0	1218.0	3773.0	103.0	666.0	1583.0	900.0	4895.0	3741.0	2252.0	1428.0	232.0	1261.0	3208.0	3839.0	2880.0	526.0	3259.0	5349.0	1426.0	576.0	2411.0	1699.0	3421.0	7842.0	973.0	389.0	3000.0	974.0	3733.0	883.0	2701.0	1383.0	1813.0	1450.0	773.0	3350.0	3535.0	565.0	2093.0	3638.0	284.0	1096.0	2769.0	162.0	1737.0	1705.0	2951.0	141.0	448.0	1833.0	1665.0	9624.0	466.0	3306.0	634.0	278.0
192	198	85	90	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0
195	251	88	126	1087.0	2525.0	8385.0	204.0	1076.0	2713.0	1791.0	152.0	613.0	3971.0	3311.0	2384.0	2733.0	904.0	1228.0	3795.0	167.0	668.0	1630.0	897.0	4857.0	3737.0	2294.0	1456.0	275.0	1286.0	3213.0	3847.0	2795.0	525.0	3262.0	5396.0	1421.0	577.0	2379.0	1702.0	3422.0	7886.0	1001.0	391.0	2997.0	1005.0	3737.0	847.0	2746.0	1454.0	2016.0	1454.0	774.0	3309.0	3535.0	550.0	2089.0	3625.0	281.0	1112.0	2777.0	260.0	1742.0	1775.0	2975.0	140.0	477.0	1832.0	1699.0	9626.0	467.0	3305.0	658.0	215.0
206	250	95	125	1137.0	2526.0	8392.0	215.0	1106.0	2717.0	1792.0	245.0	729.0	4005.0	3310.0	2413.0	2741.0	913.0	1234.0	3838.0	169.0	683.0	1635.0	907.0	4877.0	3739.0	2323.0	1462.0	284.0	1289.0	3221.0	3854.0	2914.0	532.0	3266.0	5496.0	1430.0	662.0	2391.0	1769.0	3376.0	7890.0	1133.0	439.0	2999.0	1031.0	3771.0	860.0	2754.0	1484.0	2021.0	1485.0	789.0	3350.0	3543.0	570.0	2126.0	3637.0	293.0	1121.0	2779.0	327.0	1799.0	1776.0	3008.0	150.0	487.0	1842.0	1759.0	9635.0	476.0	3308.0	666.0	306.0
207	256	96	131	1135.0	2568.0	8395.0	218.0	1102.0	2813.0	1784.0	284.0	630.0	4015.0	3306.0	2430.0	2738.0	945.0	1307.0	3829.0	180.0	699.0	1626.0	917.0	4866.0	3735.0	2335.0	1450.0	280.0	1243.0	3227.0	3899.0	2800.0	531.0	3318.0	5494.0	1429.0	629.0	2381.0	1764.0	3374.0	7930.0	998.0	394.0	2991.0	1070.0	3774.0	867.0	2758.0	1430.0	2022.0	1495.0	795.0	3319.0	3548.0	549.0	2155.0	3636.0	302.0	1119.0	2781.0	326.0	1786.0	1788.0	3015.0	168.0	479.0	1869.0	1746.0	9655.0	494.0	3310.0	668.0	312.0
208	213	97	102	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0
211	295	100	145	1131.0	2577.0	8423.0	216.0	1140.0	2748.0	1772.0	291.0	628.0	4006.0	3300.0	2421.0	2727.0	951.0	1269.0	3794.0	229.0	626.0	1625.0	905.0	4843.0	3743.0	2350.0	1446.0	277.0	1243.0	3219.0	3898.0	2794.0	539.0	3321.0	5617.0	1429.0	620.0	2367.0	1762.0	3369.0	7843.0	991.0	410.0	2949.0	1004.0	3742.0	836.0	2837.0	1427.0	2103.0	1481.0	839.0	3302.0	3548.0	551.0	2170.0	3711.0	296.0	1116.0	2774.0	348.0	1734.0	1838.0	2992.0	166.0	478.0	1892.0	1728.0	9654.0	494.0	3279.0	663.0	379.0
214	283	103	138	1136.0	2569.0	8421.0	220.0	1126.0	2735.0	1772.0	287.0	627.0	4006.0	3298.0	2487.0	2729.0	955.0	1377.0	3829.0	227.0	689.0	1617.0	906.0	4845.0	3742.0	2342.0	1450.0	274.0	1227.0	3223.0	3904.0	2789.0	536.0	3320.0	5506.0	1519.0	623.0	2371.0	1745.0	3376.0	7834.0	983.0	388.0	2955.0	1068.0	3749.0	837.0	2899.0	1425.0	2103.0	1477.0	801.0	3314.0	3551.0	575.0	2173.0	3713.0	299.0	1115.0	2777.0	269.0	1736.0	1837.0	3007.0	157.0	475.0	1893.0	1723.0	9648.0	542.0	3282.0	669.0	255.0
254	381	129	167	1140.0	2534.0	8404.0	200.0	1212.0	2697.0	1758.0	252.0	628.0	4002.0	3289.0	2429.0	2769.0	942.0	1258.0	3789.0	149.0	620.0	1637.0	918.0	4907.0	3738.0	2317.0	1439.0	314.0	1235.0	3219.0	3881.0	2906.0	522.0	3294.0	5441.0	1425.0	638.0	2384.0	1764.0	3352.0	7873.0	1027.0	415.0	2975.0	988.0	3808.0	839.0	2765.0	1351.0	2016.0	1539.0	831.0	3283.0	3558.0	588.0	2107.0	3627.0	344.0	1154.0	2760.0	251.0	1637.0	1748.0	2935.0	180.0	430.0	1858.0	1789.0	9668.0	458.0	3219.0	677.0	212.0
254	378	129	166	1142.0	2534.0	8404.0	208.0	1214.0	2697.0	1758.0	253.0	630.0	4032.0	3294.0	2430.0	2769.0	943.0	1257.0	3790.0	154.0	617.0	1637.0	917.0	4906.0	3736.0	2320.0	1442.0	313.0	1233.0	3228.0	3882.0	2906.0	524.0	3333.0	5442.0	1425.0	639.0	2385.0	1764.0	3355.0	7873.0	1027.0	417.0	2972.0	989.0	3808.0	843.0	2767.0	1387.0	2017.0	1595.0	834.0	3283.0	3560.0	588.0	2110.0	3629.0	343.0	1153.0	2765.0	257.0	1804.0	1749.0	2938.0	180.0	431.0	1856.0	1790.0	9668.0	459.0	3289.0	675.0	211.0
254	385	129	171	1137.0	2532.0	8402.0	190.0	1115.0	2694.0	1746.0	173.0	614.0	3974.0	3282.0	2428.0	2768.0	942.0	1193.0	3787.0	138.0	694.0	1632.0	917.0	4875.0	3737.0	2311.0	1430.0	307.0	1259.0	3213.0	3869.0	2862.0	505.0	3288.0	5438.0	1400.0	638.0	2379.0	1732.0	3351.0	7878.0	1026.0	385.0	2998.0	985.0	3759.0	825.0	2762.0	1344.0	2014.0	1529.0	823.0	3286.0	3554.0	583.0	2102.0	3623.0	326.0	1162.0	2747.0	248.0	1634.0	1726.0	2928.0	146.0	427.0	1862.0	1784.0	9600.0	450.0	3195.0	678.0	247.0
254	389	129	174	1135.0	2532.0	8399.0	185.0	1116.0	2688.0	1744.0	168.0	610.0	3966.0	3280.0	2418.0	2759.0	902.0	1147.0	3778.0	132.0	558.0	1630.0	903.0	4868.0	3739.0	2305.0	1426.0	264.0	1236.0	3211.0	3862.0	2841.0	501.0	3282.0	5428.0	1394.0	634.0	2377.0	1727.0	3350.0	7882.0	1022.0	375.0	2993.0	978.0	3755.0	822.0	2761.0	1340.0	1986.0	1529.0	819.0	3289.0	3548.0	582.0	2098.0	3617.0	307.0	1173.0	2741.0	215.0	1630.0	1721.0	2924.0	142.0	421.0	1888.0	1724.0	9595.0	450.0	3194.0	638.0	242.0
255	295	130	145	1167.0	2605.0	8453.0	253.0	1243.0	2801.0	1894.0	272.0	642.0	4065.0	3344.0	2578.0	2875.0	952.0	1267.0	3994.0	329.0	635.0	1726.0	954.0	4887.0	3859.0	2373.0	1720.0	401.0	1365.0	3240.0	3934.0	2953.0	637.0	3356.0	20000.0	1439.0	837.0	2459.0	1779.0	3388.0	7948.0	1024.0	479.0	3066.0	1048.0	3871.0	902.0	2787.0	1378.0	2034.0	1511.0	998.0	3294.0	3568.0	20000.0	2136.0	3680.0	371.0	1166.0	2921.0	506.0	1795.0	1770.0	2970.0	240.0	510.0	2068.0	20000.0	9670.0	525.0	3309.0	687.0	410.0
256	283	131	138	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0
258	290	133	140	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0
258	291	133	141	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0
258	292	133	142	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0
258	295	133	145	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0
259	373	134	161	1144.0	2536.0	8413.0	219.0	1104.0	2686.0	1762.0	257.0	637.0	4031.0	3345.0	2449.0	2837.0	944.0	1282.0	3791.0	154.0	620.0	1639.0	924.0	4867.0	3733.0	2337.0	1449.0	264.0	1231.0	3250.0	3889.0	2888.0	533.0	3292.0	5445.0	1397.0	646.0	2347.0	1766.0	3359.0	7876.0	1031.0	429.0	2924.0	994.0	3774.0	860.0	2783.0	1398.0	2026.0	1540.0	828.0	3288.0	3565.0	590.0	2128.0	3635.0	344.0	1152.0	2772.0	270.0	1808.0	1764.0	2962.0	181.0	433.0	1854.0	1792.0	9673.0	465.0	3311.0	677.0	350.0
283	294	138	144	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0
295	302	145	148	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0
369	377	157	165	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0
369	381	157	167	20000.0	20000.0	20000.0	194.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	2994.0	20000.0	20000.0	5455.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	3220.0	20000.0	20000.0
375	382	163	168	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0
37	168	18	69	942.0	2463.0	8423.0	128.0	1019.0	2654.0	1406.0	152.0	644.0	3946.0	3289.0	2360.0	2722.0	801.0	1236.0	3561.0	161.0	735.0	1535.0	926.0	4801.0	3714.0	2228.0	1400.0	259.0	1162.0	3208.0	3850.0	2761.0	502.0	3215.0	5289.0	1251.0	598.0	2234.0	1643.0	3306.0	7807.0	1014.0	443.0	2983.0	992.0	3743.0	844.0	2739.0	1276.0	1811.0	1515.0	798.0	3176.0	3475.0	529.0	2092.0	3555.0	306.0	1081.0	2683.0	163.0	1743.0	1720.0	2912.0	55.0	420.0	1737.0	1719.0	9538.0	385.0	3230.0	654.0	103.0
38	198	19	90	1078.0	2549.0	8331.0	172.0	1114.0	2725.0	1782.0	217.0	643.0	4149.0	3305.0	2467.0	2720.0	1020.0	1250.0	3729.0	111.0	686.0	1685.0	935.0	4844.0	3715.0	2295.0	1410.0	326.0	1247.0	3249.0	3816.0	2775.0	537.0	3208.0	5379.0	1376.0	645.0	2336.0	1817.0	3344.0	7815.0	1017.0	491.0	2973.0	1008.0	3746.0	844.0	2769.0	1387.0	1921.0	1576.0	805.0	3264.0	3535.0	525.0	2092.0	3616.0	464.0	1165.0	2766.0	214.0	1743.0	1740.0	2939.0	160.0	427.0	1878.0	1743.0	9569.0	469.0	3301.0	643.0	244.0
38	202	19	91	1077.0	2549.0	8331.0	171.0	1113.0	2726.0	1782.0	255.0	643.0	4150.0	3306.0	2468.0	2721.0	1020.0	1250.0	3728.0	118.0	683.0	1685.0	933.0	4844.0	3715.0	2294.0	1410.0	328.0	1247.0	3248.0	3817.0	2776.0	537.0	3208.0	5378.0	1376.0	646.0	2335.0	1766.0	3344.0	7814.0	1019.0	490.0	2974.0	1008.0	3746.0	834.0	2768.0	1387.0	1921.0	1574.0	804.0	3264.0	3534.0	523.0	2091.0	3616.0	462.0	1130.0	2766.0	216.0	1743.0	1740.0	2939.0	163.0	426.0	1877.0	1744.0	9570.0	469.0	3300.0	643.0	244.0
43	192	20	85	1080.0	2610.0	8333.0	199.0	1117.0	2724.0	1785.0	216.0	644.0	4151.0	3303.0	2463.0	2716.0	960.0	1250.0	3744.0	118.0	748.0	1685.0	938.0	4844.0	3715.0	2298.0	1410.0	319.0	1245.0	3250.0	3820.0	2776.0	534.0	3208.0	5408.0	1375.0	641.0	2270.0	1831.0	3341.0	7820.0	1016.0	436.0	3005.0	1008.0	3741.0	857.0	2768.0	1388.0	1914.0	1645.0	813.0	3259.0	3538.0	535.0	2098.0	3618.0	464.0	1168.0	2766.0	208.0	1765.0	1741.0	2937.0	157.0	428.0	1879.0	1743.0	9567.0	480.0	3300.0	646.0	247.0
57	384	34	170	1037.0	2484.0	8301.0	190.0	1081.0	2653.0	1731.0	130.0	611.0	3944.0	3286.0	2372.0	2733.0	881.0	1244.0	3743.0	140.0	615.0	1577.0	930.0	4827.0	3683.0	2261.0	1423.0	230.0	1213.0	3235.0	3782.0	2754.0	488.0	3200.0	5441.0	1350.0	594.0	2265.0	1719.0	3317.0	7850.0	995.0	376.0	2933.0	906.0	3711.0	845.0	2702.0	1384.0	1883.0	1428.0	747.0	3247.0	3517.0	475.0	2086.0	3576.0	282.0	1099.0	2723.0	197.0	1638.0	1739.0	2908.0	192.0	422.0	1754.0	1698.0	9542.0	470.0	3224.0	642.0	184.0
57	377	34	165	1036.0	2483.0	8298.0	232.0	1086.0	2651.0	1729.0	131.0	618.0	3942.0	3301.0	2374.0	2731.0	898.0	1242.0	3746.0	138.0	619.0	1579.0	927.0	4827.0	3685.0	2269.0	1423.0	248.0	1217.0	3242.0	3790.0	2757.0	485.0	3199.0	5449.0	1348.0	601.0	2264.0	1719.0	3325.0	7850.0	996.0	380.0	2930.0	905.0	3760.0	844.0	2705.0	1296.0	1905.0	1429.0	750.0	3248.0	3520.0	476.0	2091.0	3580.0	291.0	1100.0	2730.0	250.0	1717.0	1738.0	2905.0	185.0	424.0	1771.0	1699.0	9544.0	470.0	3271.0	647.0	187.0
60	140	37	58	953.0	2460.0	8376.0	359.0	1055.0	2661.0	1414.0	132.0	637.0	3936.0	3293.0	2358.0	2692.0	828.0	1226.0	3595.0	185.0	551.0	1557.0	982.0	4820.0	3660.0	2202.0	1465.0	225.0	1174.0	3190.0	3815.0	2818.0	503.0	3157.0	5282.0	1296.0	637.0	2221.0	1624.0	3325.0	7808.0	1038.0	390.0	2949.0	932.0	3747.0	861.0	2728.0	1274.0	1798.0	1521.0	748.0	3167.0	3467.0	530.0	2085.0	3530.0	283.0	1214.0	2700.0	253.0	1725.0	1752.0	2915.0	59.0	523.0	1743.0	1719.0	9550.0	604.0	3261.0	664.0	79.0
