alnA	alnB	A	B	YKL154W_10	YKL154W_16	YKL154W_65	YKL154W_01	YKL154W_05	YKL154W_20	YKL154W_04	YKL154W_48	YKL154W_31	YKL154W_13	YKL154W_32	YKL154W_37	YKL154W_30	YKL154W_38	YKL154W_14	YKL154W_47	YKL154W_35	YKL154W_63	YKL154W_12	YKL154W_53	YKL154W_62	YKL154W_18	YKL154W_57	YKL154W_03	YKL154W_51	YKL154W_50	YKL154W_21	YKL154W_06	YKL154W_60	YKL154W_19	YKL154W_22	YKL154W_43	YKL154W_36	YKL154W_49	YKL154W_45	YKL154W_64	YKL154W_67	YKL154W_27	YKL154W_09	YKL154W_26	YKL154W_39	YKL154W_33	YKL154W_17	YKL154W_66	YKL154W_44	YKL154W_07	YKL154W_29	YKL154W_56	YKL154W_34
57	206	52	111	5512.0	3353.0	1222.0	4315.0	7371.0	845.0	2514.0	2979.0	3409.0	3681.0	1245.0	9336.0	4827.0	5146.0	2385.0	4005.0	8326.0	768.0	4291.0	7649.0	9494.0	3659.0	3388.0	2572.0	4547.0	2549.0	6180.0	9782.0	7206.0	4115.0	4959.0	5769.0	4079.0	2595.0	1025.0	8091.0	2745.0	7072.0	1000.0	9604.0	6355.0	2877.0	4813.0	744.0	9941.0	835.0	690.0	2956.0	8557.0
61	137	56	73	5551.0	3346.0	1239.0	4297.0	7352.0	777.0	2521.0	2879.0	3417.0	3608.0	1081.0	9309.0	4853.0	5199.0	2419.0	4078.0	8314.0	659.0	4351.0	7605.0	9378.0	3592.0	3230.0	2583.0	4356.0	2498.0	6025.0	9710.0	7198.0	4163.0	4935.0	5695.0	4177.0	2551.0	1026.0	7855.0	2830.0	7080.0	1164.0	9626.0	6309.0	2842.0	4683.0	608.0	9873.0	664.0	752.0	2725.0	8425.0
63	140	58	76	5439.0	3346.0	1214.0	4287.0	7349.0	705.0	2493.0	2854.0	3408.0	3591.0	1076.0	9218.0	4826.0	5191.0	2412.0	3983.0	8310.0	652.0	4243.0	7602.0	9382.0	3586.0	3226.0	2519.0	4319.0	2490.0	6021.0	9705.0	7187.0	4099.0	4929.0	5687.0	4161.0	2585.0	1021.0	7854.0	2827.0	7075.0	990.0	9624.0	6304.0	2802.0	4624.0	605.0	9865.0	658.0	748.0	2723.0	8430.0
63	135	58	71	5557.0	3464.0	1241.0	4302.0	7353.0	704.0	2464.0	2885.0	3417.0	3706.0	1083.0	9311.0	4826.0	5193.0	2421.0	4184.0	8392.0	671.0	4275.0	7605.0	9392.0	3597.0	3235.0	2472.0	4354.0	2507.0	6068.0	9683.0	7408.0	4098.0	4933.0	5722.0	4178.0	2550.0	1026.0	7849.0	2834.0	7087.0	1081.0	9658.0	6300.0	2850.0	4686.0	612.0	9879.0	668.0	753.0	2725.0	8424.0
119	132	67	69	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0
119	134	67	70	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0
134	190	70	95	5488.0	3466.0	1151.0	4271.0	7321.0	634.0	2476.0	2799.0	3467.0	3584.0	962.0	9135.0	4782.0	5150.0	2328.0	3957.0	8320.0	600.0	4259.0	7607.0	9345.0	3542.0	3261.0	2522.0	4347.0	2503.0	5999.0	9585.0	7163.0	4072.0	4915.0	5672.0	4101.0	2549.0	1031.0	7831.0	2582.0	7039.0	1025.0	9589.0	6313.0	2813.0	4639.0	572.0	9825.0	600.0	640.0	2721.0	8389.0
136	194	72	99	5492.0	3410.0	1156.0	4274.0	7322.0	634.0	2476.0	2799.0	3467.0	3590.0	960.0	9149.0	4783.0	5151.0	2331.0	3959.0	8319.0	597.0	4252.0	7606.0	9350.0	3543.0	3224.0	2518.0	4344.0	2492.0	5998.0	9587.0	7163.0	4071.0	4914.0	5674.0	4109.0	2559.0	1030.0	7831.0	2583.0	7038.0	1004.0	9543.0	6308.0	2814.0	4637.0	574.0	9829.0	600.0	635.0	2713.0	8389.0
140	169	76	82	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0
173	230	86	133	5471.0	3368.0	1194.0	4278.0	7332.0	718.0	2464.0	2941.0	3398.0	3587.0	1028.0	9195.0	4822.0	5141.0	2337.0	3965.0	8298.0	634.0	4159.0	7592.0	9384.0	3606.0	3221.0	2470.0	4368.0	2497.0	6011.0	9646.0	7151.0	4115.0	4912.0	5691.0	4053.0	2623.0	868.0	7868.0	2680.0	7071.0	995.0	9590.0	6300.0	2882.0	4664.0	659.0	9830.0	674.0	642.0	2713.0	8449.0
173	195	86	100	5560.0	3412.0	1214.0	4310.0	7637.0	899.0	2740.0	3153.0	3476.0	3611.0	1124.0	20000.0	20000.0	5401.0	20000.0	4160.0	20000.0	853.0	4583.0	7630.0	20000.0	3810.0	3342.0	20000.0	4726.0	2767.0	6189.0	9689.0	7235.0	20000.0	5182.0	5699.0	4359.0	2826.0	20000.0	7854.0	2834.0	7215.0	20000.0	20000.0	6358.0	20000.0	4731.0	20000.0	20000.0	761.0	776.0	20000.0	8455.0
177	230	88	133	5471.0	3375.0	1195.0	4280.0	7332.0	717.0	2461.0	2969.0	3393.0	3571.0	1028.0	9196.0	4823.0	5141.0	2332.0	3964.0	8296.0	632.0	4159.0	7593.0	9383.0	3610.0	3234.0	2471.0	4370.0	2502.0	6024.0	9792.0	7145.0	4121.0	4918.0	5704.0	4053.0	2622.0	867.0	7969.0	2682.0	7069.0	994.0	9592.0	6302.0	2886.0	4667.0	660.0	9830.0	676.0	646.0	2724.0	8550.0
177	207	88	112	5512.0	3387.0	1196.0	4290.0	7332.0	712.0	2512.0	2844.0	3408.0	3602.0	1030.0	9195.0	4873.0	5154.0	2336.0	4004.0	8308.0	713.0	4315.0	7654.0	9385.0	3593.0	3230.0	2474.0	4352.0	2515.0	6047.0	9715.0	7153.0	4160.0	4964.0	5698.0	4073.0	2631.0	1054.0	8018.0	2725.0	7065.0	1040.0	9601.0	6304.0	2910.0	4668.0	614.0	9911.0	671.0	693.0	2726.0	8518.0
177	221	88	125	5463.0	3348.0	1179.0	4278.0	7318.0	704.0	2462.0	2828.0	3399.0	3567.0	1024.0	9192.0	4818.0	5135.0	2324.0	3961.0	8295.0	635.0	4164.0	7590.0	9377.0	3592.0	3218.0	2466.0	4368.0	2472.0	6008.0	9643.0	7138.0	4127.0	4918.0	5757.0	4057.0	2616.0	875.0	7833.0	2682.0	7061.0	995.0	9594.0	6304.0	2834.0	4663.0	610.0	9829.0	670.0	624.0	2711.0	8508.0
188	192	94	97	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0
191	230	96	133	5475.0	3439.0	1203.0	4283.0	7355.0	896.0	2465.0	2974.0	3392.0	3570.0	1036.0	9198.0	4822.0	5153.0	2370.0	3972.0	8307.0	639.0	4162.0	7738.0	9384.0	3618.0	3386.0	2479.0	4377.0	2515.0	6161.0	9794.0	7168.0	4123.0	4952.0	5746.0	4054.0	2629.0	862.0	7986.0	2689.0	7074.0	997.0	9598.0	6370.0	2886.0	4672.0	663.0	9829.0	688.0	652.0	2863.0	8585.0
192	241	97	140	5465.0	3391.0	1230.0	4287.0	7354.0	904.0	2462.0	2982.0	3385.0	3595.0	1041.0	9208.0	4825.0	5148.0	2372.0	3973.0	8335.0	641.0	4172.0	7696.0	9481.0	3623.0	3385.0	2472.0	4386.0	2538.0	6164.0	9794.0	7164.0	4118.0	4956.0	5747.0	4059.0	2629.0	859.0	7967.0	2706.0	7099.0	992.0	9606.0	6365.0	2877.0	4672.0	664.0	9832.0	820.0	680.0	2810.0	8587.0
192	198	97	103	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0
195	251	100	147	5466.0	3362.0	1257.0	4269.0	7350.0	910.0	2461.0	2993.0	3389.0	3610.0	1208.0	9208.0	4825.0	5149.0	2379.0	4018.0	8342.0	690.0	4230.0	7654.0	9481.0	3625.0	3387.0	2508.0	4486.0	2536.0	6140.0	9806.0	7168.0	4109.0	4965.0	5761.0	4063.0	2623.0	1048.0	8026.0	2731.0	7110.0	987.0	9607.0	6349.0	2872.0	4658.0	668.0	9839.0	843.0	675.0	2816.0	8554.0
206	250	111	146	5492.0	3374.0	1312.0	4326.0	7354.0	957.0	2473.0	3030.0	3413.0	3617.0	1226.0	9292.0	4842.0	5212.0	2422.0	4050.0	8367.0	905.0	4260.0	7626.0	9494.0	3634.0	3416.0	2570.0	4506.0	2564.0	6175.0	9823.0	7188.0	4119.0	5067.0	5779.0	4080.0	2621.0	1161.0	8040.0	2759.0	7121.0	999.0	9642.0	6346.0	2878.0	4687.0	681.0	9979.0	866.0	685.0	2898.0	8592.0
207	256	112	152	5493.0	3372.0	1304.0	4278.0	7368.0	1060.0	2466.0	3017.0	3413.0	3618.0	1217.0	9283.0	4859.0	5184.0	2411.0	4045.0	8356.0	702.0	4237.0	7614.0	9490.0	3632.0	3428.0	2568.0	4492.0	2583.0	6138.0	9814.0	7189.0	4117.0	5059.0	5769.0	4089.0	2626.0	1154.0	8039.0	2759.0	7132.0	1020.0	9621.0	6335.0	2863.0	4692.0	677.0	9935.0	861.0	752.0	2821.0	8609.0
208	213	113	118	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0
211	295	116	165	5482.0	3442.0	1230.0	4333.0	7344.0	916.0	2506.0	2964.0	3416.0	3617.0	1212.0	9266.0	4885.0	5145.0	2417.0	3998.0	8286.0	693.0	4211.0	7562.0	9481.0	3626.0	3390.0	2533.0	4403.0	2507.0	6124.0	9821.0	7147.0	4166.0	5052.0	5741.0	4034.0	2624.0	1170.0	8053.0	2738.0	7111.0	976.0	9609.0	6333.0	2859.0	4677.0	678.0	9876.0	854.0	746.0	2850.0	8624.0
214	283	119	159	5484.0	3418.0	1289.0	4280.0	7391.0	928.0	2508.0	2997.0	3420.0	3612.0	1210.0	9264.0	4880.0	5150.0	2411.0	4039.0	8324.0	694.0	4217.0	7602.0	9488.0	3630.0	3389.0	2522.0	4477.0	2534.0	6136.0	9818.0	7182.0	4174.0	5049.0	5770.0	4084.0	2633.0	1088.0	8041.0	2747.0	7129.0	981.0	9618.0	6339.0	2858.0	4669.0	694.0	9882.0	858.0	750.0	2819.0	8619.0
254	381	150	234	5501.0	3356.0	1374.0	4275.0	7355.0	916.0	2451.0	3133.0	3406.0	3642.0	1275.0	9291.0	4872.0	5180.0	2411.0	4113.0	8379.0	676.0	4233.0	7599.0	9493.0	3651.0	3418.0	2562.0	4471.0	2542.0	6105.0	9848.0	7196.0	4112.0	4937.0	5807.0	4092.0	2629.0	964.0	8029.0	2751.0	7169.0	982.0	9693.0	6394.0	2878.0	4659.0	730.0	9890.0	851.0	722.0	2864.0	8545.0
254	378	150	231	5500.0	3354.0	1374.0	4288.0	7356.0	918.0	2448.0	3138.0	3406.0	3682.0	1275.0	9291.0	4872.0	5178.0	2414.0	4114.0	8379.0	672.0	4226.0	7608.0	9520.0	3653.0	3425.0	2561.0	4474.0	2539.0	6105.0	9848.0	7197.0	4121.0	4938.0	5808.0	4094.0	2638.0	968.0	8019.0	2749.0	7171.0	986.0	9692.0	6395.0	2878.0	4661.0	730.0	9889.0	850.0	721.0	2866.0	8545.0
254	385	150	238	5502.0	3357.0	1372.0	4266.0	7355.0	914.0	2454.0	3071.0	3403.0	3638.0	1274.0	9290.0	4871.0	5205.0	2410.0	4114.0	8377.0	690.0	4233.0	7592.0	9490.0	3649.0	3384.0	2562.0	4470.0	2544.0	6104.0	9659.0	7139.0	4105.0	4934.0	5807.0	4090.0	2619.0	962.0	7997.0	2751.0	7169.0	979.0	9696.0	6381.0	2878.0	4657.0	731.0	9891.0	855.0	691.0	2861.0	8545.0
254	389	150	241	5478.0	3357.0	1370.0	4262.0	7354.0	912.0	2454.0	3059.0	3400.0	3637.0	1178.0	9288.0	4870.0	5179.0	2403.0	4113.0	8376.0	690.0	4232.0	7593.0	9489.0	3645.0	3371.0	2559.0	4469.0	2542.0	6103.0	9654.0	7132.0	4101.0	4933.0	5754.0	4090.0	2616.0	959.0	7988.0	2749.0	7168.0	978.0	9698.0	6379.0	2877.0	4655.0	671.0	9891.0	857.0	688.0	2860.0	8542.0
255	295	151	165	5414.0	3655.0	1238.0	20000.0	20000.0	933.0	20000.0	2951.0	3499.0	20000.0	1320.0	20000.0	20000.0	5288.0	20000.0	4055.0	8250.0	742.0	4433.0	7551.0	9515.0	20000.0	3377.0	2663.0	20000.0	20000.0	20000.0	20000.0	7160.0	4128.0	20000.0	20000.0	4028.0	2638.0	1302.0	20000.0	2874.0	7186.0	1014.0	9823.0	6485.0	20000.0	4703.0	20000.0	20000.0	920.0	894.0	3135.0	8809.0
256	283	152	159	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0
258	290	154	160	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0
258	291	154	161	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0
258	292	154	162	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0
258	295	154	165	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0
259	373	155	226	5498.0	3346.0	1257.0	4265.0	7360.0	919.0	2441.0	3002.0	3404.0	3675.0	1266.0	9291.0	4875.0	5179.0	2408.0	4024.0	8381.0	662.0	4228.0	7618.0	9515.0	3655.0	3469.0	2555.0	4472.0	2568.0	6107.0	9849.0	7198.0	4107.0	4944.0	5810.0	4102.0	2639.0	970.0	8032.0	2753.0	7176.0	1000.0	9585.0	6390.0	2877.0	4667.0	728.0	9887.0	845.0	733.0	2870.0	8520.0
283	294	159	164	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0
295	302	165	172	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0
369	377	222	230	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0
369	381	222	234	20000.0	3508.0	20000.0	4454.0	20000.0	1191.0	2656.0	3041.0	3475.0	20000.0	1401.0	9558.0	20000.0	5212.0	2631.0	4285.0	8410.0	754.0	4268.0	20000.0	9534.0	20000.0	3420.0	2820.0	4567.0	2574.0	20000.0	20000.0	7339.0	4112.0	20000.0	5950.0	4202.0	20000.0	20000.0	8165.0	2960.0	7220.0	991.0	9747.0	20000.0	2956.0	4653.0	674.0	20000.0	1002.0	737.0	20000.0	8661.0
375	382	228	235	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0
37	168	36	81	5492.0	3378.0	1213.0	4293.0	7369.0	764.0	2575.0	2839.0	3452.0	3605.0	1087.0	9207.0	4850.0	5178.0	2348.0	4025.0	8340.0	676.0	4313.0	7601.0	9396.0	3587.0	3227.0	2497.0	4360.0	2505.0	6026.0	9651.0	7174.0	4131.0	4945.0	5689.0	4150.0	2625.0	1028.0	7840.0	2771.0	7084.0	1029.0	9589.0	6304.0	2888.0	4634.0	606.0	9889.0	633.0	662.0	2716.0	8434.0
38	198	37	103	5494.0	3453.0	1202.0	4366.0	7380.0	918.0	2509.0	2989.0	3464.0	3646.0	1186.0	9369.0	4867.0	5161.0	2366.0	4135.0	8375.0	762.0	4318.0	7646.0	9546.0	3652.0	3448.0	2537.0	4548.0	2773.0	6161.0	9789.0	7221.0	4124.0	5000.0	5826.0	4101.0	2604.0	1027.0	8024.0	2760.0	7124.0	1060.0	9666.0	6347.0	2972.0	4693.0	677.0	9963.0	878.0	738.0	2939.0	8588.0
38	202	37	107	5649.0	3450.0	1201.0	4360.0	7382.0	917.0	2518.0	2987.0	3466.0	3649.0	1273.0	9335.0	4874.0	5163.0	2367.0	4063.0	8376.0	764.0	4309.0	7648.0	9548.0	3652.0	3429.0	2541.0	4547.0	2688.0	6194.0	9790.0	7217.0	4123.0	5001.0	5827.0	4098.0	2609.0	1043.0	8080.0	2761.0	7099.0	1048.0	9663.0	6347.0	2971.0	4864.0	680.0	9936.0	876.0	710.0	2929.0	8586.0
43	192	38	97	5491.0	3453.0	1205.0	4367.0	7379.0	918.0	2506.0	2992.0	3461.0	3644.0	1182.0	9363.0	4863.0	5161.0	2363.0	4132.0	8375.0	760.0	4317.0	7642.0	9598.0	3655.0	3448.0	2543.0	4545.0	2719.0	6118.0	9789.0	7187.0	4126.0	5000.0	5835.0	4142.0	2598.0	1020.0	8022.0	2773.0	7105.0	1059.0	9670.0	6354.0	2970.0	4691.0	670.0	9967.0	885.0	746.0	2915.0	8645.0
57	384	52	237	5494.0	3348.0	1189.0	4252.0	7355.0	833.0	2497.0	2971.0	3438.0	3600.0	1176.0	9198.0	4834.0	5133.0	2401.0	3991.0	8353.0	691.0	4263.0	7609.0	9486.0	3635.0	3370.0	2551.0	4474.0	2505.0	6092.0	9749.0	7157.0	4112.0	4918.0	5746.0	4092.0	2595.0	974.0	7978.0	2749.0	7101.0	965.0	9606.0	6327.0	2835.0	4642.0	679.0	9874.0	826.0	717.0	2812.0	8523.0
57	377	52	230	5494.0	3342.0	1201.0	4259.0	7358.0	896.0	2443.0	2976.0	3436.0	3626.0	1196.0	9198.0	4845.0	5165.0	2400.0	3994.0	8330.0	697.0	4218.0	7578.0	9485.0	3630.0	3368.0	2559.0	4474.0	2517.0	6091.0	9760.0	7168.0	4108.0	4935.0	5754.0	4129.0	2599.0	995.0	7991.0	2744.0	7096.0	967.0	9583.0	6336.0	2867.0	4662.0	680.0	9872.0	837.0	711.0	2812.0	8510.0
60	140	55	76	5545.0	3346.0	1228.0	4291.0	7350.0	719.0	2491.0	2855.0	3410.0	3599.0	1076.0	9202.0	4849.0	5193.0	2413.0	3985.0	8310.0	661.0	4252.0	7603.0	9381.0	3586.0	3225.0	2524.0	4324.0	2491.0	6020.0	9703.0	7189.0	4102.0	4933.0	5688.0	4166.0	2634.0	1023.0	7856.0	2825.0	7075.0	991.0	9623.0	6304.0	2836.0	4626.0	607.0	9868.0	660.0	749.0	2724.0	8429.0
142	168	78	81	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0
173	226	86	129	5463.0	3346.0	1195.0	4275.0	7324.0	707.0	2461.0	2857.0	3401.0	3569.0	1025.0	9191.0	4820.0	5137.0	2330.0	3964.0	8294.0	632.0	4157.0	7591.0	9379.0	3590.0	3218.0	2467.0	4368.0	2491.0	6007.0	9644.0	7150.0	4084.0	4911.0	5690.0	4056.0	2623.0	871.0	7838.0	2679.0	7064.0	996.0	9590.0	6300.0	2894.0	4665.0	660.0	9829.0	670.0	624.0	2711.0	8508.0
176	191	87	96	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0
198	241	103	140	5470.0	3369.0	1308.0	4321.0	7356.0	909.0	2465.0	2987.0	3392.0	3605.0	1212.0	9222.0	4831.0	5153.0	2381.0	4028.0	8343.0	715.0	4313.0	7660.0	9485.0	3624.0	3401.0	2508.0	4489.0	2545.0	6167.0	9797.0	7173.0	4120.0	4966.0	5749.0	4062.0	2629.0	863.0	7964.0	2750.0	7108.0	997.0	9612.0	6361.0	2876.0	4680.0	669.0	9848.0	828.0	682.0	2880.0	8552.0
208	226	113	129	5499.0	3378.0	1360.0	4352.0	7387.0	969.0	2548.0	3035.0	3480.0	3629.0	1240.0	9317.0	4836.0	5183.0	2451.0	4082.0	8401.0	922.0	4325.0	7638.0	9533.0	3636.0	3411.0	2684.0	4553.0	2568.0	6181.0	9936.0	7485.0	4129.0	5099.0	5800.0	4152.0	2686.0	1177.0	8049.0	2775.0	7114.0	1011.0	9648.0	6387.0	2928.0	4715.0	686.0	20000.0	1030.0	723.0	3158.0	8607.0
213	220	118	124	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0
214	294	119	164	5481.0	3441.0	1228.0	4335.0	7346.0	921.0	2507.0	2808.0	3419.0	3617.0	1215.0	9266.0	4891.0	5147.0	2416.0	3997.0	8288.0	694.0	4211.0	7563.0	9483.0	3628.0	3389.0	2521.0	4405.0	2510.0	6129.0	9823.0	7159.0	4167.0	5051.0	5710.0	4129.0	2632.0	1088.0	8055.0	2739.0	7109.0	977.0	9612.0	6336.0	2859.0	4670.0	704.0	9876.0	855.0	748.0	2929.0	8624.0
