alnA	alnB	A	B	YOR089C_43	YOR089C_54	YOR089C_39	YOR089C_67	YOR089C_38	YOR089C_61	YOR089C_70	YOR089C_11	YOR089C_32	YOR089C_36	YOR089C_28	YOR089C_69	YOR089C_56	YOR089C_15	YOR089C_64	YOR089C_10	YOR089C_20	YOR089C_24	YOR089C_12	YOR089C_03	YOR089C_07	YOR089C_44	YOR089C_52	YOR089C_26	YOR089C_17	YOR089C_59	YOR089C_02	YOR089C_33	YOR089C_48	YOR089C_35	YOR089C_60	YOR089C_47	YOR089C_41	YOR089C_27
252	388	114	164	2524.0	4213.0	4048.0	2339.0	6275.0	3024.0	5765.0	4203.0	4913.0	9464.0	2344.0	7501.0	3212.0	7074.0	869.0	1539.0	809.0	3014.0	8642.0	5806.0	4477.0	4779.0	7323.0	4463.0	6397.0	8898.0	1102.0	8975.0	5969.0	805.0	4859.0	7139.0	4154.0	8609.0
254	370	116	149	2523.0	4642.0	4067.0	2486.0	6491.0	3027.0	5798.0	4434.0	5139.0	9562.0	2566.0	7648.0	3365.0	7190.0	951.0	1563.0	833.0	3185.0	8896.0	5832.0	4619.0	4850.0	7483.0	4540.0	6394.0	8973.0	1144.0	8979.0	6558.0	939.0	4857.0	7203.0	4163.0	8642.0
256	381	118	158	2507.0	4633.0	4063.0	2480.0	6488.0	3028.0	5778.0	4420.0	4926.0	9566.0	2564.0	7656.0	3356.0	7072.0	948.0	1552.0	808.0	3166.0	8901.0	5860.0	4609.0	4779.0	7478.0	4538.0	6395.0	8928.0	1146.0	8979.0	6583.0	936.0	4854.0	7221.0	4156.0	8642.0
257	283	119	129	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0
257	370	119	149	2513.0	4639.0	4070.0	2491.0	6490.0	3025.0	5795.0	4428.0	5140.0	9573.0	2565.0	7657.0	3365.0	7188.0	952.0	1564.0	816.0	3189.0	8917.0	5872.0	4617.0	4850.0	7481.0	4541.0	6393.0	8943.0	1153.0	8980.0	6558.0	939.0	4859.0	7234.0	4161.0	8639.0
292	369	133	148	2588.0	4715.0	4079.0	2538.0	20000.0	20000.0	5825.0	4479.0	20000.0	9775.0	2573.0	20000.0	20000.0	7369.0	1047.0	1589.0	845.0	3364.0	8934.0	20000.0	4746.0	4892.0	7491.0	20000.0	6422.0	9165.0	20000.0	9234.0	6662.0	20000.0	4856.0	7355.0	4413.0	8913.0
292	297	133	138	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0
376	383	155	160	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0
382	388	159	164	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0
33	38	3	6	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0
34	168	4	56	2436.0	3954.0	3874.0	2219.0	5948.0	2738.0	5867.0	4236.0	4702.0	9426.0	1546.0	7426.0	3204.0	7106.0	853.0	1409.0	876.0	3040.0	8559.0	5727.0	4593.0	4430.0	5783.0	4184.0	6414.0	7822.0	1110.0	8538.0	5944.0	795.0	4584.0	7098.0	3840.0	8514.0
37	138	5	44	2434.0	3963.0	3871.0	2218.0	5913.0	2785.0	5889.0	4231.0	4709.0	9420.0	1538.0	7454.0	3224.0	7107.0	857.0	1411.0	888.0	3040.0	8559.0	5725.0	4592.0	4428.0	5792.0	4195.0	6415.0	7822.0	1113.0	8534.0	5938.0	705.0	4605.0	7096.0	3837.0	8520.0
37	142	5	46	2435.0	3957.0	3870.0	2219.0	5918.0	2786.0	5866.0	4234.0	4704.0	9421.0	1540.0	7439.0	3205.0	7098.0	852.0	1408.0	879.0	3039.0	8559.0	5726.0	4593.0	4429.0	5790.0	4193.0	6414.0	7820.0	1110.0	8536.0	5943.0	806.0	4585.0	7096.0	3837.0	8518.0
43	136	7	42	2437.0	3984.0	3872.0	2214.0	5908.0	2786.0	5888.0	4231.0	4721.0	9418.0	1538.0	7392.0	3226.0	7108.0	870.0	1419.0	894.0	3042.0	8595.0	5723.0	4531.0	4474.0	5792.0	4204.0	6413.0	7754.0	1136.0	8529.0	5934.0	702.0	4649.0	7096.0	3832.0	8528.0
43	138	7	44	2437.0	3962.0	3872.0	2219.0	5913.0	2787.0	5893.0	4233.0	4711.0	9419.0	1540.0	7452.0	3224.0	7108.0	855.0	1413.0	889.0	3041.0	8566.0	5726.0	4598.0	4471.0	5792.0	4197.0	6414.0	7835.0	1115.0	8534.0	5939.0	823.0	4590.0	7096.0	3838.0	8522.0
46	52	10	16	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0
47	176	11	62	2443.0	3960.0	3891.0	2283.0	5981.0	2732.0	5920.0	4239.0	4726.0	9463.0	1602.0	7500.0	3236.0	7148.0	874.0	1417.0	896.0	3108.0	8623.0	5718.0	4622.0	4671.0	5791.0	4372.0	6418.0	8049.0	1161.0	8619.0	5969.0	787.0	4748.0	7116.0	4055.0	8539.0
47	251	11	113	2450.0	4311.0	4046.0	2322.0	6178.0	2987.0	5918.0	4245.0	4826.0	9504.0	2306.0	7553.0	3228.0	7109.0	905.0	1508.0	901.0	3082.0	8613.0	5728.0	4632.0	4662.0	7396.0	4528.0	6394.0	8859.0	1116.0	8933.0	6025.0	946.0	4805.0	7130.0	4164.0	8535.0
48	176	12	62	2443.0	3954.0	4065.0	2284.0	5976.0	2731.0	5920.0	4240.0	4725.0	9463.0	1990.0	7500.0	3239.0	7148.0	874.0	1415.0	894.0	3109.0	8622.0	5717.0	4629.0	4671.0	5790.0	4378.0	6417.0	8044.0	1164.0	8585.0	5970.0	783.0	4589.0	7123.0	4052.0	8539.0
49	222	13	96	2443.0	4255.0	4049.0	2315.0	6180.0	2993.0	5895.0	4247.0	4827.0	9608.0	2337.0	7527.0	3219.0	7057.0	897.0	1552.0	869.0	3084.0	8608.0	5721.0	4625.0	4654.0	7425.0	4540.0	6421.0	8840.0	1114.0	8905.0	6016.0	943.0	4818.0	7132.0	4155.0	8566.0
49	207	13	83	2450.0	4274.0	4061.0	2321.0	6185.0	2990.0	5939.0	4257.0	4831.0	9615.0	2345.0	7544.0	3238.0	7074.0	918.0	1552.0	957.0	3090.0	8615.0	5728.0	4635.0	4662.0	7415.0	4546.0	6417.0	8857.0	1132.0	8930.0	6055.0	949.0	4816.0	7133.0	4164.0	8562.0
50	176	14	62	2442.0	3950.0	4062.0	2284.0	5968.0	2727.0	5916.0	4238.0	4724.0	9464.0	1986.0	7495.0	3242.0	7148.0	873.0	1408.0	884.0	3037.0	8623.0	5711.0	4630.0	4670.0	5787.0	4378.0	6411.0	7800.0	1167.0	8580.0	5970.0	780.0	4583.0	7124.0	4051.0	8515.0
53	210	17	86	2445.0	4255.0	4028.0	2317.0	6179.0	2987.0	5935.0	4263.0	4831.0	9617.0	2339.0	7528.0	3234.0	7067.0	918.0	1555.0	949.0	3090.0	8613.0	5724.0	4625.0	4658.0	7423.0	4544.0	6414.0	8852.0	1132.0	8906.0	6043.0	948.0	4822.0	7138.0	4158.0	8560.0
53	58	17	22	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0
55	60	19	24	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0
57	170	21	58	2434.0	3956.0	3875.0	2223.0	5939.0	2725.0	5859.0	4235.0	4691.0	9521.0	1599.0	7430.0	3250.0	7056.0	858.0	1407.0	848.0	3033.0	8671.0	5711.0	4607.0	4518.0	5781.0	4189.0	6412.0	7783.0	1181.0	8538.0	5963.0	780.0	4577.0	7097.0	3885.0	8524.0
57	206	21	82	2461.0	4254.0	3948.0	2308.0	6180.0	2983.0	5909.0	4273.0	4835.0	9488.0	2339.0	7522.0	3242.0	7063.0	924.0	1549.0	944.0	3122.0	8610.0	5737.0	4603.0	4649.0	6051.0	4403.0	6403.0	8883.0	1134.0	8907.0	6038.0	959.0	4772.0	7123.0	4157.0	8568.0
61	137	25	43	2443.0	3961.0	3878.0	2230.0	5936.0	2725.0	5864.0	4254.0	4703.0	9539.0	1595.0	7436.0	3266.0	7070.0	864.0	1411.0	865.0	3140.0	8749.0	5777.0	4606.0	4509.0	5794.0	4196.0	6423.0	7845.0	1367.0	8553.0	5960.0	785.0	4579.0	7094.0	3886.0	8532.0
63	140	27	45	2428.0	3960.0	3874.0	2225.0	5944.0	2722.0	5860.0	4245.0	4692.0	9518.0	1559.0	7421.0	3265.0	7064.0	855.0	1411.0	850.0	3138.0	8744.0	5762.0	4511.0	4436.0	5792.0	4195.0	6418.0	7784.0	1288.0	8547.0	5957.0	782.0	4576.0	7093.0	3851.0	8527.0
63	135	27	41	2456.0	3983.0	3877.0	2242.0	5920.0	2730.0	5970.0	4447.0	4753.0	9577.0	1571.0	7445.0	3267.0	7198.0	866.0	1419.0	1026.0	3144.0	8811.0	5778.0	4610.0	4468.0	5810.0	4207.0	6439.0	7846.0	1378.0	8599.0	5963.0	855.0	4661.0	7097.0	3888.0	8568.0
119	132	37	39	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0
119	134	37	40	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0
134	190	40	70	2552.0	3998.0	3891.0	2301.0	5905.0	2816.0	5964.0	4280.0	4724.0	9539.0	1541.0	7387.0	3285.0	7107.0	874.0	1534.0	991.0	3178.0	8634.0	5615.0	4522.0	4482.0	5796.0	4153.0	6412.0	7868.0	1164.0	8523.0	5932.0	677.0	4552.0	7121.0	3816.0	8627.0
136	194	42	74	2546.0	3968.0	3866.0	2208.0	5905.0	2808.0	5928.0	4200.0	4717.0	9404.0	1538.0	7389.0	3207.0	7098.0	853.0	1468.0	880.0	3046.0	8562.0	5754.0	4518.0	4477.0	5793.0	4155.0	6401.0	7755.0	1118.0	8524.0	5930.0	679.0	4553.0	7109.0	3816.0	8630.0
140	169	45	57	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	6093.0	4633.0	20000.0	20000.0	2524.0	20000.0	20000.0	20000.0	20000.0	1801.0	20000.0	20000.0	8962.0	20000.0	4736.0	20000.0	6599.0	20000.0	20000.0	8895.0	20000.0	9273.0	6717.0	20000.0	20000.0	7357.0	20000.0	20000.0
173	230	61	103	2455.0	3898.0	3867.0	2211.0	5919.0	2726.0	5853.0	4143.0	4688.0	9402.0	1542.0	7446.0	3206.0	7037.0	847.0	1409.0	844.0	3032.0	8562.0	5707.0	4512.0	4446.0	5783.0	4193.0	6400.0	7754.0	1101.0	8524.0	5933.0	774.0	4576.0	7097.0	3841.0	8498.0
173	195	61	75	2554.0	3965.0	3961.0	2275.0	6067.0	2980.0	6035.0	4249.0	4753.0	9430.0	1559.0	7500.0	3214.0	7103.0	860.0	1540.0	905.0	3083.0	8606.0	5802.0	4648.0	4543.0	5796.0	4202.0	6409.0	7834.0	1184.0	8581.0	5995.0	831.0	4593.0	7107.0	3879.0	8580.0
177	230	63	103	2457.0	3898.0	3873.0	2216.0	5912.0	2727.0	5858.0	4144.0	4716.0	9405.0	1546.0	7490.0	3215.0	7037.0	854.0	1416.0	845.0	3038.0	8599.0	5709.0	4520.0	4455.0	5785.0	4233.0	6399.0	7756.0	1103.0	8526.0	5966.0	777.0	4577.0	7098.0	3844.0	8500.0
177	207	63	83	2451.0	3943.0	3877.0	2277.0	5922.0	2728.0	5911.0	4233.0	4718.0	9435.0	1556.0	7445.0	3263.0	7056.0	862.0	1410.0	845.0	3038.0	8629.0	5706.0	4611.0	4456.0	5786.0	4186.0	6410.0	7788.0	1154.0	8537.0	5964.0	781.0	4588.0	7113.0	4007.0	8514.0
177	221	63	95	2449.0	3894.0	3877.0	2212.0	5902.0	2722.0	5857.0	4141.0	4689.0	9399.0	1544.0	7439.0	3236.0	7040.0	850.0	1401.0	827.0	3030.0	8565.0	5703.0	4508.0	4441.0	5779.0	4190.0	6406.0	7754.0	1102.0	8523.0	5962.0	773.0	4575.0	7095.0	3841.0	8498.0
188	192	69	72	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0
191	230	71	103	2462.0	4131.0	4085.0	2325.0	6177.0	3037.0	5921.0	4270.0	4731.0	9448.0	2417.0	7568.0	3251.0	7048.0	982.0	1421.0	880.0	3154.0	8624.0	5717.0	4625.0	4657.0	6002.0	4532.0	6420.0	8162.0	1108.0	9044.0	6008.0	1000.0	4865.0	7159.0	4153.0	8659.0
192	241	72	108	2462.0	4547.0	4083.0	2340.0	6210.0	3051.0	5919.0	4270.0	4994.0	9461.0	2420.0	7567.0	3253.0	7055.0	977.0	1545.0	889.0	3156.0	8625.0	5753.0	4633.0	4810.0	7016.0	4530.0	6397.0	9041.0	1114.0	9046.0	6004.0	994.0	4855.0	7159.0	4153.0	8662.0
192	198	72	77	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0
195	251	75	113	2469.0	4567.0	4052.0	2412.0	6504.0	3089.0	5918.0	4268.0	5028.0	9566.0	2565.0	7656.0	3479.0	7152.0	975.0	1569.0	896.0	3162.0	8630.0	5857.0	4642.0	4806.0	7443.0	4529.0	6387.0	8887.0	1156.0	9045.0	6485.0	970.0	4818.0	7165.0	4199.0	8644.0
206	250	82	112	2492.0	4685.0	4054.0	2514.0	6503.0	3100.0	5923.0	4275.0	5033.0	9635.0	2569.0	7896.0	3480.0	7155.0	977.0	1577.0	903.0	3192.0	8926.0	5907.0	4648.0	4805.0	7468.0	4534.0	6410.0	8893.0	1152.0	9039.0	6555.0	968.0	4849.0	7175.0	4199.0	8705.0
207	256	83	118	2542.0	4611.0	4062.0	2475.0	6488.0	3085.0	5928.0	4541.0	5212.0	9612.0	2593.0	7747.0	3411.0	7150.0	962.0	1573.0	20000.0	3190.0	8913.0	5840.0	4676.0	4766.0	7474.0	4585.0	6393.0	8906.0	1138.0	8993.0	6552.0	957.0	4823.0	7186.0	4220.0	8697.0
208	213	84	89	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0
211	295	87	136	2516.0	4609.0	4053.0	2474.0	6495.0	3060.0	5923.0	4598.0	5204.0	9593.0	2719.0	7632.0	3362.0	7090.0	950.0	1568.0	20000.0	3186.0	8906.0	5825.0	4773.0	4761.0	7485.0	4544.0	6385.0	8900.0	1131.0	8985.0	5991.0	950.0	4834.0	7181.0	4178.0	8677.0
214	283	90	129	2518.0	4615.0	4064.0	2473.0	6498.0	3053.0	5931.0	4601.0	5212.0	9600.0	2718.0	7727.0	3415.0	7085.0	952.0	1568.0	20000.0	3192.0	8908.0	5839.0	4739.0	4763.0	7462.0	4573.0	6388.0	8907.0	1133.0	8989.0	6527.0	953.0	4844.0	7182.0	4183.0	8679.0
254	381	116	158	2513.0	4634.0	4059.0	2476.0	6487.0	3026.0	5776.0	4425.0	4927.0	9556.0	2397.0	7579.0	3354.0	7074.0	896.0	1550.0	812.0	3160.0	8670.0	5861.0	4610.0	4779.0	7478.0	4539.0	6397.0	8944.0	1141.0	8979.0	5982.0	935.0	4855.0	7214.0	4158.0	8619.0
254	378	116	157	2510.0	4633.0	4059.0	2476.0	6487.0	3026.0	5778.0	4426.0	4930.0	9556.0	2563.0	7655.0	3356.0	7073.0	947.0	1552.0	811.0	3162.0	8898.0	5862.0	4611.0	4779.0	7479.0	4533.0	6398.0	8933.0	1142.0	8979.0	6584.0	935.0	4854.0	7213.0	4158.0	8637.0
254	385	116	162	2522.0	4359.0	4056.0	2477.0	6482.0	3025.0	5771.0	4208.0	4918.0	9558.0	2357.0	7507.0	3221.0	7074.0	880.0	1545.0	809.0	3022.0	8660.0	5861.0	4606.0	4790.0	7417.0	4466.0	6395.0	8912.0	1112.0	8977.0	5974.0	809.0	4859.0	7141.0	4155.0	8614.0
254	389	116	165	2524.0	4215.0	4052.0	2437.0	6277.0	3024.0	5766.0	4202.0	4914.0	9463.0	2347.0	7501.0	3210.0	7074.0	874.0	1543.0	807.0	3016.0	8652.0	5801.0	4484.0	4790.0	7323.0	4462.0	6392.0	8901.0	1106.0	8975.0	5973.0	804.0	4864.0	7140.0	4154.0	8611.0
255	295	117	136	2534.0	4791.0	4071.0	2493.0	6581.0	3103.0	5905.0	4499.0	5208.0	9597.0	2598.0	7657.0	3373.0	7203.0	979.0	1578.0	20000.0	3225.0	8947.0	5833.0	4681.0	4868.0	7482.0	4544.0	6394.0	8998.0	1140.0	8979.0	6538.0	979.0	4834.0	7204.0	4185.0	8687.0
256	283	118	129	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0
258	290	120	131	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0
258	291	120	132	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0
258	292	120	133	20000.0	20000.0	20000.0	20000.0	20000.0	3191.0	20000.0	20000.0	20000.0	20000.0	20000.0	7786.0	20000.0	20000.0	1233.0	1594.0	20000.0	20000.0	20000.0	6065.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	9237.0	20000.0	20000.0	4919.0	20000.0	20000.0	20000.0
258	295	120	136	2543.0	20000.0	4241.0	2497.0	6587.0	3104.0	6104.0	20000.0	20000.0	9601.0	2766.0	7716.0	3376.0	7236.0	983.0	1581.0	20000.0	3248.0	8952.0	5963.0	4665.0	4896.0	7484.0	4552.0	6396.0	9035.0	1209.0	8994.0	6538.0	993.0	4909.0	7223.0	4193.0	8687.0
259	373	121	152	2505.0	4628.0	4068.0	2483.0	6490.0	3053.0	5788.0	4419.0	4932.0	9575.0	2564.0	7661.0	3363.0	7076.0	952.0	1558.0	809.0	3186.0	8920.0	5864.0	4611.0	4781.0	7480.0	4539.0	6396.0	8931.0	1153.0	8983.0	6558.0	936.0	4850.0	7233.0	4157.0	8652.0
283	294	129	135	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0
295	302	136	139	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0
369	377	148	156	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0
369	381	148	158	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	2396.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0
375	382	154	159	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0
37	168	5	56	2437.0	3954.0	3874.0	2219.0	5950.0	2737.0	5867.0	4236.0	4703.0	9425.0	1546.0	7429.0	3207.0	7106.0	853.0	1409.0	879.0	3040.0	8560.0	5727.0	4597.0	4432.0	5784.0	4185.0	6413.0	7823.0	1111.0	8538.0	5945.0	794.0	4583.0	7099.0	3841.0	8515.0
38	198	6	77	2445.0	4195.0	4058.0	2325.0	6226.0	2991.0	5891.0	4243.0	4828.0	9616.0	2306.0	7636.0	3217.0	7116.0	896.0	1503.0	934.0	3083.0	8615.0	5721.0	4634.0	4660.0	7394.0	4550.0	6441.0	8833.0	1123.0	8935.0	6030.0	942.0	4787.0	7126.0	4222.0	8532.0
38	202	6	78	2446.0	4184.0	4060.0	2324.0	6223.0	2991.0	5892.0	4244.0	4827.0	9616.0	2307.0	7636.0	3217.0	7113.0	898.0	1503.0	936.0	3084.0	8615.0	5721.0	4634.0	4660.0	7393.0	4548.0	6440.0	8836.0	1124.0	8936.0	6030.0	941.0	4788.0	7128.0	4221.0	8530.0
43	192	7	72	2444.0	4286.0	4057.0	2328.0	6317.0	2995.0	5888.0	4244.0	4829.0	9625.0	2358.0	7638.0	3227.0	7121.0	896.0	1516.0	929.0	3084.0	8618.0	5726.0	4633.0	4662.0	7398.0	4553.0	6442.0	8830.0	1141.0	8935.0	6030.0	941.0	4790.0	7121.0	4224.0	8540.0
57	384	21	161	2439.0	4199.0	3938.0	2296.0	6126.0	2976.0	5770.0	4194.0	4829.0	9458.0	1606.0	7528.0	3318.0	7064.0	881.0	1539.0	799.0	3020.0	8614.0	5712.0	4543.0	4638.0	6006.0	4373.0	6392.0	8821.0	1084.0	8920.0	5975.0	918.0	4678.0	7121.0	4147.0	8546.0
57	377	21	156	2442.0	4205.0	3942.0	2300.0	6143.0	2977.0	5774.0	4203.0	4829.0	9466.0	2315.0	7529.0	3333.0	7068.0	887.0	1544.0	803.0	3078.0	8616.0	5720.0	4599.0	4643.0	6007.0	4374.0	6393.0	8903.0	1085.0	8917.0	6014.0	923.0	4759.0	7123.0	4153.0	8546.0
60	140	24	45	2428.0	3960.0	3878.0	2225.0	5943.0	2723.0	5861.0	4244.0	4693.0	9517.0	1556.0	7431.0	3261.0	7063.0	859.0	1410.0	849.0	3136.0	8746.0	5770.0	4513.0	4510.0	5794.0	4197.0	6418.0	7846.0	1291.0	8550.0	5958.0	780.0	4577.0	7094.0	3855.0	8526.0
142	168	46	56	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	6723.0	20000.0	20000.0	7367.0	20000.0	20000.0
173	226	61	99	2451.0	3896.0	3867.0	2211.0	5911.0	2723.0	5855.0	4142.0	4686.0	9400.0	1541.0	7437.0	3209.0	7039.0	846.0	1404.0	843.0	3030.0	8563.0	5704.0	4510.0	4435.0	5780.0	4192.0	6406.0	7753.0	1103.0	8522.0	5934.0	773.0	4573.0	7095.0	3842.0	8497.0
176	191	62	71	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0
198	241	77	108	2465.0	4564.0	4055.0	2410.0	6505.0	3098.0	5923.0	4272.0	5026.0	9555.0	2558.0	7581.0	3260.0	7152.0	980.0	1557.0	891.0	3159.0	8982.0	5877.0	4637.0	4812.0	7044.0	4531.0	6398.0	9085.0	1160.0	9046.0	6021.0	995.0	4854.0	7162.0	4159.0	8666.0
