alnA	alnB	A	B	YNL090W_36	YNL090W_17	YNL090W_11	YNL090W_19	YNL090W_42	YNL090W_32	YNL090W_28	YNL090W_57	YNL090W_67	YNL090W_51	YNL090W_37	YNL090W_50	YNL090W_66	YNL090W_03	YNL090W_22	YNL090W_60	YNL090W_06	YNL090W_56	YNL090W_21	YNL090W_62	YNL090W_09	YNL090W_15	YNL090W_64	YNL090W_12	YNL090W_05	YNL090W_20	YNL090W_44	YNL090W_24	YNL090W_25	YNL090W_43	YNL090W_40	YNL090W_54	YNL090W_68	YNL090W_30	YNL090W_01	YNL090W_23	YNL090W_65	YNL090W_02	YNL090W_61	YNL090W_41	YNL090W_46	YNL090W_58	YNL090W_55	YNL090W_33	YNL090W_48	YNL090W_49	YNL090W_16
46	190	10	69	1726.0	3823.0	8841.0	3652.0	3257.0	6758.0	4905.0	2713.0	2982.0	1326.0	5524.0	268.0	1846.0	6871.0	1588.0	5567.0	1767.0	6964.0	7499.0	9739.0	6662.0	2683.0	1692.0	783.0	2386.0	1088.0	1384.0	4907.0	1240.0	4958.0	5815.0	2374.0	942.0	8432.0	276.0	7594.0	9129.0	2359.0	9319.0	2488.0	1513.0	9389.0	1090.0	652.0	7197.0	4091.0	4115.0
47	194	11	73	1728.0	3960.0	8853.0	3688.0	3258.0	6767.0	4914.0	2729.0	2979.0	1317.0	5542.0	401.0	1848.0	6872.0	1586.0	5569.0	1761.0	6968.0	7573.0	9743.0	6666.0	2681.0	1689.0	793.0	2387.0	1090.0	1414.0	4909.0	1239.0	4962.0	5812.0	2370.0	948.0	8468.0	280.0	7602.0	9129.0	2360.0	9398.0	2484.0	1515.0	9392.0	1089.0	657.0	7203.0	4099.0	4143.0
47	177	11	62	1745.0	3820.0	8661.0	3688.0	3234.0	6761.0	4916.0	2559.0	2985.0	1314.0	5519.0	277.0	1843.0	6958.0	1599.0	5560.0	1800.0	6969.0	7501.0	9758.0	6666.0	2688.0	1707.0	762.0	2386.0	1083.0	1378.0	4897.0	1225.0	4896.0	5827.0	2415.0	970.0	8408.0	211.0	7593.0	9081.0	2354.0	9331.0	2511.0	1371.0	9392.0	1029.0	647.0	7195.0	4090.0	4114.0
47	190	11	69	1727.0	3823.0	8837.0	3686.0	3253.0	6764.0	4912.0	2716.0	2982.0	1325.0	5532.0	271.0	1844.0	6873.0	1588.0	5569.0	1773.0	6966.0	7574.0	9740.0	6663.0	2683.0	1694.0	758.0	2385.0	1089.0	1384.0	4907.0	1239.0	4958.0	5815.0	2377.0	947.0	8433.0	282.0	7596.0	9129.0	2361.0	9319.0	2507.0	1513.0	9390.0	1029.0	653.0	7198.0	4091.0	4116.0
48	173	12	60	1752.0	3820.0	8647.0	3689.0	3237.0	6762.0	4915.0	2527.0	2987.0	1274.0	5518.0	403.0	1846.0	6958.0	1612.0	5565.0	1795.0	6971.0	7521.0	9734.0	6667.0	2687.0	1713.0	761.0	2385.0	1080.0	1296.0	4858.0	1231.0	4894.0	5842.0	2420.0	1000.0	8330.0	209.0	7599.0	9080.0	2354.0	9336.0	2510.0	1377.0	9313.0	1030.0	646.0	7196.0	4092.0	4113.0
48	207	12	82	1727.0	3962.0	8853.0	3684.0	3252.0	6774.0	4917.0	2787.0	2971.0	1296.0	5553.0	283.0	1790.0	6850.0	1585.0	5567.0	1760.0	6987.0	7555.0	9749.0	6671.0	2683.0	1685.0	775.0	2397.0	1086.0	1413.0	4919.0	1234.0	5003.0	5802.0	2367.0	951.0	8473.0	286.0	7611.0	9129.0	2365.0	9400.0	2476.0	1516.0	9388.0	1078.0	676.0	7211.0	4118.0	4140.0
49	213	13	88	1725.0	3841.0	8848.0	3679.0	3223.0	6792.0	4885.0	2693.0	2965.0	1279.0	5594.0	275.0	1786.0	6843.0	1583.0	5565.0	1752.0	6967.0	7493.0	9756.0	6602.0	2683.0	1691.0	760.0	2374.0	1081.0	1380.0	4838.0	1228.0	4989.0	5796.0	2335.0	959.0	8463.0	270.0	7602.0	9124.0	2367.0	9407.0	2473.0	1511.0	9376.0	1064.0	660.0	7207.0	4093.0	4137.0
49	226	13	99	1718.0	3832.0	8843.0	3620.0	3221.0	6766.0	4917.0	2656.0	2963.0	1283.0	5636.0	274.0	1786.0	6843.0	1585.0	5562.0	1753.0	6968.0	7500.0	9747.0	6616.0	2690.0	1675.0	755.0	2371.0	1079.0	1361.0	4832.0	1245.0	4974.0	5799.0	2339.0	960.0	8463.0	245.0	7590.0	9119.0	2370.0	9413.0	2473.0	1514.0	9375.0	1070.0	657.0	7206.0	4093.0	4105.0
50	54	14	18	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0
52	254	16	115	1720.0	3831.0	8845.0	3638.0	3234.0	6781.0	4865.0	2698.0	2903.0	1264.0	5556.0	280.0	1788.0	6835.0	1598.0	5561.0	1779.0	7008.0	7482.0	9734.0	6599.0	2675.0	1690.0	829.0	2354.0	1075.0	1365.0	4831.0	1222.0	4979.0	5785.0	2341.0	934.0	8424.0	258.0	7581.0	9121.0	2300.0	9375.0	2475.0	1513.0	9379.0	1056.0	677.0	7252.0	4113.0	4103.0
55	134	19	40	1751.0	3816.0	8549.0	3739.0	3226.0	6605.0	4793.0	2449.0	2952.0	1215.0	5393.0	274.0	1782.0	6955.0	1543.0	5553.0	1846.0	6974.0	7470.0	9749.0	6671.0	2658.0	1756.0	793.0	2377.0	1092.0	1287.0	4725.0	1238.0	4890.0	5806.0	2289.0	965.0	8350.0	288.0	7524.0	9080.0	2265.0	9280.0	2463.0	1344.0	9396.0	1085.0	707.0	7216.0	4013.0	4082.0
56	256	20	117	1719.0	3787.0	8846.0	3635.0	3238.0	6779.0	4867.0	2628.0	2900.0	1261.0	5547.0	283.0	1788.0	6833.0	1593.0	5554.0	1783.0	7004.0	7483.0	9736.0	6581.0	2672.0	1690.0	830.0	2333.0	1074.0	1363.0	4831.0	1269.0	4960.0	5766.0	2339.0	933.0	8408.0	260.0	7577.0	9123.0	2299.0	9368.0	2472.0	1516.0	9382.0	1059.0	678.0	7233.0	4110.0	4102.0
56	381	20	164	1665.0	3773.0	8845.0	3625.0	3207.0	6676.0	4779.0	2575.0	2823.0	1041.0	5508.0	258.0	1709.0	6828.0	1593.0	5494.0	1771.0	6998.0	7428.0	9721.0	6529.0	2662.0	1614.0	745.0	2302.0	1067.0	1319.0	4696.0	1199.0	4860.0	5765.0	2334.0	925.0	8397.0	199.0	7569.0	9023.0	2245.0	9355.0	2444.0	1492.0	9378.0	1052.0	636.0	7181.0	4116.0	4103.0
58	134	22	40	1774.0	3820.0	8586.0	3737.0	3228.0	6605.0	4801.0	2449.0	2953.0	1267.0	5396.0	417.0	1850.0	6962.0	1544.0	5553.0	1850.0	6956.0	7470.0	9749.0	6679.0	2695.0	1763.0	807.0	2381.0	1091.0	1286.0	4727.0	1240.0	4893.0	5838.0	2290.0	969.0	8339.0	293.0	7654.0	9078.0	2267.0	9281.0	2541.0	1353.0	9480.0	1086.0	718.0	7442.0	4086.0	4097.0
58	135	22	41	1774.0	3912.0	8579.0	3737.0	3230.0	6603.0	4803.0	2449.0	2993.0	1267.0	5445.0	418.0	1843.0	6962.0	1545.0	5553.0	1850.0	6952.0	7473.0	9749.0	6689.0	2781.0	1744.0	806.0	2381.0	1088.0	1287.0	4728.0	1239.0	4890.0	5840.0	2292.0	970.0	8325.0	291.0	7576.0	9076.0	2270.0	9281.0	2542.0	1355.0	9480.0	1085.0	670.0	7195.0	4087.0	4097.0
58	136	22	42	1751.0	3911.0	8550.0	3737.0	3238.0	6602.0	4875.0	2449.0	2944.0	1267.0	5448.0	421.0	1842.0	6961.0	1546.0	5554.0	1876.0	6950.0	7476.0	9724.0	6620.0	2781.0	1721.0	806.0	2354.0	1086.0	1288.0	4728.0	1238.0	4888.0	5840.0	2296.0	1021.0	8279.0	182.0	7572.0	9072.0	2273.0	9280.0	2516.0	1384.0	9481.0	1085.0	663.0	7193.0	4088.0	4096.0
58	171	22	58	1764.0	3788.0	8548.0	3699.0	3229.0	6595.0	4879.0	2376.0	2989.0	1275.0	5543.0	431.0	1825.0	6958.0	1544.0	5578.0	1795.0	6945.0	7481.0	9715.0	6577.0	2643.0	1662.0	755.0	2354.0	1014.0	1306.0	4745.0	1214.0	4888.0	5840.0	2350.0	973.0	8267.0	178.0	7569.0	9067.0	2366.0	9356.0	2447.0	1378.0	9307.0	1076.0	652.0	7192.0	4161.0	4078.0
59	137	23	43	1746.0	3790.0	8578.0	3738.0	3242.0	6599.0	4875.0	2388.0	2940.0	1224.0	5451.0	428.0	1835.0	6959.0	1547.0	5557.0	1802.0	6946.0	7479.0	9719.0	6578.0	2779.0	1717.0	806.0	2352.0	1084.0	1289.0	4730.0	1217.0	4889.0	5841.0	2302.0	1022.0	8263.0	180.0	7570.0	9072.0	2369.0	9276.0	2445.0	1385.0	9435.0	1079.0	658.0	7189.0	4090.0	4095.0
61	387	25	170	1665.0	3761.0	8843.0	3619.0	3204.0	6668.0	4778.0	2434.0	2812.0	1042.0	5485.0	248.0	1682.0	6806.0	1550.0	5491.0	1777.0	6971.0	7427.0	9718.0	6535.0	2655.0	1620.0	736.0	2296.0	1061.0	1297.0	4680.0	1200.0	4896.0	5764.0	2328.0	930.0	8380.0	203.0	7593.0	9020.0	2236.0	9285.0	2444.0	1483.0	9374.0	1051.0	624.0	7173.0	3991.0	4100.0
63	137	27	43	1741.0	3787.0	8551.0	3738.0	3240.0	6594.0	4872.0	2383.0	2936.0	1226.0	5556.0	336.0	1833.0	6961.0	1549.0	5550.0	1798.0	6945.0	7490.0	9717.0	6579.0	2750.0	1695.0	805.0	2341.0	1083.0	1289.0	4687.0	1211.0	4893.0	5849.0	2305.0	971.0	8261.0	180.0	7562.0	9065.0	2370.0	9269.0	2437.0	1395.0	9432.0	1074.0	662.0	7187.0	4172.0	4095.0
135	194	41	73	1736.0	3753.0	8637.0	3693.0	3308.0	6665.0	4925.0	2393.0	2913.0	1203.0	5389.0	284.0	1777.0	6836.0	1493.0	5619.0	1824.0	6990.0	7508.0	9789.0	6581.0	2623.0	1672.0	764.0	2565.0	1031.0	1293.0	4785.0	1364.0	4959.0	5828.0	2296.0	943.0	8373.0	240.0	7692.0	9096.0	2268.0	9282.0	2484.0	1338.0	9326.0	1080.0	762.0	7285.0	4013.0	4082.0
136	172	42	59	1916.0	3859.0	8637.0	3700.0	3327.0	20000.0	4993.0	20000.0	3162.0	1418.0	5446.0	504.0	20000.0	7004.0	1730.0	5701.0	20000.0	7041.0	7528.0	20000.0	6778.0	2938.0	20000.0	768.0	20000.0	1235.0	1449.0	4974.0	1378.0	4977.0	5847.0	2300.0	20000.0	8606.0	20000.0	20000.0	9294.0	2273.0	9288.0	20000.0	1347.0	9396.0	20000.0	20000.0	7327.0	4093.0	4305.0
140	382	45	165	1658.0	3749.0	8536.0	3600.0	3197.0	6573.0	4768.0	2363.0	2813.0	1030.0	5445.0	249.0	1705.0	6833.0	1471.0	5491.0	1794.0	6931.0	7429.0	9706.0	6528.0	2637.0	1610.0	684.0	2293.0	1002.0	1284.0	4700.0	1175.0	4863.0	5763.0	2303.0	925.0	8250.0	172.0	7493.0	9020.0	2252.0	9259.0	2431.0	1326.0	9311.0	1057.0	630.0	7149.0	3998.0	4091.0
172	194	59	73	1758.0	3953.0	8668.0	3697.0	3412.0	6687.0	4916.0	2391.0	2977.0	1312.0	5457.0	491.0	1911.0	6958.0	1682.0	5649.0	1826.0	7012.0	7578.0	9884.0	6728.0	2727.0	1706.0	765.0	20000.0	1207.0	1301.0	4867.0	1446.0	5136.0	5814.0	2369.0	1126.0	8442.0	343.0	7643.0	9137.0	2350.0	9342.0	2569.0	1551.0	9401.0	1063.0	20000.0	7427.0	4252.0	20000.0
172	176	59	61	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0
173	190	60	69	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0
173	177	60	62	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0
176	190	61	69	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0
176	188	61	68	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0
176	194	61	73	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0
176	226	61	99	1709.0	3785.0	8503.0	3610.0	3215.0	6573.0	4877.0	2453.0	2945.0	1230.0	5453.0	282.0	1782.0	6867.0	1513.0	5569.0	1750.0	6947.0	7482.0	9716.0	6587.0	2711.0	1667.0	747.0	2356.0	1062.0	1291.0	4780.0	1221.0	4889.0	5803.0	2330.0	943.0	8286.0	178.0	7531.0	9067.0	2292.0	9324.0	2445.0	1362.0	9292.0	1026.0	644.0	7203.0	4083.0	4076.0
177	190	62	69	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0
177	188	62	68	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0
177	226	62	99	1708.0	3787.0	8503.0	3610.0	3216.0	6795.0	4878.0	2454.0	2944.0	1231.0	5535.0	283.0	1783.0	6868.0	1516.0	5569.0	1751.0	6946.0	7485.0	9719.0	6593.0	2714.0	1668.0	749.0	2357.0	1063.0	1292.0	4780.0	1220.0	4890.0	5803.0	2330.0	942.0	8400.0	181.0	7530.0	9067.0	2306.0	9323.0	2448.0	1362.0	9292.0	1025.0	645.0	7222.0	4089.0	4079.0
190	226	69	99	1709.0	3800.0	8828.0	3608.0	3227.0	6810.0	4880.0	2559.0	2949.0	1277.0	5543.0	291.0	1728.0	6916.0	1579.0	5610.0	1766.0	7011.0	7513.0	9747.0	6594.0	2758.0	1678.0	754.0	2374.0	1225.0	1304.0	4785.0	1223.0	4901.0	5802.0	2339.0	942.0	8409.0	217.0	7580.0	9119.0	2365.0	9320.0	2456.0	1363.0	9357.0	1026.0	696.0	7223.0	4124.0	4103.0
190	195	69	74	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0
190	229	69	102	1709.0	3800.0	8835.0	3609.0	3226.0	6810.0	4884.0	2560.0	2948.0	1282.0	5540.0	285.0	1728.0	6920.0	1571.0	5614.0	1776.0	7011.0	7511.0	9748.0	6600.0	2759.0	1679.0	756.0	2375.0	1222.0	1303.0	4785.0	1223.0	4905.0	5802.0	2342.0	939.0	8409.0	229.0	7580.0	9122.0	2361.0	9323.0	2511.0	1366.0	9388.0	1028.0	696.0	7225.0	4126.0	4102.0
190	236	69	106	1711.0	3799.0	8840.0	3609.0	3228.0	6809.0	4879.0	2649.0	2947.0	1284.0	5534.0	283.0	1790.0	6916.0	1581.0	5607.0	1780.0	7011.0	7508.0	9745.0	6609.0	2762.0	1700.0	761.0	2418.0	1080.0	1354.0	4826.0	1196.0	4906.0	5802.0	2349.0	938.0	8410.0	232.0	7581.0	9123.0	2333.0	9337.0	2510.0	1518.0	9387.0	1041.0	656.0	7225.0	4183.0	4165.0
191	236	70	106	1711.0	3800.0	8849.0	3610.0	3237.0	6809.0	4883.0	2651.0	2951.0	1286.0	5536.0	285.0	1792.0	6916.0	1598.0	5609.0	1781.0	7026.0	7508.0	9746.0	6613.0	2766.0	1702.0	763.0	2419.0	1082.0	1359.0	4827.0	1227.0	4908.0	5802.0	2351.0	939.0	8411.0	236.0	7581.0	9127.0	2336.0	9339.0	2510.0	1519.0	9386.0	1089.0	709.0	7226.0	4184.0	4165.0
191	234	70	105	1711.0	3800.0	8841.0	3610.0	3231.0	6809.0	4882.0	2649.0	2952.0	1285.0	5537.0	285.0	1791.0	6920.0	1598.0	5608.0	1780.0	7060.0	7508.0	9747.0	6613.0	2767.0	1702.0	761.0	2420.0	1186.0	1360.0	4827.0	1227.0	4910.0	5802.0	2350.0	940.0	8412.0	234.0	7581.0	9124.0	2359.0	9339.0	2511.0	1522.0	9386.0	1089.0	708.0	7225.0	4185.0	4165.0
195	205	74	80	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0
203	389	78	172	1669.0	3815.0	8831.0	3614.0	3212.0	6555.0	4773.0	2553.0	2802.0	1035.0	5512.0	294.0	1728.0	6906.0	1574.0	5508.0	1750.0	6956.0	7440.0	9719.0	6526.0	2682.0	1611.0	688.0	2263.0	1079.0	1320.0	4822.0	1163.0	4920.0	5766.0	2351.0	931.0	8383.0	242.0	7485.0	9015.0	2229.0	9334.0	2442.0	1508.0	9370.0	1017.0	638.0	7187.0	4090.0	4099.0
207	366	82	151	1649.0	3821.0	8842.0	3623.0	3263.0	6763.0	4810.0	2671.0	2809.0	1042.0	5527.0	288.0	1711.0	6896.0	1583.0	5516.0	1756.0	7003.0	7473.0	9731.0	6481.0	2709.0	1599.0	771.0	2348.0	1081.0	1375.0	4817.0	1211.0	4877.0	5778.0	2354.0	924.0	8413.0	252.0	7483.0	9116.0	2260.0	9365.0	2500.0	1503.0	9385.0	1071.0	719.0	7183.0	4113.0	4119.0
208	371	83	156	1699.0	3831.0	8843.0	3630.0	3258.0	6807.0	4792.0	2682.0	2819.0	1041.0	5523.0	282.0	1716.0	6911.0	1587.0	5522.0	1755.0	7013.0	7442.0	9735.0	6485.0	2710.0	1599.0	764.0	2346.0	1079.0	1371.0	4827.0	1201.0	4866.0	5779.0	2357.0	922.0	8411.0	259.0	7506.0	9109.0	2261.0	9364.0	2465.0	1507.0	9386.0	1066.0	726.0	7195.0	4116.0	4122.0
211	371	86	156	1666.0	3836.0	8845.0	3628.0	3244.0	6812.0	4789.0	2684.0	2820.0	1042.0	5529.0	280.0	1714.0	6916.0	1589.0	5517.0	1752.0	7017.0	7433.0	9738.0	6487.0	2708.0	1604.0	753.0	2347.0	1076.0	1370.0	4828.0	1199.0	4863.0	5778.0	2357.0	922.0	8412.0	265.0	7519.0	9107.0	2262.0	9370.0	2519.0	1504.0	9392.0	1065.0	691.0	7208.0	4095.0	4127.0
220	226	93	99	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0
221	227	94	100	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0
222	302	95	144	1645.0	3854.0	8809.0	3625.0	3226.0	6772.0	4827.0	2624.0	2721.0	1043.0	5536.0	282.0	1693.0	6862.0	1624.0	5521.0	1717.0	6990.0	7377.0	9737.0	6394.0	2699.0	1598.0	770.0	2191.0	1076.0	1355.0	4769.0	1202.0	4862.0	5758.0	2351.0	895.0	8427.0	274.0	7466.0	9107.0	2263.0	9401.0	2418.0	1490.0	9398.0	1013.0	699.0	7199.0	4111.0	4083.0
222	366	95	151	1647.0	3854.0	8815.0	3630.0	3226.0	6802.0	4803.0	2669.0	2805.0	1041.0	5540.0	283.0	1705.0	6861.0	1603.0	5518.0	1714.0	6994.0	7406.0	9732.0	6473.0	2703.0	1596.0	777.0	2319.0	1072.0	1357.0	4825.0	1203.0	4859.0	5756.0	2354.0	901.0	8425.0	266.0	7480.0	9109.0	2258.0	9396.0	2418.0	1497.0	9394.0	1065.0	725.0	7195.0	4110.0	4118.0
226	231	99	104	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0
252	388	113	171	1668.0	3910.0	8837.0	3645.0	3225.0	6558.0	4777.0	2555.0	2811.0	1044.0	5554.0	293.0	1757.0	6886.0	1599.0	5522.0	1753.0	6963.0	7441.0	9726.0	6531.0	2696.0	1613.0	738.0	2263.0	1080.0	1352.0	4806.0	1164.0	4926.0	5769.0	2389.0	939.0	8391.0	240.0	7491.0	9076.0	2233.0	9346.0	2444.0	1514.0	9376.0	1015.0	643.0	7196.0	4090.0	4093.0
254	370	115	155	1713.0	3912.0	8892.0	3649.0	3239.0	6813.0	4812.0	2677.0	2820.0	1045.0	5548.0	292.0	1719.0	6911.0	1607.0	5524.0	1764.0	7011.0	7448.0	9751.0	6500.0	2714.0	1606.0	808.0	2359.0	1081.0	1371.0	4831.0	1205.0	4927.0	5784.0	2384.0	929.0	8458.0	258.0	7505.0	9115.0	2265.0	9407.0	2529.0	1514.0	9399.0	1076.0	728.0	7206.0	4116.0	4123.0
256	381	117	164	1670.0	3915.0	8905.0	3641.0	3235.0	6788.0	4783.0	2621.0	2847.0	1045.0	5548.0	296.0	1790.0	6882.0	1608.0	5519.0	1761.0	7007.0	7431.0	9752.0	6528.0	2702.0	1616.0	753.0	2314.0	1078.0	1357.0	4817.0	1197.0	4867.0	5778.0	2390.0	938.0	8417.0	257.0	7520.0	9104.0	2263.0	9410.0	2539.0	1511.0	9421.0	1092.0	690.0	7211.0	4091.0	4100.0
257	283	118	130	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	6586.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	8551.0	20000.0	7875.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	7316.0	20000.0	20000.0
257	370	118	155	1685.0	3904.0	8904.0	3674.0	3239.0	6810.0	4795.0	2683.0	2845.0	1047.0	5548.0	290.0	1718.0	6890.0	1607.0	5517.0	1766.0	7012.0	7441.0	9752.0	6536.0	2713.0	1614.0	794.0	2360.0	1080.0	1373.0	4829.0	1206.0	4928.0	5790.0	2386.0	930.0	8461.0	259.0	7520.0	9112.0	2264.0	9415.0	2527.0	1514.0	9405.0	1116.0	735.0	7212.0	4116.0	4127.0
292	369	138	154	1685.0	3974.0	8919.0	3887.0	3296.0	7044.0	4843.0	2657.0	2878.0	1174.0	5503.0	374.0	1819.0	6974.0	1810.0	5557.0	1942.0	7030.0	7483.0	20000.0	6537.0	2746.0	1946.0	809.0	2404.0	1216.0	1363.0	4878.0	1207.0	4958.0	5910.0	2590.0	1031.0	20000.0	304.0	7608.0	9210.0	2557.0	9446.0	2564.0	1527.0	9469.0	20000.0	786.0	7371.0	4125.0	4191.0
